name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Shrek 2 (2004)            ,"7.2 based on 313,872 user ratings",2004-05-19,"Andrew Adamson,Kelly Asbury","Mike Myers,Eddie Murphy,Cameron Diaz",75,483 user,205 critic,1,"physical-appearance,drag-queen,queen,sequel,princess","Animation,Adventure,Comedy,Family,Fantasy,Romance","Rated PG for some crude humor, a brief substance reference and some suggestive content",USA,English,150000000,108037878(USA),436471036,93,Color,1.85:1
Jersey Girl (2004)            ,"6.2 based on 54,274 user ratings",2004-03-26,Kevin Smith,"Ben Affleck,Liv Tyler,Raquel Castro",43,358 user,164 critic,2,"karma,baby,publicist,childbirth,death","Comedy,Drama,Romance",Rated PG-13 on appeal for language and sexual content including frank dialogue,USA,English,35000000,8319171(USA),25266129,102,Color,2.35:1
Meet the Fockers (2004)            ,"6.3 based on 211,023 user ratings",2004-12-22,Jay Roach,"Ben Stiller,Robert De Niro,Blythe Danner",41,428 user,141 critic,2,"nurse,father-in-law-son-in-law-relationship,defecation,bare-butt,sexual-innuendo-in-title","Comedy,Romance","Rated PG-13 for crude and sexual humor, language and a brief drug reference",USA,"English,Spanish,Hebrew",80000000,5908934(Australia),279167575,115,Color,1.85:1
AVP: Alien vs. Predator (2004)            ,"5.6 based on 143,380 user ratings",2004-08-13,Paul W.S. Anderson,"Sanaa Lathan,Lance Henriksen,Raoul Bova",29,"1,282 user",247 critic,1,"alien,predator,pyramid,satellite,antarctica","Action,Horror,Sci-Fi,Thriller","Rated PG-13 for violence, language, horror images, slime and gore","USA,UK,Czech Republic,Canada,Germany","English,Italian",60000000,38291056(USA),80281096,101,Color,2.35:1
Control (2004)            ,"6.2 based on 6,312 user ratings",2005-03-31,Tim Hunter,"Ray Liotta,Willem Dafoe,Michelle Rodriguez",NA,28 user,11 critic,NA,"death,experiment,injection,shot-in-the-head,morgue","Crime,Sci-Fi,Thriller",Rated R for strong violence and language,"Aruba,USA",English,6800000,NA,NA,104,Color,1.85:1
Eating Out (2004)            ,"5.9 based on 5,023 user ratings",2012-02-24,NA,NA,28,85 user,29 critic,NA,"gay,roommate,date,party,love","Comedy,Drama,Romance",NA,USA,English,50000,NA,NA,90,Color,1.85:1
Sky Captain and the World of Tomorrow (2004)            ,"6.1 based on 72,804 user ratings",2004-09-17,Kerry Conran,"Gwyneth Paltrow,Jude Law,Angelina Jolie Pitt",64,618 user,197 critic,NA,"robot,scientist,reporter,captain,pilot","Action,Adventure,Mystery,Sci-Fi,Thriller",Rated PG for sequences of stylized sci-fi violence and brief mild language,"USA,UK,Italy","English,Tibetan,German",70000000,15580278(USA),37760080,106,Color,1.85:1
The Princess Diaries 2: Royal Engagement (2004)            ,"5.7 based on 53,508 user ratings",2004-08-11,Garry Marshall,"Anne Hathaway,Callum Blue,Julie Andrews",43,152 user,77 critic,1,"princess,queen,side-saddle,horse,coronation","Comedy,Family,Romance",NA,USA,"English,Greek,French,Spanish",40000000,22956453(USA),95149435,113,Color,1.85:1
Miracle (2004)            ,"7.5 based on 36,564 user ratings",2004-02-06,Gavin O'Connor,"Kurt Russell,Patricia Clarkson,Nathan West",68,289 user,129 critic,3,"olympics,1980s,ice-hockey,hockey,soviet-union","Biography,Drama,History,Sport",Rated PG for language and some rough sports action,"USA,Canada",English,28000000,19377577(USA),64371181,135,Color,2.40:1
The Punisher (2004)            ,"6.5 based on 124,038 user ratings",2004-04-16,Jonathan Hensleigh,"Thomas Jane,John Travolta,Samantha Mathis",33,621 user,192 critic,919,"death,fbi,family-reunion,vigilante,fbi-agent","Action,Crime,Drama,Thriller","Rated R for pervasive brutal violence, language and brief nudity","USA,Germany",English,33000000,13834527(USA),33682273,124,Color,2.35:1
New York Minute (2004)            ,"4.8 based on 17,699 user ratings",2004-05-07,Dennie Gordon,"Mary-Kate Olsen,Ashley Olsen,Eugene Levy",33,111 user,70 critic,4,"senator,scholarship,dog,new-york-city,twin","Comedy,Crime,Family,Romance",Rated PG for mild sensuality and thematic elements,USA,English,30000000,5962106(USA),14018364,NA,Color,1.85:1
Pieces of April (2003)            ,"7.1 based on 18,027 user ratings",2003-11-28,Peter Hedges,"Katie Holmes,Oliver Platt,Patricia Clarkson",70,177 user,131 critic,NA,"thanksgiving-dinner,thanksgiving,apartment,stove,oven","Comedy,Drama","Rated PG-13 for language, sensuality, drug content and images of nudity",USA,"English,Mandarin",300000,48422(USA),2360184,80,Color,1.85:1
13 Going on 30 (2004)            ,"6.1 based on 121,929 user ratings",2004-04-23,Gary Winick,"Jennifer Garner,Mark Ruffalo,Judy Greer",57,339 user,119 critic,1,"13th-birthday,wish,30-year-old,13-year-old,year-1987","Comedy,Fantasy,Romance",Rated PG-13 for some sexual content and brief drug references,USA,"English,Portuguese",37000000,21054238(USA),56044241,98,Color,1.85:1
The Chronicles of Riddick (2004)            ,"6.7 based on 183,627 user ratings",2004-06-11,David Twohy,"Vin Diesel,Judi Dench,Colm Feore",38,666 user,206 critic,1,"necromonger,warrior,planet,bounty-hunter,escape","Action,Adventure,Sci-Fi,Thriller",Rated PG-13 for intense sequences of violent action and some language,USA,English,105000000,24289165(USA),57637485,119,Color,2.35:1
The Manchurian Candidate (2004)            ,"6.6 based on 86,330 user ratings",2004-07-30,Jonathan Demme,"Denzel Washington,Liev Schreiber,Meryl Streep",76,363 user,209 critic,2,"critically-acclaimed,conspiracy,brainwashed-assassin,mother-son-relationship,soldier","Drama,Mystery,Sci-Fi,Thriller",Rated R for violence and some language,USA,English,80000000,20018620(USA),65948711,129,Color,1.85:1
Laws of Attraction (2004)            ,"5.9 based on 18,746 user ratings",2004-04-30,Peter Howitt,"Pierce Brosnan,Julianne Moore,Parker Posey",38,102 user,90 critic,NA,"divorce,divorce-lawyer,lawyer,date,drinking","Comedy,Romance",Rated PG-13 for sexual content and language,"Ireland,UK,Germany",English,28000000,6728905(USA),17848322,90,Color,2.35:1
Spanglish (2004)            ,"6.5 based on 65,588 user ratings",2004-12-17,James L. Brooks,"Adam Sandler,Téa Leoni,Paz Vega",48,340 user,124 critic,3,"housekeeper,chef,mexico,college,letter","Comedy,Drama,Romance",Rated PG-13 for some sexual content and brief language,USA,"English,Spanish",80000000,8817853(USA),42044321,131,Color,1.85:1
King Arthur (2004)            ,"6.3 based on 136,231 user ratings",2004-07-07,Antoine Fuqua,"Clive Owen,Stephen Dillane,Keira Knightley",46,883 user,173 critic,682,"ancient-rome,roman,knight,roman-empire,freedom","Action,Adventure,Drama,History,War",Rated R for sequences of strong war violence,"USA,UK,Ireland","English,Latin,Irish,Welsh,Scottish Gaelic",120000000,15193907(USA),51877963,126,Color,2.35:1
The I Inside (2004)            ,"6.1 based on 9,289 user ratings",2004-05-21,Roland Suso Richter,"Ryan Phillippe,Sarah Polley,Piper Perabo",NA,57 user,33 critic,NA,"2000s,year-2000,year-2002,hospital,man-in-a-wheelchair","Mystery,Sci-Fi,Thriller",Rated R for language and some violence,"UK,USA",English,8800000,17697(Chile),NA,NA,Color,2.35:1
Mean Creek (2004)            ,"7.3 based on 26,356 user ratings",2004-09-29,Jacob Aaron Estes,"Rory Culkin,Ryan Kelley,Scott Mechlowicz",74,154 user,126 critic,4,"bully,friend,boat,river,dare","Crime,Drama","Rated R for language, sexual references, teen drug and alcohol use",USA,English,500000,29170(USA),603943,90,Color,1.85:1
Ladder 49 (2004)            ,"6.5 based on 48,696 user ratings",2004-10-01,Jay Russell,"Joaquin Phoenix,John Travolta,Jacinda Barrett",47,323 user,125 critic,NA,"fire,firefighter,death-of-husband,main-character-dies,funeral","Action,Drama,Thriller","Rated PG-13 for intense fire and rescue situations, and for language",USA,English,55000000,22088204(USA),74540762,115,Color,1.85:1
Vanity Fair (2004)            ,"6.2 based on 17,359 user ratings",2004-09-01,Mira Nair,"Reese Witherspoon,Romola Garai,James Purefoy",53,148 user,118 critic,NA,"english,singer,aristocrat,painting,painter",Drama,Rated PG-13 for some sensuality/partial nudity and a brief violent image,"USA,UK,India","English,French,German",23000000,6268925(USA),16123851,141,Color,2.35:1
The Perfect Score (2004)            ,"5.7 based on 19,686 user ratings",2004-01-30,Brian Robbins,"Scarlett Johansson,Erika Christensen,Chris Evans",35,94 user,66 critic,NA,"test,high-school,exam,teenager,parent","Comedy,Crime","Rated PG-13 for language, sexual content and some drug references","USA,Germany",English,40000000,4873819(USA),10387706,93,Color,1.85:1
Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)            ,"8.4 based on 2,563 user ratings",2004-09-20,"Edith Becker,Kevin Burns","Robert Clotworthy,Walter Cronkite,George Lucas",NA,11 user,6 critic,NA,"making-of,1980s,special-effects,wookiee,ewok","Documentary,History,Sci-Fi",NA,USA,English,NA,NA,NA,151, Black and White,1.78:1
The Stepford Wives (2004)            ,"5.2 based on 49,669 user ratings",2004-06-11,Frank Oz,"Nicole Kidman,Bette Midler,Matthew Broderick",42,407 user,169 critic,4,"tv-producer,writer,community,connecticut,fem-bot","Comedy,Sci-Fi,Thriller","Rated PG-13 for sexual content, thematic material and language",USA,English,90000000,21406781(USA),59475623,93,Color,1.85:1
Anchorman: The Legend of Ron Burgundy (2004)            ,"7.2 based on 267,467 user ratings",2004-07-09,Adam McKay,"Will Ferrell,Christina Applegate,Steve Carell",63,577 user,181 critic,1,"tv-station,anchorman,news-anchor,1970s,newsroom",Comedy,"Rated PG-13 for sexual humor, language and comic violence",USA,"English,French,Spanish",26000000,28416365(USA),84136909,94,Color,1.85:1
Blade: Trinity (2004)            ,"5.9 based on 132,678 user ratings",2004-12-08,David S. Goyer,"Wesley Snipes,Kris Kristofferson,Parker Posey",38,514 user,185 critic,1,"blade,dracula,blood,vampire-hunter,vampire-slayer","Action,Adventure,Fantasy,Horror,Sci-Fi,Thriller","Rated R for strong pervasive violence and language, and some sexual content",USA,"English,Esperanto",65000000,£2633626(UK),52397389,113,Color,2.35:1
Birth (2004)            ,"6.1 based on 29,615 user ratings",2004-10-29,Jonathan Glazer,"Nicole Kidman,Cameron Bright,Lauren Bacall",50,361 user,167 critic,NA,"boy,widow,death,dead-husband,birthday","Drama,Mystery,Romance,Thriller",Rated R for sexuality,"USA,UK,Germany,France",English,20000000,1705577(USA),5005883,100,Color,1.85:1
Along Came Polly (2004)            ,"5.9 based on 106,792 user ratings",2004-01-16,John Hamburg,"Ben Stiller,Jennifer Aniston,Debra Messing",44,268 user,108 critic,3,"friend,honeymoon,bride,insurance,insurance-company","Comedy,Romance","Rated PG-13 for sexual content, language, crude humor and some drug references",USA,"English,Spanish",42000000,32450825(USA),87856565,90,Color,1.85:1
The Fever (2004)            ,6.1 based on 855 user ratings,2005-10-02,NA,NA,NA,14 user,2 critic,NA,"politics,women,politician,based-on-play",Drama,NA,"USA,UK",English,NA,NA,NA,83,Color,1.78:1
Chasing Liberty (2004)            ,"6.1 based on 30,050 user ratings",2004-01-09,Andy Cadiff,"Mandy Moore,Matthew Goode,Mark Harmon",46,129 user,65 critic,3,"president,secret-service-agent,prague,photographer,first-daughter","Comedy,Romance",Rated PG-13 for sexual content and brief nudity,"USA,UK","English,French,German,Hebrew,Italian,Spanish",23000000,6081483(USA),12189514,101,Color,2.35:1
Mulan II (2004)            ,"5.7 based on 13,506 user ratings",2005-02-01,NA,NA,NA,54 user,30 critic,NA,"china,female-protagonist,female-warrior,princess,disney","Animation,Action,Comedy,Family,Musical",NA,"USA,South Korea,Singapore,Russia,Malaysia,Kazakhstan",English,NA,NA,NA,79,Color,1.78:1
Ella Enchanted (2004)            ,"6.3 based on 47,658 user ratings",2004-04-09,Tommy O'Haver,"Anne Hathaway,Hugh Dancy,Cary Elwes",53,244 user,89 critic,2,"fairy,prince,obedience,curse,strong-female-character","Comedy,Family,Fantasy,Romance",Rated PG for some crude humor and language,"USA,Ireland,UK",English,35000000,6169030(USA),22913677,96,Color,1.85:1
Open Water (2003)            ,"5.7 based on 42,175 user ratings",2004-08-20,Chris Kentis,"Blanchard Ryan,Daniel Travis,Saul Stein",63,916 user,235 critic,4,"male-full-frontal-nudity,female-full-frontal-nudity,hairy-chest,bare-chested-male,nude-with-glasses","Adventure,Biography,Drama,Horror,Thriller",Rated R for language and some nudity,USA,English,500000,1100943(USA),30500882,79,Color,1.85:1
The Merchant of Venice (2004)            ,"7.1 based on 29,681 user ratings",2005-02-18,Michael Radford,"Al Pacino,Joseph Fiennes,Lynn Collins",63,160 user,117 critic,NA,"jew,merchant,pound-of-flesh,loan,debt","Drama,Romance",Rated R for some nudity,"USA,Italy,Luxembourg,UK",English,18000000,£147709(UK),3752725,131,Color,2.35:1
Gopher Broke (2004)            ,6.7 based on 916 user ratings,2004-09-30,NA,NA,NA,5 user,1 critic,NA,"truck,gopher,cow,vegetable,tomato","Animation,Short,Comedy",NA,USA,English,NA,NA,NA,4,Color,1.85:1
After the Sunset (2004)            ,"6.3 based on 38,260 user ratings",2004-11-12,Brett Ratner,"Pierce Brosnan,Salma Hayek,Woody Harrelson",38,147 user,117 critic,NA,"diamond,fbi-agent,fbi,island,thief","Action,Comedy,Crime,Drama","Rated PG-13 for sexuality, violence and language",USA,English,58000000,11100392(USA),28328132,97,Color,2.35:1
Catwoman (2004)            ,"3.3 based on 87,280 user ratings",2004-07-23,Pitof,"Halle Berry,Sharon Stone,Benjamin Bratt",27,660 user,212 critic,2,"cat,detective,radical-transformation,bechdel-test-passed,one-woman-army","Action,Crime,Fantasy,Romance,Thriller",Rated PG-13 for action violence and some sensuality,USA,"English,Spanish",100000000,16728411(USA),40198710,104,Color,2.35:1
Lost on Location: Behind the Scenes of 'Lost in Translation' (2004)            ,7.4 based on 158 user ratings,2004-02-03,NA,"Lance Acord,K.K. Barrett,Eva Canrera",NA,4 user,NA,NA,NA,"Documentary,Short",NA,USA,English,NA,NA,NA,30,Color,1.33:1
The Heart Is Deceitful Above All Things (2004)            ,"6.6 based on 5,314 user ratings",2005-01-19,NA,NA,27,87 user,87 critic,NA,"prostitute,child-molester,female-nudity,boy-dressed-as-girl,child-abuse",Drama,"Rated R for intense depiction of child abuse/neglect, strong sex and drug content, pervasive language and some violence","USA,UK,France,Japan",English,NA,10000(USA),26092,98,Color,1.85:1
The Prince and Me (2004)            ,"5.9 based on 31,936 user ratings",2004-04-02,Martha Coolidge,"Julia Stiles,Luke Mably,Miranda Richardson",47,154 user,85 critic,4,"love,prince,king,denmark,wisconsin","Comedy,Family,Romance",Rated PG for some sex-related material and language,"USA,Czech Republic","English,Danish,German",NA,9406378(USA),28165882,111,Color,1.85:1
The Final Cut (2004)            ,"6.2 based on 27,024 user ratings",2004-10-15,Omar Naim,"Robin Williams,Jim Caviezel,Mira Sorvino",43,137 user,71 critic,NA,"memory,microchip,death,memory-implant,implant","Action,Sci-Fi,Thriller","Rated PG-13 for mature thematic material, some violence, sexuality and language","USA,Canada,Germany",English,NA,226296(USA),548039,95, Black and White,2.35:1
Noel (2004)            ,"6.3 based on 6,866 user ratings",2004-11-26,NA,NA,29,44 user,31 critic,NA,"christmas,hospital,jealousy,new-york,alzheimer%27s-patient",Drama,"Rated PG for sensuality, thematic material and some language","USA,Canada",English,NA,59130(SouthAfrica),NA,96,Color,2.35:1
Raise Your Voice (2004)            ,"5.9 based on 22,611 user ratings",2004-10-08,Sean McNamara,"Hilary Duff,John Corbett,Rebecca De Mornay",33,212 user,46 critic,4,"small-town,stage-fright,scholarship,music-school,three-word-title","Family,Music,Romance",Rated PG for thematic elements and language,USA,"English,French",15000000,4022693(USA),10411980,NA,Color,2.35:1
Imaginary Heroes (2004)            ,"7.3 based on 8,699 user ratings",2005-11-10,Dan Harris,"Sigourney Weaver,Jeff Daniels,Emile Hirsch",53,56 user,73 critic,NA,"lawn-mowing,christmas-song,cat,leave-of-absence,medication","Comedy,Drama","Rated R for substance abuse, sexual content, language and some violence","USA,Germany,Belgium",English,4000000,4696(USA),228524,111,Color,2.35:1
Short Cut to Nirvana: Kumbh Mela (2004)            ,7.2 based on 131 user ratings,2004-05-11,"Maurizio Benazzo,Nick Day","Jasper Johal,Justin Davis,Swami Krishnanad",55,13 user,15 critic,NA,NA,Documentary,NA,USA,"English,Hindi",200000,3263(USA),381225,NA,Color,1.78:1
The Alamo (2004)            ,"6.0 based on 16,807 user ratings",2004-04-09,John Lee Hancock,"Dennis Quaid,Billy Bob Thornton,Emilio Echevarría",47,266 user,106 critic,3,"texan,army,texas,dictator,general","Drama,History,War,Western",Rated PG-13 for sustained intense battle sequences,USA,"English,Spanish",107000000,9124701(USA),22406362,137,Color,2.35:1
Shade (2003)            ,"6.4 based on 10,765 user ratings",2004-03-12,NA,NA,40,65 user,25 critic,NA,"bar,thong,texas-hold-%27em,stripper,strip-club","Crime,Thriller","Rated R for language, violence and sexuality/nudity",USA,English,6800000,10696(USA),10696,101,Color,2.35:1
"Happy Tree Friends, Volume 3: Third Strike (2004)            ",7.6 based on 290 user ratings,2004-08-01,"Rhode Montijo,Kenn Navarro","Michael 'Lippy' Lipman,Peter Herrmann,Liz Stewart",NA,3 user,4 critic,NA,"numbered-sequel,digit-in-title,third-part,sequel,number-in-title","Animation,Comedy",NA,USA,English,NA,NA,NA,135,Color,NA
Anacondas: The Hunt for the Blood Orchid (2004)            ,"4.6 based on 22,196 user ratings",2004-08-27,"Dwight H. Little,John Blush","Morris Chestnut,KaDee Strickland,Eugene Byrd",40,144 user,93 critic,NA,"blood,orchid,flower,borneo,anaconda","Action,Adventure,Horror,Thriller","Rated PG-13 for action violence, scary images and some language",USA,"English,Indonesian",25000000,12812287(USA),31526393,97,Color,2.35:1
Exorcist: The Beginning (2004)            ,"5.1 based on 28,606 user ratings",2004-08-20,Renny Harlin,"Stellan Skarsgård,Izabella Scorupco,James D'Arcy",30,308 user,167 critic,NA,"church,faith,excavation,archeologist,relic","Horror,Mystery,Thriller","Rated R for strong violence and gore, disturbing images and rituals, and for language including some sexual dialogue",USA,English,50000000,18054001(USA),41814863,114,Color,2.00:1
A Cinderella Story (2004)            ,"5.9 based on 62,671 user ratings",2004-07-16,Mark Rosman,"Hilary Duff,Chad Michael Murray,Jennifer Coolidge",25,232 user,69 critic,1,"cinderella-story,female-protagonist,teenage-girl,correspondence,evil-step-mother","Comedy,Family,Romance",Rated PG for mild language and innuendo,"USA,Canada","English,German,Czech",20000000,13623350(USA),51431160,95,Color,1.85:1
Riding Shotgun (2013)            ,7.7 based on 58 user ratings,2013-08-02,NA,NA,NA,NA,NA,NA,NA,"Animation,Short,Action",NA,USA,English,NA,NA,NA,6,Color,NA
Around the World in 80 Days (2004)            ,"5.8 based on 68,593 user ratings",2004-06-16,Frank Coraci,"Jackie Chan,Steve Coogan,Jim Broadbent",49,191 user,188 critic,4,"around-the-world,inventor,19th-century,train,martial-arts","Action,Adventure,Comedy","Rated PG for action violence, some crude humor and mild language","USA,Germany,Ireland,UK","English,Cantonese,French,German,Hindi,Turkish",110000000,7576132(USA),24004159,120,Color,2.35:1
Seed of Chucky (2004)            ,"4.9 based on 28,576 user ratings",2004-11-12,Don Mancini,"Jennifer Tilly,Brad Dourif,John Waters",46,214 user,148 critic,4,"killer-doll,murder,actress,vomiting,vixen","Comedy,Fantasy,Horror,Thriller","Rated R for strong horror violence/gore, sexual content and language","Romania,USA,UK","English,Japanese",12000000,8774520(USA),17016190,87,Color,1.85:1
The Forgotten (2004)            ,"5.8 based on 57,462 user ratings",2004-09-24,Joseph Ruben,"Julianne Moore,Dominic West,Christopher Kovaleski",43,447 user,169 critic,NA,"children,plane-crash,friend,memory,psychiatrist","Drama,Horror,Mystery,Sci-Fi,Thriller","Rated PG-13 for intense thematic material, some violence and brief language",USA,English,42000000,21022111(USA),66641205,91,Color,1.85:1
Suspect Zero (2004)            ,"5.9 based on 16,543 user ratings",2004-08-27,E. Elias Merhige,"Aaron Eckhart,Ben Kingsley,Carrie-Anne Moss",37,139 user,101 critic,NA,"serial-killer,fbi,fbi-agent,salesman,murder","Crime,Thriller","Rated R for violent content, language and some nudity","USA,UK,Germany",English,27000000,3446375(USA),8712564,NA,Color,1.33:1
Around the Bend (2004)            ,"6.5 based on 3,805 user ratings",2005-01-20,Jordan Roberts,"Michael Caine,Christopher Walken,Josh Lucas",46,42 user,49 critic,NA,"trip,bus,on-the-road,dog,mexico","Comedy,Drama",Rated R for language,USA,English,NA,17879(USA),193571,82,Color,1.85:1
Happy Tree Friends: Winter Break (2004)            ,7.2 based on 98 user ratings,2004-12-12,Kenn Navarro,"Michael 'Lippy' Lipman,Peter Herrmann,Liz Stewart",NA,NA,NA,NA,NA,"Animation,Short,Comedy",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Maria Full of Grace (2004)            ,"7.5 based on 30,449 user ratings",2004-08-06,NA,NA,87,172 user,155 critic,NA,"drug-mule,stomach,money,colombian,colombia","Crime,Drama",Rated R for drug content and language,"Colombia,USA,Ecuador","Spanish,English",3000000,139066(USA),6517198,101,Color,1.85:1
The 24th Day (2004)            ,"6.6 based on 3,120 user ratings",2004-05-06,NA,NA,29,60 user,16 critic,NA,"kidnapper-kidnapped-relationship,power-play,one-night-stand,captive,attempted-kiss",Thriller,"Rated R for language and sexual dialogue, and for brief violence",USA,English,1000000,2001(USA),14107,92,Color,1.85:1
The Beautiful Country (2004)            ,"7.5 based on 3,352 user ratings",2004-03-13,Hans Petter Moland,"Damien Nguyen,Bai Ling,Dang Quoc Thinh Tran",64,33 user,43 critic,NA,"texas,saigon,ship,china,abuse-of-power",Drama,Rated R for some language and a crude sexual reference,"Norway,USA","Vietnamese,English,Mandarin,Cantonese,Malay",6000000,25900(USA),442612,NA,Color,2.35:1
I Heart Huckabees (2004)            ,"6.7 based on 56,769 user ratings",2004-10-22,David O. Russell,"Jason Schwartzman,Jude Law,Naomi Watts",55,381 user,183 critic,NA,"coincidence,vomiting,overalls,cult-film,suburb",Comedy,Rated R for language and a sex scene,"USA,UK,Germany","English,French,Spanish",22000000,292177(USA),12784713,107,Color,2.35:1
Criminal (2004)            ,"6.4 based on 8,981 user ratings",2004-09-24,Gregory Jacobs,"John C. Reilly,Diego Luna,Maggie Gyllenhaal",61,64 user,76 critic,NA,"con,counterfeit,con-artist,face-slap,distrust","Comedy,Crime,Drama,Thriller",Rated R for language,USA,"English,Spanish",NA,283209(USA),14688078,87,Color,1.85:1
Take Out (2004)            ,7.0 based on 358 user ratings,2004-01-18,"Sean Baker,Shih-Ching Tsou","Charles Jang,Jeng-Hua Yu,Wang-Thye Lee",NA,6 user,36 critic,NA,NA,Drama,NA,USA,"English,Mandarin,Spanish",3000,10505(USA),66892,87,Color,NA
Shopgirl (2005)            ,"6.4 based on 21,210 user ratings",2005-11-04,NA,NA,62,267 user,124 critic,NA,"slacker,depression,photography,artist,gloves","Drama,Romance",Rated R for some sexual content and brief language,USA,"English,Japanese",NA,229685(USA),10281585,106,Color,2.35:1
Walking Tall (2004)            ,"6.2 based on 52,970 user ratings",2004-04-02,Kevin Bray,"Dwayne Johnson,Ashley Scott,Johnny Knoxville",44,221 user,117 critic,1,"casino,sheriff,special-forces,violence,football","Action,Crime","Rated PG-13 for sequences of intense violence, sexual content, drug material and language",USA,English,56000000,15501114(USA),45860039,86,Color,2.35:1
Confessions of a Teenage Drama Queen (2004)            ,"4.6 based on 23,377 user ratings",2004-02-20,Sara Sugarman,"Lindsay Lohan,Megan Fox,Adam Garcia",33,105 user,74 critic,4,"suburb,band,new-york-city,friend,teenager","Comedy,Family,Music,Romance",Rated PG for mild thematic elements and brief language,"Germany,USA",English,15000000,9350572(USA),29302097,89,Color,1.85:1
Hidalgo (2004)            ,"6.7 based on 67,764 user ratings",2004-03-05,Joe Johnston,"Viggo Mortensen,Omar Sharif,Zuleikha Robinson",54,345 user,140 critic,3,"horse,race,cowboy,sheik,arab","Action,Adventure,Western",Rated PG-13 for adventure violence and some mild innuendo,"USA,Morocco","English,Arabic,Sioux",100000000,18829435(USA),67286731,136,Color,2.35:1
Keane (2004)            ,"7.0 based on 4,696 user ratings",2005-09-21,NA,NA,79,69 user,99 critic,NA,"bus,schizophrenia,surname-as-title,redemption,manhattan-new-york-city","Drama,Mystery,Thriller","Rated R for a scene of strong sexuality, drug use and language",USA,English,850000,6151(USA),30303,NA,Color,1.85:1
The Woodsman (2004)            ,"7.2 based on 27,341 user ratings",2005-01-21,Nicole Kassell,"Kevin Bacon,Kyra Sedgwick,Yasiin Bey",72,218 user,147 critic,NA,"based-on-play,prison,lumberyard,child-molester,job",Drama,"Rated R for sexuality, disturbing behavior and language",USA,English,NA,53985(USA),42069,87,Color,1.85:1
Hair High (2004)            ,6.9 based on 694 user ratings,2005-04-20,Bill Plympton,"Eric Gilliland,Sarah Silverman,Dermot Mulroney",61,9 user,17 critic,NA,"prom,high-school,love,revenge,pun","Animation,Comedy,Horror,Romance",NA,USA,English,NA,NA,NA,78,Color,1.66:1
Bobby Jones: Stroke of Genius (2004)            ,"6.7 based on 3,220 user ratings",2004-04-30,Rowdy Herrington,"Jim Caviezel,Claire Forlani,Jeremy Northam",45,64 user,35 critic,NA,"golf,temper,competition,five-word-title,colon-in-title","Biography,Drama,Romance,Sport",Rated PG for language,USA,English,NA,1233297(USA),2694071,129,Color,2.35:1
The Route V50 (2004)            ,8.4 based on 43 user ratings,NA,Stephen Frears,NA,NA,NA,NA,NA,NA,"Short,Sci-Fi",NA,USA,English,NA,NA,NA,NA,Color,NA
Dandelion (2004)            ,"7.0 based on 1,820 user ratings",2006-01-27,NA,NA,62,20 user,18 critic,NA,"love,small-town,field,machine,character-repeating-someone-else%27s-dialogue","Drama,Romance","Rated R for drug and alcohol use, violent images, sexuality and language - all involving teens",USA,English,NA,NA,NA,93,Color,2.35:1
Guard Dog (2004)            ,7.5 based on 666 user ratings,2004-10-14,NA,NA,NA,6 user,5 critic,NA,"dog,squirrel,park,mole,leash","Animation,Short,Comedy",NA,USA,None,NA,NA,NA,NA,Color,NA
Veronica Guerin (2003)            ,"6.9 based on 16,217 user ratings",2003-10-17,Joel Schumacher,"Cate Blanchett,Colin Farrell,Brenda Fricker",55,113 user,106 critic,NA,"irish,journalist,drug-lord,criminal,gunshot","Biography,Crime,Drama,Thriller","Rated R for violence, language and some drug content","Ireland,UK,USA",English,17000000,£271996(UK),1569918,98,Color,2.35:1
You Got Served (2004)            ,"3.5 based on 23,657 user ratings",2004-01-30,Chris Stokes,"Omarion Grandberry,J-Boog,Raz B",37,247 user,58 critic,NA,"friend,competition,money,street-dancing,dance-contest","Drama,Music",Rated PG-13 for thematic elements and sexual references,USA,English,8000000,16123105(USA),40066497,95,Color,1.85:1
Nine Lives (2004)            ,4.8 based on 329 user ratings,2004-08-14,NA,NA,NA,6 user,2 critic,NA,"drugs,hiv,sex,gay,gay-bathhouse",Drama,Rated R for violence,USA,English,65000,NA,NA,74,Color,NA
Moog (2004)            ,6.2 based on 512 user ratings,2004-09-17,NA,NA,51,15 user,17 critic,NA,"television-commercial,rock-band,new-york-city,concert-footage,asheville-north-carolina","Documentary,History,Music",NA,USA,English,NA,NA,NA,NA,Color,NA
The 50 Worst Movies Ever Made (2004)            ,5.0 based on 535 user ratings,2004-07-13,NA,NA,NA,11 user,5 critic,NA,"retrospective,film-discussion,film-clip,compilation,number-in-title",Documentary,NA,USA,English,NA,NA,NA,60, Black and White,NA
Taxi (2004)            ,"4.4 based on 32,854 user ratings",2004-10-06,Tim Story,"Queen Latifah,Jimmy Fallon,Gisele Bündchen",27,180 user,82 critic,3,"brazilian,undercover,driving,bank-robbery,new-york-city","Action,Comedy,Crime,Thriller","Rated PG-13 for language, sensuality and brief violence","USA,France","English,Portuguese,Spanish",25000000,12029832(USA),36609966,97,Color,2.35:1
