name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The 10 Year Plan (2014)            ,6.4 based on 607 user ratings,2015-06-02,NA,NA,NA,1 user,7 critic,NA,gay,"Comedy,Romance",NA,USA,English,1000000,NA,NA,90,Color,1.78:1
Hercules (2014)            ,"6.0 based on 115,472 user ratings",2014-07-25,Brett Ratner,"Dwayne Johnson,John Hurt,Ian McShane",47,269 user,245 critic,1,"hercules,greek-mythology,king,army,mercenary","Action,Adventure","Rated PG-13 for epic battle sequences, violence, suggestive  comments, brief strong language and partial  nudity",USA,English,100000000,29800263(USA),72660029,98,Color,2.35:1
Iverson (2014)            ,"7.1 based on 1,122 user ratings",2014-04-27,Zatella Beatty,"Allen Iverson,Tom Brokaw,Larry Brown",NA,4 user,3 critic,NA,"hip-hop,basketball,hall-of-fame","Documentary,Biography,Sport",NA,USA,English,NA,NA,NA,106,NA,NA
This Is Where I Leave You (2014)            ,"6.6 based on 54,047 user ratings",2014-09-19,Shawn Levy,"Jason Bateman,Tina Fey,Jane Fonda",44,146 user,156 critic,1,"man-child,brother-sister-relationship,childhood-home,sibling,vomiting","Comedy,Drama","Rated R for language, sexual content and some drug use",USA,English,19800000,11558149(USA),34290142,103,Color,2.35:1
13 Sins (2014)            ,"6.3 based on 23,476 user ratings",2014-04-11,Daniel Stamm,"Mark Webber,Devon Graye,Tom Bower",44,63 user,94 critic,3,"dare,horror-movie-remake,remake-of-thai-film,game,desperate","Horror,Thriller","Rated R for violence, bloody images and language",USA,English,4000000,9134(USA),9134,93,Color,2.35:1
Million Dollar Arm (2014)            ,"7.0 based on 35,746 user ratings",2014-05-16,Craig Gillespie,"Jon Hamm,Aasif Mandvi,Alan Arkin",56,96 user,151 critic,3,"baseball,india,based-on-true-story,sports-agent,training","Biography,Drama,Sport",Rated PG for mild language and some suggestive content,USA,"English,Hindi",25000000,10515659(USA),36447959,124,Color,2.39:1
Batman: Assault on Arkham (2014)            ,"7.5 based on 17,740 user ratings",2014-07-29,"Jay Oliva,Ethan Spaulding","Kevin Conroy,Neal McDonough,Hynden Walch",NA,54 user,33 critic,NA,"batman,arkham-asylum,suicide-squad,harley-quinn,bomb","Animation,Action,Adventure,Comedy,Crime,Sci-Fi,Thriller","Rated PG-13 for violence, sexual content and  language",USA,English,NA,NA,NA,76,Color,NA
Bad Words (2013)            ,"6.7 based on 38,365 user ratings",2014-03-28,Jason Bateman,"Jason Bateman,Kathryn Hahn,Allison Janney",57,118 user,126 critic,4,"spelling-bee,spelling,two-word-title,directed-by-star,indian-american","Comedy,Drama","Rated R for crude and sexual content, language and brief nudity",USA,English,10000000,113301(USA),7764027,89,Color,2.35:1
Wish I Was Here (2014)            ,"6.7 based on 29,244 user ratings",2014-07-25,Zach Braff,"Zach Braff,Joey King,Pierce Gagnon",43,92 user,149 critic,2,"dream-sequence,actor,jew,religion,genius-recluse","Comedy,Drama",Rated R for language and some sexual content,USA,English,6000000,484401(USA),3588432,106,Color,2.35:1
Justice League: War (2014)            ,"7.2 based on 18,375 user ratings",2014-02-04,Jay Oliva,"Sean Astin,Zach Callison,Christopher Gorham",NA,60 user,47 critic,NA,"dc-comics,darkseid,shazam,justice-league,the-flash","Animation,Action,Adventure,Fantasy,Sci-Fi","Rated PG-13 for sequences of violence and action, and some language",USA,English,3500000,NA,NA,79,Color,NA
Dumb and Dumber To (2014)            ,"5.7 based on 96,762 user ratings",2014-11-14,"Bobby Farrelly,Peter Farrelly","Jim Carrey,Jeff Daniels,Rob Riggle",36,285 user,218 critic,1,"sequel,adoption,road-trip,stupidity,highway-travel",Comedy,"Rated PG-13 for crude and sexual humor, partial nudity, language and some drug references",USA,"English,Cantonese",35000000,38053000(USA),86208010,109,Color,1.85:1
The Company You Keep (2012)            ,"6.4 based on 26,051 user ratings",2013-04-26,Robert Redford,"Robert Redford,Brit Marling,Stanley Tucci",57,111 user,225 critic,4,"surveillance,on-the-run,1970s,hiding,robbery","Drama,Thriller",Rated R for language,"USA,Canada",English,NA,131718(USA),5132442,125,Color,2.35:1
The Monuments Men (2014)            ,"6.1 based on 102,040 user ratings",2014-02-07,George Clooney,"George Clooney,Matt Damon,Bill Murray",52,404 user,371 critic,1,"art,art-expert,nazi-stolen-art,world-war-two,soldier","Drama,War",Rated PG-13 for some images of war violence and historical smoking,"USA,Germany","English,German,Russian,French,Flemish",70000000,22003433(USA),78031620,118,Color,2.35:1
"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)            ","6.2 based on 29,661 user ratings",2014-10-10,Miguel Arteta,"Steve Carell,Jennifer Garner,Ed Oxenbould",54,85 user,119 critic,2,"based-on-book,long-title,bad-day,birthday,job-interview","Comedy,Family",Rated PG for rude  humor including some reckless behavior  and language,USA,English,28000000,18360230(USA),66950483,81,Color,2.39:1
Kill the Messenger (2014)            ,"7.0 based on 32,283 user ratings",2014-10-09,Michael Cuesta,"Jeremy Renner,Robert Patrick,Jena Sims",60,99 user,163 critic,2,"based-on-true-story,cia,smear-campaign,journalist,cocaine","Biography,Crime,Drama,Mystery,Thriller",Rated R for language and drug content,USA,English,5000000,941809(USA),2445646,112,Color,2.35:1
Art and Craft (2014)            ,7.1 based on 730 user ratings,2015-03-18,"Sam Cullman,Jennifer Grausman",NA,68,9 user,35 critic,NA,"art-forger,forger,art,art-exhibition,art-forgery",Documentary,NA,USA,English,NA,22100(USA),215300,89,Color,NA
The Sound and the Fury (2014)            ,4.9 based on 361 user ratings,2015-10-23,NA,NA,39,2 user,14 critic,NA,based-on-novel,Drama,NA,USA,English,NA,NA,NA,101,NA,NA
Annie (2014)            ,"5.2 based on 24,639 user ratings",2014-12-19,Will Gluck,"Quvenzhané Wallis,Cameron Diaz,Jamie Foxx",33,213 user,176 critic,1,"penthouse,billionaire,mayoral-candidate,business-tycoon,reference-to-star-trek","Comedy,Drama,Family,Musical",Rated PG for some mild language and rude humor,USA,English,65000000,15861939(USA),85911262,118,Color,2.39:1
The Signal (2014)            ,"6.1 based on 48,104 user ratings",2014-07-10,William Eubank,"Brenton Thwaites,Olivia Cooke,Beau Knapp",54,180 user,161 critic,2,"road-trip,girlfriend-in-a-coma,computer-hacker,prosthetic-leg,nosebleed","Sci-Fi,Thriller","Rated PG-13 for some thematic elements, violence and language",USA,English,4000000,NA,NA,97,Color,2.35:1
White Bird in a Blizzard (2014)            ,"6.4 based on 20,726 user ratings",2014-09-25,Gregg Araki,"Shailene Woodley,Eva Green,Christopher Meloni",51,66 user,155 critic,1,"teenage-girl,gay-interest,missing-person,mysterious-disappearance,mother-daughter-relationship","Drama,Mystery,Thriller","Rated R for sexual content/nudity, language and some drug use","France,USA",English,NA,11962(USA),33518,91,Color,2.35:1
Pompeii (2014)            ,"5.6 based on 84,349 user ratings",2014-02-21,Paul W.S. Anderson,"Kit Harington,Emily Browning,Kiefer Sutherland",39,307 user,272 critic,1,"pompeii,slave,arena,mount-vesuvius,lava-bomb","Action,Adventure,Drama,History,Romance","Rated PG-13 for intense battle sequences, disaster-related action and brief sexual content","Canada,Germany,USA",English,100000000,10340823(USA),23219748,NA,Color,2.35:1
She's Funny That Way (2014)            ,"6.2 based on 16,468 user ratings",2015-08-21,Peter Bogdanovich,"Imogen Poots,Owen Wilson,Jennifer Aniston",45,42 user,159 critic,1,"theater-actor,actress,theater-director,escort-girl,call-girl",Comedy,Rated R for some language including sexual references,"Germany,USA",English,NA,20814(USA),88460,93,Color,1.85:1
Annabelle (2014)            ,"5.4 based on 81,359 user ratings",2014-10-03,John R. Leonetti,"Ward Horton,Annabelle Wallis,Alfre Woodard",37,291 user,271 critic,731,"murder,suicide,self-sacrifice,paranormal-activity,horror-movie-prequel","Horror,Mystery",Rated R for intense sequences of disturbing violence and terror,USA,English,6500000,37134255(USA),84263837,99,Color,2.35:1
Diaoyu Islands: The Truth (2014)            ,8.0 based on 261 user ratings,2014-03-11,NA,NA,NA,7 user,NA,NA,NA,"Documentary,Short",NA,USA,English,NA,NA,NA,42,Color,16:9HD
While We're Young (2014)            ,"6.3 based on 30,146 user ratings",2015-04-17,Noah Baumbach,"Ben Stiller,Naomi Watts,Adam Driver",77,96 user,270 critic,2,"documentary-filmmaker,documentary-filmmaking,father-in-law,hipster,generation-z","Comedy,Drama",Rated R for language,USA,English,10000000,227688(USA),7574066,97,Color,1.85:1
Untitled Tron: Legacy Sequel             ,NA,NA,NA,NA,NA,NA,NA,NA,"sequel,third-part,tron","Action,Adventure,Sci-Fi,Thriller",NA,USA,English,NA,NA,NA,NA,Color,NA
Get on Up (2014)            ,"6.9 based on 15,806 user ratings",2014-08-01,Tate Taylor,"Chadwick Boseman,Nelsan Ellis,Dan Aykroyd",71,104 user,165 critic,4,"african-american,breaking-the-fourth-wall,1970s,1980s,mother-son-relationship","Biography,Drama,Music","Rated PG-13 for sexual content, drug use, some strong language, and violent situations","USA,UK",English,30000000,13585915(USA),30513940,139,Color,1.85:1
Ivory Tower (2014)            ,7.0 based on 975 user ratings,2015-05-04,Andrew Rossi,"Elizabeth Armstrong,Richard Arum,Jamshed Bharucha",65,8 user,25 critic,NA,education,"Documentary,Family,History,News",Rated PG-13 for some  suggestive and partying images,USA,English,NA,20857(USA),99555,90,Color,NA
The Nut Job (2014)            ,"5.8 based on 19,507 user ratings",2014-01-17,Peter Lepeniotis,"Will Arnett,Brendan Fraser,Liam Neeson",37,63 user,121 critic,3,"raccoon,squirrel,bank-robbery,heist,rat","Animation,Adventure,Comedy,Family",Rated PG for mild action and rude humor,"Canada,South Korea,USA","English,Dutch",42000000,25700000(USA),64238770,85,Color,1.85:1
After the Dark (2013)            ,"5.7 based on 16,762 user ratings",2013-10-10,John Huddles,"James D'Arcy,Sophie Lowe,Daryl Sabara",37,114 user,47 critic,3,"gay-character,philosophy,nuclear-apocalypse,teacher,philosophy-teacher","Drama,Fantasy,History,Sci-Fi,Thriller","Rated R for some violence, sexuality and brief drug use","USA,Indonesia",English,NA,NA,NA,107,Color,NA
99 Homes (2014)            ,"7.1 based on 15,379 user ratings",2015-10-09,Ramin Bahrani,"Andrew Garfield,Michael Shannon,Laura Dern",76,72 user,192 critic,1,"real-estate-broker,evicted,money,motel,construction-worker",Drama,"Rated R for language including some sexual references, and a brief violent image",USA,English,8000000,32253(USA),1410915,112,Color,2.35:1
Horrible Bosses 2 (2014)            ,"6.3 based on 113,878 user ratings",2014-11-26,Sean Anders,"Jason Bateman,Jason Sudeikis,Charlie Day",40,187 user,196 critic,1,"scene-during-end-credits,singing-in-a-car,reference-to-franz-beckenbauer,kidnapping,second-part","Comedy,Crime",Rated R for strong crude sexual content and language throughout,USA,English,42000000,15457418(USA),54414716,108,Color,2.35:1
The Two Faces of January (2014)            ,"6.2 based on 22,215 user ratings",2014-08-28,Hossein Amini,"Viggo Mortensen,Kirsten Dunst,Oscar Isaac",66,94 user,195 critic,3,"ruins,con-artist,tourist,slip-the-undergarment,american","Romance,Thriller","Rated PG-13 for some violence, language and smoking","UK,France,USA","English,Greek,Turkish",NA,43116(USA),506067,96,Color,2.35:1
The Pirate Fairy (2014)            ,"6.6 based on 9,634 user ratings",2014-02-13,Peggy Holmes,"Mae Whitman,Christina Hendricks,Tom Hiddleston",51,20 user,62 critic,NA,"pixie,tinker-bell,fly,fairy,pirate","Animation,Adventure,Fantasy",NA,USA,English,NA,NA,NA,78,Color,NA
Do I Sound Gay? (2014)            ,"5.4 based on 1,241 user ratings",2015-07-10,David Thorpe,"David Thorpe,George Takei,Tim Gunn",65,3 user,27 critic,NA,"gay,gay-stereotype,gay-voice,personal-documentary,youtube-video",Documentary,NA,USA,"English,French",NA,14944(USA),57000,77,Color,NA
Lava (2014)            ,"7.0 based on 7,013 user ratings",2015-06-19,NA,NA,NA,30 user,14 critic,NA,"undersea-volcano,underwater-volcano-eruption,anthropomorphic-volcano,volcanic-eruption,loneliness","Animation,Short,Family,Musical,Romance",NA,USA,English,NA,NA,NA,7,Color,2.39:1
Serena (2014)            ,"5.4 based on 17,373 user ratings",2015-02-26,Susanne Bier,"Bradley Cooper,Jennifer Lawrence,Toby Jones",36,74 user,135 critic,2,"femme-fatale,jealousy,great-depression,north-carolina,strong-female-character","Drama,Romance",Rated R for some violence and sexuality,"Czech Republic,France,USA",English,30000000,100090(USA),176305,109,Color,2.35:1
When the Game Stands Tall (2014)            ,"6.7 based on 12,568 user ratings",2014-08-22,Thomas Carter,"Jim Caviezel,Alexander Ludwig,Michael Chiklis",41,63 user,50 critic,3,"coach,high-school-football","Drama,Family,Sport","Rated PG for thematic material, a scene of violence, and brief smoking",USA,English,15000000,8381509(USA),30127963,115,Color,1.85:1
Walk of Shame (2014)            ,"6.0 based on 40,669 user ratings",2014-05-01,Steven Brill,"Elizabeth Banks,James Marsden,Gillian Jacobs",25,68 user,68 critic,2,"mistaken-for-a-prostitute,voyeurism,voyeur,upskirt,mini-dress",Comedy,Rated R for language and some sexual content,USA,English,NA,39751(USA),39751,95,Color,2.35:1
Sex Tape (2014)            ,"5.1 based on 84,201 user ratings",2014-07-18,Jake Kasdan,"Jason Segel,Cameron Diaz,Rob Corddry",36,159 user,201 critic,814,"sex-video,sex,sexual-desire,sexuality,undressing",Comedy,"Rated R for strong sexual content, nudity, language and some drug use",USA,"English,Ukrainian",40000000,14608152(USA),38543473,94,Color,1.85:1
The Drop (2014)            ,"7.1 based on 105,775 user ratings",2014-09-12,Michaël R. Roskam,"Tom Hardy,Noomi Rapace,James Gandolfini",69,183 user,285 critic,1,"mass,catholic,church,bar,chechen","Crime,Drama,Mystery",Rated R for some strong violence and pervasive language.,USA,"English,Russian",12600000,4104552(USA),10720322,106,Color,2.35:1
3 Days to Kill (2014)            ,"6.2 based on 69,236 user ratings",2014-02-21,McG,"Kevin Costner,Hailee Steinfeld,Connie Nielsen",40,211 user,211 critic,2,"spy,leather-dress,estranged-wife,cancer,terrorist","Action,Drama,Thriller","Rated PG-13 for intense sequences of violence and action, some sensuality and language","USA,France","English,French,German,Serbian",28000000,12242218(USA),30688364,117,Color,2.35:1
Lost River (2014)            ,"5.8 based on 11,437 user ratings",2015-04-10,Ryan Gosling,"Christina Hendricks,Iain De Caestecker,Matt Smith",42,91 user,195 critic,1,"curse,house-of-horrors,sadism,lynchian,car-fire","Drama,Fantasy,Mystery,Thriller","Rated R for disturbing violent images, language and some sexual content",USA,English,2000000,20828(USA),43282,95,Color,2.35:1
21 Years: Richard Linklater (2014)            ,6.6 based on 384 user ratings,2014-11-07,"Michael Dunaway,Tara Wood","Joey Lauren Adams,Jack Black,Louis Black",51,4 user,15 critic,NA,NA,"Documentary,Biography",NA,USA,English,NA,NA,NA,78,Color,NA
The Humbling (2014)            ,"5.6 based on 4,507 user ratings",2015-01-23,Barry Levinson,"Al Pacino,Greta Gerwig,Nina Arianda",59,29 user,88 critic,NA,based-on-novel,"Comedy,Drama","Rated R for sexual material, language and brief violence","USA,Italy",English,2000000,NA,NA,112,Color,2.35:1
Shelter (2014)            ,"6.4 based on 2,060 user ratings",2015-12-11,Paul Bettany,"Adolfo Mendez-Nouel,Anthony Mackie,Kevin Hoffman",43,16 user,20 critic,NA,"junkie,homelessness,female-frontal-nudity,female-nudity,emaciation",Drama,NA,USA,English,NA,NA,NA,105,Color,NA
Palo Alto (2013)            ,"6.3 based on 19,655 user ratings",2014-05-09,Gia Coppola,"Emma Roberts,James Franco,Jack Kilmer",69,61 user,117 critic,2,"soccer-coach,high-school,girls%27-soccer,teenager,high-school-student",Drama,"Rated R for strong sexual content, drug and alcohol use, and  pervasive language - all involving teens",USA,English,NA,63461(USA),750100,100,Color,1.85:1
Jack Ryan: Shadow Recruit (2014)            ,"6.2 based on 98,870 user ratings",2014-01-17,Kenneth Branagh,"Chris Pine,Kevin Costner,Keira Knightley",57,289 user,312 critic,586,"russian,marine,covert-analyst,stock-market,spy","Action,Drama,Thriller","Rated PG-13 for sequences of violence and intense action, and brief strong language","USA,Russia","English,Russian",60000000,18034726(USA),50549107,105,Color,2.35:1
Boulevard (2014)            ,"5.8 based on 5,509 user ratings",2015-07-10,Dito Montiel,"Robin Williams,Roberto Aguire,Kathy Baker",52,41 user,69 critic,NA,"male-prostitute,male-rear-nudity,bare-chested-male",Drama,Rated R for language and sexual content.,USA,English,NA,27000(USA),32000,88,Color,2.35:1
Child 44 (2015)            ,"6.4 based on 40,322 user ratings",2015-04-17,Daniel Espinosa,"Tom Hardy,Gary Oldman,Noomi Rapace",41,185 user,172 critic,1,"murder,soviet-union,child-murderer,woman-slaps-a-man,sex","Crime,Drama,Thriller","Rated R for violence, some disturbing images, language and a scene of sexuality","Czech Republic,UK,USA,Russia",English,50000000,621812(USA),1206135,137,Color,2.35:1
Aban and Khorshid (2014)            ,5.3 based on 173 user ratings,2014-05-23,NA,NA,NA,3 user,2 critic,NA,"execution,human-rights-violation,atrocity,hanging,homophobia","Short,Drama",NA,USA,Persian,NA,NA,NA,13,Color,NA
Lights Out (2013)            ,"7.8 based on 1,853 user ratings",2013-12-30,NA,NA,NA,5 user,6 critic,NA,"light,pupilless-eyes,flickering-light,hiding-under-the-covers,adhesive-tape","Short,Horror",NA,Sweden,Swedish,NA,NA,NA,3,Color,1.78:1
National Gallery (2014)            ,7.4 based on 842 user ratings,2014-10-08,Frederick Wiseman,"Leanne Benjamin,Kausikan Rajeshkumar,Jo Shapcott",89,10 user,68 critic,NA,"painting,national-gallery,museum,art,reference-to-antoine-watteau",Documentary,NA,"France,USA,UK",English,NA,10049(USA),100100,180,Color,1.85:1
The Hobbit: The Desolation of Smaug (2013)            ,"7.9 based on 482,507 user ratings",2013-12-13,Peter Jackson,"Ian McKellen,Martin Freeman,Richard Armitage",66,951 user,509 critic,683,"sword-and-sorcery,elf,dwarf,mountain,lake-town","Adventure,Fantasy","Rated PG-13 for extended sequences of intense fantasy action violence, and frightening images","USA,New Zealand",English,225000000,73645197(USA),258355354,161,Color,2.35:1
Veronica Mars (2014)            ,"6.8 based on 41,650 user ratings",2014-03-13,Rob Thomas,"Kristen Bell,Jason Dohring,Enrico Colantoni",62,133 user,182 critic,2,"california,female-protagonist,based-on-television-series,sequel,2010s","Crime,Drama,Mystery,Thriller","Rated PG-13 for sexuality including references, drug content, violence and some strong language",USA,English,6000000,1988351(USA),3319109,107,Color,2.35:1
"I, Frankenstein (2014)            ","5.1 based on 65,603 user ratings",2014-01-24,Stuart Beattie,"Aaron Eckhart,Bill Nighy,Miranda Otto",30,194 user,308 critic,2,"gargoyle,demon,frankenstein,creature,army","Action,Fantasy,Sci-Fi,Thriller",Rated PG-13 for sequences of intense fantasy action and violence throughout,"Australia,USA",English,65000000,8610441(USA),19059018,92,Color,2.35:1
Appropriate Behavior (2014)            ,"6.7 based on 2,218 user ratings",2015-01-16,Desiree Akhavan,"Desiree Akhavan,Rebecca Henderson,Halley Feiffer",73,14 user,69 critic,NA,"lesbian-kiss,lesbian-couple,lesbian-cunnilingus,bisexual,dysfunctional-relationship","Comedy,Drama,Romance",NA,UK,"English,Persian",NA,NA,NA,86,Color,NA
The Snowman (2017)            ,NA,2017-10-13,Tomas Alfredson,"Michael Fassbender,Rebecca Ferguson,Chloë Sevigny",NA,NA,NA,NA,based-on-novel,"Crime,Drama",NA,UK,English,NA,NA,NA,NA,Color,NA
Two Night Stand (2014)            ,"6.4 based on 45,533 user ratings",2014-09-26,Max Nichols,"Miles Teller,Analeigh Tipton,Jessica Szohr",45,35 user,40 critic,2,"one-night-stand,internet-hook-up,snowed-in,talking-about-sex,hook-up","Comedy,Romance","Rated R for sexual material, language and some drug use",USA,English,NA,15600(USA),15600,86,Color,NA
Life Partners (2014)            ,"6.2 based on 6,295 user ratings",2014-11-06,Susanna Fogel,"Leighton Meester,Gillian Jacobs,Adam Brody",57,20 user,38 critic,NA,"reference-to-ellen-page,lesbian,friendship,overalls,lesbian-lead-character","Comedy,Romance",Rated R for language and some sexual content,USA,English,NA,2665(USA),7563,93,Color,2.35:1
Marvel One-Shot: All Hail the King (2014)            ,"7.5 based on 4,999 user ratings",2014-02-04,NA,NA,NA,5 user,7 critic,NA,"interview,actor,prison,marvel-cinematic-universe,marvel-comics","Short,Action,Sci-Fi",NA,USA,English,NA,NA,NA,14,Color,2.35:1
Frozen (2013)            ,"7.6 based on 420,763 user ratings",2013-11-27,"Chris Buck,Jennifer Lee","Kristen Bell,Idina Menzel,Jonathan Groff",74,904 user,406 critic,272,"snowman,sister-love,sister-sister-relationship,magic,snow","Animation,Adventure,Comedy,Family,Fantasy,Musical",Rated PG for some action and mild rude humor,USA,"English,Icelandic",150000000,67391326(USA),400736600,102,Color,2.24:1
Song One (2014)            ,"5.8 based on 6,782 user ratings",2015-01-22,Kate Barker-Froyland,"Anne Hathaway,Johnny Flynn,Lola Kirke",48,21 user,43 critic,NA,"musician,recording,sibling,number-in-title","Drama,Music","Rated PG-13 for a scene of sexuality, and brief language",USA,English,6000000,20200(USA),20200,86,Color,NA
Manglehorn (2014)            ,"5.6 based on 4,793 user ratings",2015-06-03,NA,NA,56,37 user,109 critic,4,"cat,small-town,locksmith,texas,locked-out-of-a-car",Drama,"Rated PG-13 on appeal for some sexual content and language, and for accident and surgery images",USA,English,4000000,13000(USA),132075,97,Color,2.35:1
Poker Night (2014)            ,"6.3 based on 5,845 user ratings",2014-11-20,Greg Francis,"Beau Mirchoff,Ron Perlman,Giancarlo Esposito",35,32 user,24 critic,NA,NA,"Action,Crime,Horror,Thriller",NA,"Canada,USA",English,NA,NA,NA,104,Color,2.35:1
Good Kill (2014)            ,"6.4 based on 15,658 user ratings",2015-05-15,Andrew Niccol,"Ethan Hawke,January Jones,Zoë Kravitz",63,66 user,166 critic,2,"drone,taliban,cigarette-butt,nellis-air-force-base,funeral-procession","Drama,Thriller","Rated R for violent content including a rape, language, and some sexuality",USA,English,NA,1005(USA),316842,102,Color,2.35:1
Sabotage (2014)            ,"5.7 based on 47,359 user ratings",2014-03-28,David Ayer,"Arnold Schwarzenegger,Sam Worthington,Terrence Howard",41,212 user,233 critic,1,"tough-girl,kicked-in-the-crotch,dea,drug-cartel,strip-club","Action,Crime,Drama,Thriller","Rated R for strong bloody violence, pervasive language, some sexuality/nudity and drug use",USA,English,35000000,5272444(USA),10499968,109,Color,1.85:1
The Rewrite (2014)            ,"6.2 based on 11,470 user ratings",2015-02-13,Marc Lawrence,"Hugh Grant,Whit Baldwin,Vanessa Wasche",51,45 user,67 critic,4,"writer,screenwriter-as-protagonist,screenplay,screenwriter,writer-as-protagonist","Comedy,Romance",NA,USA,"English,French",NA,NA,NA,107,Color,2.35:1
Tusk (2014)            ,"5.4 based on 30,929 user ratings",2014-09-19,Kevin Smith,"Justin Long,Michael Parks,Haley Joel Osment",55,259 user,253 critic,679,"walrus,canada,mad-scientist,human-becoming-an-animal,part-of-trilogy","Comedy,Drama,Horror","Rated R for some disturbing violence/gore, language and sexual content",USA,English,3000000,846831(USA),1821983,102,Color,2.35:1
Step Up All In (2014)            ,"6.0 based on 25,220 user ratings",2014-08-08,Trish Sie,"Ryan Guzman,Briana Evigan,Misha Gabriel Hamilton",45,50 user,65 critic,2,"dance,3-dimensional,sequel,hip-hop,fire-dance","Drama,Music,Romance",Rated PG-13 for some language and suggestive material,USA,English,45000000,6469857(USA),14897580,112,Color,NA
My Old Lady (2014)            ,"6.3 based on 5,650 user ratings",2014-11-21,Israel Horovitz,"Kevin Kline,Kristin Scott Thomas,Maggie Smith",52,48 user,114 critic,NA,"apartment,dysfunctional-family,cheating-husband,cheating-wife,selling-an-apartment","Comedy,Drama,Romance",Rated PG-13 for thematic material and some sexual references,"USA,UK,France",English,5000000,124680(USA),4011530,107,Color,NA
Tiny Detectives (2014)            ,7.4 based on 205 user ratings,2014-09-24,NA,NA,NA,1 user,NA,NA,NA,"Short,Comedy",NA,USA,English,NA,NA,NA,2,Color,NA
Last Shift (2014)            ,"5.7 based on 8,671 user ratings",2015-10-06,Anthony DiBlasi,"Juliana Harkavy,Joshua Mikel,Hank Stone",NA,62 user,44 critic,NA,"police-station,cult-leader,supernatural,night,rookie-cop","Horror,Mystery,Thriller","Rated R for bloody horror violence, disturbing images, and language",USA,English,NA,NA,NA,90,Color,NA
Welcome to Me (2014)            ,"5.9 based on 13,270 user ratings",2015-05-01,Shira Piven,"Kristen Wiig,James Marsden,Linda Cardellini",69,53 user,109 critic,4,"borderline-personality-disorder,female-frontal-nudity,female-nudity,female-crying,lottery","Comedy,Drama","Rated R for sexual  content, some graphic nudity, language and  brief drug use",USA,English,NA,38000(USA),608852,87,Color,1.85:1
Heaven Knows What (2014)            ,"6.4 based on 1,968 user ratings",2015-05-29,"Ben Safdie,Joshua Safdie","Arielle Holmes,Caleb Landry Jones,Buddy Duress",75,12 user,61 critic,NA,NA,Drama,"Rated R for drug use throughout, pervasive language, disturbing and violent images, sexuality, and graphic nudity",USA,"English,Spanish",NA,16862(USA),80015,97,Color,1.78:1
Merchants of Doubt (2014)            ,"7.6 based on 2,220 user ratings",2014-12-12,Robert Kenner,"Frederick Singer,Naomi Oreskes,Jamy Ian Swiss",70,23 user,45 critic,NA,NA,Documentary,Rated PG-13 for brief strong language,USA,English,NA,20300(USA),192400,96,Color,NA
My First Sex Teacher 43 (2014)            ,NA,2014-11-27,NA,"Julia Ann,Bridgette B.,Kelly Divine",NA,NA,1 critic,NA,"sex-with-student,sex-in-chair,sex-in-classroom,breast-fondling,blackboard",Adult,NA,USA,English,NA,NA,NA,90,Color,NA
Eat with Me (2014)            ,6.9 based on 686 user ratings,2014-06-15,David Au,"Sharon Omi,Teddy Chen Culver,Nicole Sullivan",NA,11 user,15 critic,NA,"restaurant,gay,ecstasy,dumpling,mortgage","Comedy,Drama,Romance",NA,USA,English,NA,NA,NA,95,Color,NA
Black or White (2014)            ,"6.6 based on 8,023 user ratings",2015-01-30,Mike Binder,"Kevin Costner,Octavia Spencer,Gillian Jacobs",45,57 user,91 critic,4,color-in-title,Drama,"Rated PG-13 on appeal for brief strong language, thematic material  involving drug use and drinking, and for a fight",USA,English,9000000,6456000(USA),21569041,NA,Color,2.35:1
Ride Along (2014)            ,"6.2 based on 75,579 user ratings",2014-01-17,Tim Story,"Ice Cube,Kevin Hart,Tika Sumpter",41,109 user,146 critic,1,"police,security-guard,street-shootout,gunfight,outrunning-explosion","Action,Comedy,Crime,Romance","Rated PG-13 for sequences of violence, sexual content and brief strong language",USA,"English,Ukrainian",25000000,48626380(USA),134141530,99,Color,2.35:1
That Awkward Moment (2014)            ,"6.1 based on 76,576 user ratings",2014-01-31,Tom Gormican,"Zac Efron,Michael B. Jordan,Miles Teller",36,100 user,164 critic,701,"dating,divorce,party,father-daughter-relationship,mother-daughter-relationship","Comedy,Romance",Rated R for sexual content and language throughout,USA,English,8000000,8742109(USA),26049082,94,Color,2.35:1
Winter's Tale (2014)            ,"6.2 based on 41,190 user ratings",2014-02-14,Akiva Goldsman,"Colin Farrell,Jessica Brown Findlay,Russell Crowe",31,126 user,189 critic,1,"falling-through-ice,drawing-with-blood,black-and-white-photograph,red-haired-woman,playing-piano","Drama,Fantasy,Mystery,Romance",Rated PG-13 for violence and some sensuality,USA,English,60000000,8007059(USA),22451,118,Color,2.35:1
"Christmas, Again (2014)            ",6.5 based on 438 user ratings,2015-12-04,Charles Poekel,"Kentucker Audley,Craig Butta,Maria Cantillo",79,7 user,28 critic,NA,christmas,"Drama,Romance",NA,USA,English,NA,NA,NA,80,Color,1.78:1
