name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Hide Away (2011)            ,5.7 based on 656 user ratings,2011-10-30,Chris Eyre,"Josh Lucas,Ayelet Zurer,James Cromwell",34,10 user,11 critic,NA,"sailboat,bare-chested-male,refurbishing-a-boat,man-with-no-name,dock",Drama,"Rated PG-13 for a scene of sensuality, brief strong language and thematic material",USA,English,NA,15208(USA),29604,NA,Color,NA
Prom (2011)            ,"5.4 based on 12,687 user ratings",2011-04-29,Joe Nussbaum,"Aimee Teegarden,Thomas McDonell,DeVaughn Nixon",50,32 user,83 critic,NA,"father-daughter-relationship,prom,high-school,teenager,decoration","Comedy,Drama",Rated PG for mild language and a brief fight,USA,English,8000000,4712638(USA),10106233,104,Color,1.85:1
Forks Over Knives (2011)            ,"7.7 based on 6,738 user ratings",2013-10-16,Lee Fulkerson,"Lee Fulkerson,Matthew Lederman,Alona Pulde",57,37 user,39 critic,NA,"plant-based-diet,diet,health,vegan,food",Documentary,Rated PG for some thematic elements and incidental smoking,USA,English,NA,NA,NA,96,Color,1.78:1
Death Race 2 (2010)            ,"5.6 based on 23,694 user ratings",2011-01-18,Roel Reiné,"Luke Goss,Lauren Cohan,Sean Bean",NA,67 user,55 critic,NA,"race,breasts,woman-in-men%27s-room,swastika-tattoo,hand-to-hand-combat","Action,Sci-Fi,Thriller","Rated R for brutal violence, pervasive language and some sexual content","South Africa,Germany",English,7000000,NA,NA,NA,Color,1.78:1
Ceremony (2010)            ,"5.6 based on 3,609 user ratings",2011-06-16,Max Winkler,"Michael Angarano,Uma Thurman,Reece Thompson",40,24 user,31 critic,NA,"love,weekend,party,beach-house,wedding","Comedy,Romance","Rated R for some language, sexual references and drug use",USA,English,NA,6920(USA),21666,89,Color,NA
Spy Kids: All the Time in the World in 4D (2011)            ,"3.6 based on 15,828 user ratings",2011-08-19,Robert Rodriguez,"Jessica Alba,Jeremy Piven,Joel McHale",37,84 user,76 critic,2,"spy,child-spy,3-dimensional,breath-holding-contest,2010s","Action,Adventure,Comedy,Family,Sci-Fi",Rated PG for mild action and rude humor.,USA,English,27000000,11644672(USA),38536376,NA,Color,1.85:1
Bereavement (2010)            ,"5.1 based on 5,408 user ratings",2010-07-16,Stevan Mena,"Michael Biehn,Alexandra Daddario,Brett Rickaby",NA,53 user,78 critic,NA,"uncle,insensitivity-to-pain,scene-after-end-credits,child-murder,murder-of-family","Crime,Horror,Thriller","Rated R for sadistic bloody violence, torture, brief language and nudity",USA,English,3600000,NA,NA,NA,Color,2.35:1
Red State (2011)            ,"6.2 based on 53,260 user ratings",2011-09-30,Kevin Smith,"Michael Parks,Melissa Leo,John Goodman",50,287 user,270 critic,2,"atf-agent,pastor,pretending-to-be-dead,ball-gag,cult-leader","Action,Crime,Horror,Thriller","Rated R for strong violence/disturbing content, some sexual content including brief nudity, and pervasive language",USA,English,4000000,NA,NA,88,Color,1.85:1
Corman's World: Exploits of a Hollywood Rebel (2011)            ,"7.6 based on 1,729 user ratings",2012-02-21,Alex Stapleton,"Roger Corman,Martin Scorsese,Quentin Tarantino",NA,16 user,107 critic,NA,"movie-director,film-director,filmmaker,interview,memory",Documentary,"Rated R for some violent images, nudity and language",USA,English,NA,6468(USA),6468,125,Color,1.78:1
Thin Ice (2011)            ,"6.2 based on 3,832 user ratings",2011-01-25,Jill Sprecher,"Greg Kinnear,Billy Crudup,Alan Arkin",60,25 user,59 critic,NA,"salesman,title-directed-by-female","Comedy,Crime,Drama","Rated R for language, and brief violent and sexual content",USA,English,NA,183527(USA),789752,93,Color,2.35:1
The L Word Cast Reunion (2011)            ,6.8 based on 6 user ratings,2011-11-22,Tim King,NA,NA,NA,NA,NA,NA,Documentary,NA,USA,English,NA,NA,NA,NA,Color,NA
Butter (2011)            ,"6.2 based on 16,852 user ratings",2012-10-18,Jim Field Smith,"Jennifer Garner,Yara Shahidi,Ty Burrell",40,47 user,91 critic,3,"butter,contest,iowa,state-fair,bicycle",Comedy,Rated R for language and sexual content,USA,English,NA,70931(USA),70931,NA,Color,2.35:1
Vamps (2012)            ,"5.1 based on 7,427 user ratings",2012-11-02,Amy Heckerling,"Alicia Silverstone,Krysten Ritter,Larry Wilmore",57,42 user,54 critic,4,"vampire,vampire-slayer,new-york-city,murder,one-word-title","Comedy,Horror,Romance","Rated PG-13 for violent images, some drug material, sexual content and language",USA,English,16000000,548(USA),2964,92,Color,1.78:1
Blue Crush 2 (2011)            ,"5.6 based on 2,892 user ratings",2011-06-07,Mike Elliott,"Sasha Jackson,Elizabeth Mathis,Ben Milliken",NA,12 user,11 critic,NA,"south-africa,wave,surfer,surfing,sequel","Drama,Romance,Sport","Rated PG-13 for a fight sequence, brief nudity and a sexual reference","USA,South Africa",English,7000000,NA,NA,113,Color,1.85:1
The Green (2011)            ,6.5 based on 667 user ratings,2011-04-30,Steven Williford,"Jason Butler Harner,Cheyenne Jackson,Illeana Douglas",NA,11 user,6 critic,NA,"high-school-student,school,high-school,connecticut,dog",Drama,NA,USA,English,NA,NA,NA,NA,Color,NA
Jumping the Broom (2011)            ,"5.7 based on 7,963 user ratings",2011-05-06,Salim Akil,"Paula Patton,Laz Alonso,Angela Bassett",56,59 user,52 critic,4,"weekend,martha%27s-vineyard,wedding,older-woman-younger-man-relationship,mother","Comedy,Drama",Rated PG-13 for some sexual content,USA,English,6600000,15215487(USA),37295394,NA,Color,1.85:1
The Flaw (2011)            ,7.4 based on 435 user ratings,2011-06-03,David Sington,"Andrew Luan,Robert Shiller,Louis Hyman",NA,5 user,6 critic,NA,"wall-street,capitalism,foreclosure,economic-crisis,economics","Documentary,History",NA,UK,English,NA,NA,NA,78,Color,NA
11-11-11 (2011)            ,"4.0 based on 11,044 user ratings",2011-11-03,Darren Lynn Bousman,"Timothy Gibbs,Michael Landes,Wendy Glenn",26,63 user,91 critic,NA,"evil,support-group,author,dying-father,betrayal","Horror,Mystery,Thriller","Rated PG-13 for violence/terror, some disturbing images and thematic material","USA,Spain","English,Spanish",NA,NA,NA,NA,Color,2.35:1
The Perfect Host (2010)            ,"6.8 based on 20,137 user ratings",2011-05-07,Nick Tomnay,"David Hyde Pierce,Clayne Crawford,Nathaniel Parker",48,71 user,112 critic,NA,"dinner-party,bank-robbery,arm-tattoo,cauterizing-a-wound,dancing-on-a-table","Comedy,Crime,Thriller","Rated R for language, some violent content and brief sexual material",USA,English,500000,9388(USA),48430,NA,Color,1.85:1
Salvation Boulevard (2011)            ,"5.3 based on 3,785 user ratings",2011-07-15,George Ratliff,"Greg Kinnear,Pierce Brosnan,Marisa Tomei",35,31 user,48 critic,NA,"pastor,doused-with-gasoline,cross,security-guard,shower","Action,Comedy,Drama,Thriller","Rated R for some language, violence, drug material and brief sexual content",USA,English,9000000,7208(USA),27445,96,Color,1.85:1
Roman Polanski: A Film Memoir (2011)            ,7.1 based on 707 user ratings,2012-05-18,NA,NA,NA,4 user,27 critic,NA,NA,Documentary,NA,"UK,Italy,Germany",English,NA,NA,NA,90,Color,NA
Madea's Big Happy Family (2011)            ,"4.5 based on 6,072 user ratings",2011-04-22,Tyler Perry,"Tyler Perry,Loretta Devine,Shad Moss",45,34 user,33 critic,NA,madea-series,"Comedy,Drama","Rated PG-13 for drug content, language and some mature thematic material",USA,English,25000000,25068677(USA),53311948,106,Color,1.85:1
For Colored Girls (2010)            ,"6.0 based on 6,063 user ratings",2010-11-05,Tyler Perry,"Janet Jackson,Anika Noni Rose,Whoopi Goldberg",50,73 user,75 critic,NA,"poem,african-american-protagonist,three-word-title,multi-protagonist,female-protagonist",Drama,"Rated R for some disturbing violence including a rape, sexual content and language",USA,English,NA,19497324(USA),37721949,NA,Color,1.85:1
Hoodwinked Too! Hood vs. Evil (2011)            ,"4.8 based on 9,673 user ratings",2011-04-29,Mike Disa,"Hayden Panettiere,Glenn Close,Patrick Warburton",20,38 user,77 critic,NA,"red-riding-hood,wolf,3-dimensional,critically-bashed,box-office-flop","Animation,Comedy,Family","Rated PG for some mild rude humor, language and action",USA,English,30000000,4108630(USA),10134754,NA,Color,1.85:1
All-Star Superman (2011)            ,"7.0 based on 9,779 user ratings",2011-02-22,Sam Liu,"James Denton,Christina Hendricks,Anthony LaPaglia",NA,30 user,41 critic,NA,"sun,opening-action-scene,kiss,uniform,super-villain","Animation,Action,Sci-Fi","Rated PG for sequences of action and violence, language including brief innuendo, and some sensuality",USA,English,3500000,NA,NA,NA,Color,1.77:1
Maniac (2011)            ,7.1 based on 728 user ratings,2011-10-31,NA,NA,NA,3 user,1 critic,NA,"serial-killer,mockumentary,black-&-white-to-color","Short,Horror,Thriller",NA,USA,English,1000000,NA,NA,10,Color,NA
The Loneliest Planet (2011)            ,"5.5 based on 3,155 user ratings",2013-01-03,Julia Loktev,"Gael García Bernal,Hani Furstenberg,Bidzina Gujabidze",76,41 user,107 critic,NA,"caucasus-mountains,backpacking,animal-horn,man-in-underwear,human-shield",Thriller,NA,"USA,Germany","English,Georgian,Spanish",NA,15689(USA),128519,113,Color,1.66:1
5 Days of War (2011)            ,"5.6 based on 12,108 user ratings",2011-06-06,Renny Harlin,"Rupert Friend,Emmanuelle Chriqui,Richard Coyle",31,61 user,74 critic,NA,"cameraman,journalist,south-ossetia,epic-battle,street-shootout","Action,Drama,War","Rated R for strong bloody war violence and atrocities, and for pervasive language.","Georgia,USA",English,20000000,6254(USA),17149,113,Color,2.35:1
The Wise Kids (2011)            ,6.3 based on 655 user ratings,2012-03-16,Stephen Cone,"Molly Kunz,Eric Hulsebos,Tyler Ross",74,11 user,16 critic,NA,"homosexuality,doubt,baptist-church,best-friend,single-father",Drama,NA,USA,English,NA,NA,NA,95,Color,1.85:1
Sharpay's Fabulous Adventure (2011)            ,"4.8 based on 4,568 user ratings",2011-04-19,Michael Lembeck,"Ashley Tisdale,Austin Butler,Cameron Goodman",NA,9 user,19 critic,NA,NA,"Comedy,Drama,Family,Music,Musical,Romance",NA,USA,English,NA,NA,NA,90,Color,1.78:1
The Resident (2011)            ,"5.3 based on 21,505 user ratings",2011-03-11,Antti Jokinen,"Hilary Swank,Jeffrey Dean Morgan,Lee Pace",NA,99 user,113 critic,NA,"female-protagonist,masturbation,voyeurism,peep-hole,woman-in-a-bathtub","Drama,Thriller","Rated R for violence, language and brief sexuality/nudity","UK,USA",English,20000000,NA,NA,91,Color,2.35:1
Portrait of a Call Girl (2011)            ,7.2 based on 78 user ratings,2011-08-26,Graham Travis,"Jessie Andrews,Penelope Kay,Alec Knight",NA,1 user,16 critic,NA,"call-girl,double-vaginal-penetration,facial,oral-sex,threesome","Drama,Adult",NA,USA,English,NA,NA,NA,148,Color,1.78:1/(highdefinition)
The 3 Rs (2011)            ,6.4 based on 624 user ratings,2011-09-21,NA,NA,NA,1 user,1 critic,NA,NA,Short,NA,"Austria,USA",English,NA,NA,NA,NA,Color,NA
Due Date (2010)            ,"6.6 based on 272,480 user ratings",2010-11-05,Todd Phillips,"Robert Downey Jr.,Zach Galifianakis,Michelle Monaghan",51,285 user,307 critic,2,"birth,actor,misadventure,aspiring-actor,suitcase","Adventure,Comedy","Rated R for language, drug use and sexual content",USA,"English,Spanish",65000000,£2346089(UK),100448498,95,Color,2.35:1
Father's Day (2011)            ,"6.0 based on 1,849 user ratings",2014-01-11,NA,NA,NA,24 user,77 critic,NA,"priest,vomiting,nude-waitress,rear-entry-sex,homosexual","Action,Comedy,Horror",NA,"USA,Canada",English,10000,NA,NA,NA,Color,1.85:1
Portal: No Escape (2011)            ,"7.3 based on 1,491 user ratings",2011-08-23,NA,NA,NA,6 user,NA,NA,"fan-film,portal,based-on-video-game","Short,Action,Sci-Fi",NA,USA,English,NA,NA,NA,7,Color,2.35:1
"Strangers, Again (2011)            ",7.8 based on 42 user ratings,2011-04-20,Philip Wang,"David Choi,Chris Dinh,Cathy Nguyen",NA,NA,NA,NA,NA,"Short,Drama,Romance",NA,USA,English,NA,NA,NA,NA,Color,NA
Frankie & Alice (2010)            ,"6.5 based on 3,702 user ratings",2014-08-12,Geoffrey Sax,"Halle Berry,Stellan Skarsgård,Phylicia Rashad",47,31 user,30 critic,NA,"multiple-personality,go-go-dancer,racist,multiple-personality-disorder,female-protagonist","Biography,Drama","Rated R for some sexual content, language and drug use",Canada,English,NA,7768(USA),693181,NA,Color,2.35:1
The Black Mamba (2011)            ,7.2 based on 767 user ratings,NA,NA,NA,NA,2 user,NA,NA,NA,"Short,Action,Sport",NA,USA,English,3050780,NA,NA,6,Color,1.78:1
Time Freak (2011)            ,7.3 based on 328 user ratings,2011-06-04,NA,NA,NA,2 user,10 critic,NA,"time-machine,repetition,obsession,time-travel","Short,Comedy,Sci-Fi",NA,USA,English,NA,NA,NA,10,Color,NA
Hot Coffee (2011)            ,"7.6 based on 3,200 user ratings",2011-06-17,NA,NA,NA,36 user,20 critic,NA,"coffee,legal,media,justice,tort-reform",Documentary,NA,USA,English,NA,NA,NA,88,Color,NA
Cedar Rapids (2011)            ,"6.3 based on 32,668 user ratings",2011-03-18,Miguel Arteta,"Ed Helms,John C. Reilly,Anne Heche",70,85 user,212 critic,4,"convention,insurance,cedar-rapids-iowa,hotel,award",Comedy,"Rated R for crude and sexual content, language and drug use",USA,English,NA,302968(USA),6857503,87,Color,1.85:1
The Son of No One (2011)            ,"5.1 based on 14,268 user ratings",2011-07-09,Dito Montiel,"Channing Tatum,Al Pacino,Juliette Binoche",36,41 user,62 critic,NA,"letter,murder,housing-project,man-with-glasses,subjective-camera","Crime,Drama,Thriller","Rated R for violence, pervasive language and brief disturbing sexual content",USA,English,15000000,18015(USA),28870,90,Color,2.35:1
Let's Pollute (2009)            ,6.4 based on 463 user ratings,2009-11-05,Geefwee Boedoe,NA,NA,9 user,9 critic,NA,"satire,educational,environmental-issue,independent-film","Animation,Short,Comedy",NA,USA,English,NA,NA,NA,6,Color,NA
Tom and Jerry & The Wizard of Oz (2011)            ,6.6 based on 924 user ratings,2011-10-12,NA,NA,NA,5 user,2 critic,NA,NA,"Animation,Adventure,Comedy,Family,Fantasy,Musical",NA,USA,English,NA,NA,NA,56,Color,NA
Kane & Lynch             ,NA,NA,NA,NA,NA,NA,NA,NA,"based-on-video-game,character-name-in-title","Action,Crime,Drama,Thriller",NA,USA,English,NA,NA,NA,NA,NA,NA
Sironia (2011)            ,6.2 based on 113 user ratings,2012-10-16,NA,NA,NA,3 user,4 critic,NA,NA,"Drama,Musical","Rated PG for thematic elements, some drinking, smoking and language",USA,English,1500000,NA,NA,105,Color,2.35:1
The Legend of Awesomest Maximus (2011)            ,"4.2 based on 2,456 user ratings",2011-08-05,Jeff Kanew,"Will Sasso,Kristanna Loken,Sophie Monk",NA,19 user,12 critic,NA,"troy,general,spoof,sword-and-sandal,sex-comedy","Action,Comedy",NA,USA,English,NA,NA,NA,90,Color,1.85:1
Texas Killing Fields (2011)            ,"5.7 based on 14,568 user ratings",2011-10-14,Ami Canaan Mann,"Sam Worthington,Chloë Grace Moretz,Jeffrey Dean Morgan",49,73 user,116 critic,4,"crime-scene,texas,homicide-detective,dysfunctional-family,texas-city-texas","Crime,Drama,History,Thriller",Rated R for violence and language including some sexual references,USA,English,NA,8772(USA),45282,105,Color,2.35:1
Boys Like You (2011)            ,4.9 based on 55 user ratings,NA,NA,NA,NA,NA,2 critic,NA,NA,"Short,Drama,Romance",NA,USA,English,NA,NA,NA,13,Color,1.78:1
Area 51 (2015)            ,"4.2 based on 7,850 user ratings",2015-05-15,Oren Peli,"Reid Warner,Darrin Bragg,Ben Rovner",NA,55 user,56 critic,NA,"conspiracy,alien,secret-base,ufo,alien-abduction","Horror,Sci-Fi,Thriller","Rated R for language throughout, and some sexuality/nudity",USA,English,5000000,NA,NA,91,Color,NA
The Moth Diaries (2011)            ,"4.9 based on 5,279 user ratings",2012-05-17,Mary Harron,"Sarah Bolger,Sarah Gadon,Lily Cole",38,41 user,81 critic,NA,"sex-with-schoolgirl,dressing-gown,bleeding-nose,snow,razor-blade","Drama,Horror,Mystery","Rated R for some bloody images, sexuality, drug use and language","Canada,USA,Ireland",English,NA,2276(USA),3838,82,Color,1.85:1
Green Day: Awesome As F**K (2011)            ,8.7 based on 282 user ratings,2011-03-22,NA,NA,NA,2 user,NA,NA,"live-performance,concert-film,censored-profanity-in-title",Music,NA,USA,English,50000,NA,NA,87,Color,NA
For Ellen (2012)            ,"6.0 based on 1,517 user ratings",2012-09-19,So Yong Kim,"Paul Dano,Margarita Levieva,Jon Heder",61,11 user,77 critic,NA,"six-year-old,musician,divorce,cigarette-smoking,swing",Drama,NA,USA,English,NA,6000(USA),7282,94,Color,2.35:1
Pretty Sweet (2012)            ,8.4 based on 415 user ratings,2012-11-27,NA,NA,NA,2 user,NA,NA,"chocolate,girl,hd,skateboarding","Documentary,Sport",NA,USA,English,NA,NA,NA,60,Color,NA
4:44 Last Day on Earth (2011)            ,"4.5 based on 4,035 user ratings",2012-12-19,Abel Ferrara,"Willem Dafoe,Shanyn Leigh,Natasha Lyonne",54,41 user,78 critic,NA,"sex-scene,end-of-the-world,divorce,blackout,meditation","Drama,Fantasy,Sci-Fi","Rated R for a scene of strong sexuality, nudity, language and some drug content","USA,Switzerland,France",English,NA,8355(USA),15738,82,Color,1.85:1
Janie Jones (2010)            ,"6.7 based on 1,874 user ratings",2011-04-29,David M. Rosenthal,"Abigail Breslin,Alessandro Nivola,Elisabeth Shue",52,13 user,30 critic,NA,"rock-star,mother-abandons-daughter,title-based-on-song,mother-son-relationship,father-daughter-relationship","Biography,Drama,Music",NA,USA,English,3000000,NA,NA,NA,Color,2.35:1
AC/DC: Live at River Plate (2011)            ,8.4 based on 538 user ratings,2011-05-06,NA,NA,NA,5 user,2 critic,NA,"live-performance,concert-film","Documentary,Music",NA,USA,English,NA,NA,NA,60,Color,NA
Unthinkable (2010)            ,"7.1 based on 71,657 user ratings",2010-05-26,Gregor Jordan,"Samuel L. Jackson,Carrie-Anne Moss,Michael Sheen",NA,253 user,56 critic,NA,"torture,muslim,torturer,bomb,fbi-agent","Drama,Thriller","Rated R for strong bloody violence, torture and language",USA,English,15000000,NA,NA,97,Color,1.85:1
Armored (2009)            ,"5.7 based on 26,201 user ratings",2009-12-04,Nimród Antal,"Columbus Short,Matt Dillon,Laurence Fishburne",50,109 user,107 critic,NA,"guard,armored-truck,heist,blood-splatter,die-hard-scenario","Action,Crime,Thriller","Rated PG-13 for sequences of intense violence, some disturbing images and brief strong language",USA,English,27000000,6511128(USA),15988876,88,Color,2.35:1
A Good Old Fashioned Orgy (2011)            ,"6.2 based on 18,189 user ratings",2011-10-27,"Alex Gregory,Peter Huyck","Jason Sudeikis,Leslie Bibb,Tyler Labine",44,34 user,66 critic,NA,"orgy,female-nudity,pegging,friend,30-year-old",Comedy,"Rated R for pervasive strong sexual content, graphic nudity and language",USA,English,NA,117564(USA),154604,95,Color,1.85:1
Iceberg (2011)            ,6.2 based on 6 user ratings,2011-09-10,Angela Liu,"Jazmine Ramay,Molly Cranna,Carl Bradley Anderson",NA,1 user,NA,NA,NA,"Short,Drama,Family,Romance",NA,USA,English,NA,NA,NA,17,Color,NA
247°F (2011)            ,"5.0 based on 4,231 user ratings",2011-09-01,"Levan Bakhia,Beka Jguburia","Scout Taylor-Compton,Christina Ulloa,Travis Van Winkle",NA,22 user,44 critic,NA,"heat,cabin,sauna,uncle,woman-in-bikini","Horror,Thriller","Rated R for language, a scene of sexuality, some disturbing images and drug use","USA,Georgia","English,Ukrainian",650000,NA,NA,88,Color,2.35:1
A Birder's Guide to Everything (2013)            ,"6.3 based on 1,627 user ratings",2013-04-21,Rob Meyer,"Kodi Smit-McPhee,James Le Gros,Daniela Lavender",61,20 user,33 critic,NA,"birding,coming-of-age,bird,birdwatching",Comedy,"Rated PG-13 on appeal for language, sex and drug references, and brief partial nudity",USA,English,NA,NA,NA,86,Color,2.35:1
Maladies (2012)            ,5.3 based on 507 user ratings,2012-06-29,Carter,"James Franco,Catherine Keener,Fallon Goodson",28,6 user,22 critic,NA,"mental-illness,actor,one-word-title",Drama,NA,USA,English,1500000,NA,NA,96,Color,2.35:1
Rampart (2011)            ,"5.8 based on 19,701 user ratings",2012-02-24,Oren Moverman,"Woody Harrelson,Ben Foster,Sigourney Weaver",70,117 user,206 critic,4,"scandal,racist,beating,vomiting,crying-man","Crime,Drama","Rated R for pervasive language, sexual content and some violence",USA,English,12000000,60446(USA),969239,108,Color,2.35:1
Reel Injun (2009)            ,7.6 based on 939 user ratings,2010-06-18,"Neil Diamond,Catherine Bainbridge","Adam Beach,Chris Eyre,Russell Means",63,14 user,14 critic,NA,"full-frontal-male-nudity,nudity,american,actor,native-american","Documentary,Western",NA,Canada,English,NA,NA,NA,86,Color,NA
Cassadaga (2011)            ,"5.3 based on 2,629 user ratings",2013-10-11,Anthony DiBlasi,"Kelen Coleman,Avis-Marie Barnes,Kevin Alejandro",32,24 user,49 critic,NA,"serial-killer,ghost,deaf-woman,seance,shot-in-the-head","Horror,Thriller","Rated R for violence, disturbing images, sexual content and language",USA,English,NA,1678(USA),1678,108,Color,NA
Wanderlust (2012)            ,"5.6 based on 62,107 user ratings",2012-02-24,David Wain,"Jennifer Aniston,Paul Rudd,Malin Akerman",53,139 user,163 critic,2,"skinny-dipping,childbirth,female-frontal-nudity,nude-protest,nudist",Comedy,"Rated R for sexual content, graphic nudity, language and drug use",USA,English,NA,6526650(USA),17225675,98,Color,1.85:1
The Dish & the Spoon (2011)            ,5.8 based on 852 user ratings,2012-02-10,Alison Bagnall,"Greta Gerwig,Olly Alexander,Eleonore Hendricks",72,12 user,27 critic,NA,"beach,drawing-in-sand,parting-gift,raking-leaves,singing","Comedy,Drama,Romance",Rated R for language including some sexual references,USA,English,NA,NA,NA,92,Color,2.35:1
Conan O'Brien Can't Stop (2011)            ,"7.0 based on 5,380 user ratings",2011-08-18,Rodman Flender,"Conan O'Brien,Andy Richter,Stephen Colbert",64,26 user,66 critic,NA,"celebrity-name-in-title,loss-of-job,what-happened-to-epilogue,tour-documentary,claim-in-title","Documentary,Comedy,Music",Rated R for language,USA,English,NA,97043(USA),267473,NA,Color,NA
Wish Me Away (2011)            ,7.6 based on 293 user ratings,2011-06-22,"Bobbie Birleffi,Beverly Kopf","Chely Wright,Jennifer Archer,Howard Bragman",66,5 user,10 critic,NA,"country-music,singer,coming-out,three-word-title,title-sung-by-character","Documentary,Biography,Music",NA,USA,English,NA,2484(USA),15461,120,Color,NA
Diana Vreeland: The Eye Has to Travel (2011)            ,"7.5 based on 1,039 user ratings",2012-09-21,"Lisa Immordino Vreeland,Bent-Jorgen Perlmutt","Diana Vreeland,Richard Avedon,David Bailey",69,5 user,46 critic,NA,"fashion,editor,eccentric,clothes,columnist","Documentary,Biography",Rated PG-13 for some nude images,USA,"English,French,Italian",NA,63700(USA),1004821,NA,Color,NA
The Hit List (2011)            ,"5.4 based on 10,191 user ratings",2011-04-03,William Kaufman,"Cuba Gooding Jr.,Cole Hauser,Jonathan LaPaglia",NA,39 user,26 critic,NA,"engineer,die-hard-scenario,held-at-gunpoint,race-against-time,shot-to-death","Action,Thriller",Rated R for violence and language,USA,English,6000000,NA,NA,90,Color,1.85:1
October Baby (2011)            ,"6.8 based on 6,102 user ratings",2013-04-12,"Andrew Erwin,Jon Erwin","Rachel Hendrix,Jason Burkey,John Schneider",32,82 user,40 critic,NA,"christian-preach,unprofessional-conduct,malpractice,anti-choice,abortion",Drama,Rated PG-13 for mature thematic material,USA,English,NA,102096(USA),5355847,NA,Color,NA
Longhorns (2011)            ,"5.5 based on 1,044 user ratings",2011-06-25,NA,NA,NA,8 user,10 critic,NA,"penis,male-full-frontal-nudity,male-rear-nudity,male-nudity,hairy-chest","Comedy,Drama,Romance",NA,USA,"English,French,German,Polish",NA,NA,NA,75,Color,1.78:1
Open Season 3 (2010)            ,"5.2 based on 6,571 user ratings",2011-01-25,Cody Cameron,"Matthew J. Munn,Nika Futterman,Maddie Taylor",NA,18 user,19 critic,NA,"circus,artist,duck,dancing-bear,rabbit","Animation,Adventure,Comedy,Family",Rated PG for some mild rude humor,USA,English,NA,NA,NA,NA,Color,1.78:1/(highdefinition)
Hollywood Sex Wars (2011)            ,3.3 based on 836 user ratings,2011-12-31,NA,NA,NA,11 user,5 critic,NA,"black-comedy,breast-implant,blackmail,gold-digger,emotional-manipulation",Comedy,NA,USA,English,NA,NA,NA,106,Color,NA
Dylan Dog: Dead of Night (2010)            ,"5.1 based on 13,013 user ratings",2011-04-29,Kevin Munroe,"Brandon Routh,Anita Briem,Sam Huntington",31,75 user,138 critic,NA,"monster,supernatural,vomiting,quirkiness,close-up-of-eyes","Action,Comedy,Crime,Fantasy,Horror,Mystery,Sci-Fi,Thriller","Rated PG-13 for sequences of creature violence and action, language including some sexual references, and some drug material",USA,English,20000000,754779(USA),1183354,NA,Color,2.35:1
Elevator (2011)            ,"5.3 based on 4,414 user ratings",2012-01-20,Stig Svendsen,"Christopher Backus,Anita Briem,John Getz",NA,33 user,34 critic,NA,"bomb,killed-in-an-elevator,one-word-title,trapped-in-an-elevator",Thriller,NA,USA,English,200000,NA,NA,NA,Color,2.35:1
Marley & Me: The Puppy Years (2011)            ,"3.6 based on 1,527 user ratings",2011-06-01,NA,NA,NA,6 user,11 critic,NA,"dog,puppy,adoption,chores,rascal","Comedy,Family",Rated PG for some mild rude humor,"USA,Canada",English,NA,NA,NA,NA,Color,1.78:1
"Blood, Sweat + Vinyl: DIY in the 21st Century (2011)            ",8.2 based on 99 user ratings,2011-10-08,Kenneth Thomas,NA,NA,NA,NA,NA,"vinyl,post-rock","Documentary,Biography,Music",NA,USA,NA,NA,NA,NA,92,Color,NA
My Own Private River (2012)            ,7.6 based on 123 user ratings,2012-02-19,"James Franco,Gus Van Sant","Wilmer Calderon,Jim Freivogel,Brian Lally",NA,3 user,1 critic,NA,NA,Documentary,NA,USA,English,NA,NA,NA,101,Color,NA
Circumstance (2011)            ,"5.9 based on 6,265 user ratings",2012-02-08,Maryam Keshavarz,"Sarah Kazemy,Nikohl Boosheri,Reza Sixo Safai",65,43 user,76 critic,NA,"iranian,teenager,islamophobia,propaganda,closeted-lesbian",Drama,"Rated R for sexual content, language and some drug use","France,USA,Iran","Persian,English,French",NA,43318(USA),439958,107,Color,2.35:1
Daydream Nation (2010)            ,"6.4 based on 10,597 user ratings",2011-05-06,Michael Goldbach,"Kat Dennings,Reece Thompson,Andie MacDowell",57,45 user,52 critic,NA,"small-town,high-school,sexual-relationships,serial-killer,stoner","Drama,Romance","Rated R for drug and alcohol use, sexual content, language and some violent images - all involving teens",Canada,English,NA,NA,NA,NA,Color,1.85:1
Jess + Moss (2011)            ,6.3 based on 568 user ratings,2012-02-17,Clay Jeter,"Sarah Hagan,Austin Vickers,Haley Strode",71,4 user,16 critic,NA,"memory,tobacco,punctuation-in-title,tape-recorder,tape",Drama,NA,USA,English,NA,NA,NA,83,Color,1.78:1
Superheroes (2011)            ,"6.5 based on 1,550 user ratings",2011-01-21,Michael Barnett,NA,NA,10 user,35 critic,NA,one-word-title,"Documentary,Action,Comedy,Drama",NA,USA,English,NA,NA,NA,90,Color,NA
"Love, Wedding, Marriage (2011)            ","5.0 based on 7,681 user ratings",2011-06-24,Dermot Mulroney,"Mandy Moore,Kellan Lutz,James Brolin",13,13 user,20 critic,NA,"marriage,marriage-counselor,undressing,sex-scene,therapy",Comedy,Rated PG-13 for sexual material and language,USA,English,1200000,1378(USA),1378,90,Color,2.35:1
