name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The World's End (2013)            ,"7.0 based on 185,078 user ratings",2013-08-23,Edgar Wright,"Simon Pegg,Nick Frost,Martin Freeman",81,401 user,427 critic,1,"twin-actresses-for-twin-sisters,doppelganger,group-therapy,alcoholic,self-mutilation","Action,Comedy,Sci-Fi",Rated R for pervasive language including sexual references.,"UK,USA,Japan",English,20000000,8790237(USA),26003149,109,Color,2.35:1
Bei tou zou de na wu nian (2013)            ,5.9 based on 412 user ratings,2013-08-29,NA,NA,NA,3 user,2 critic,NA,NA,Romance,NA,China,Mandarin,NA,NA,NA,111,Color,2.35:1
Fen shou he yue (2013)            ,6.0 based on 301 user ratings,2013-04-12,Ki-hwan Oh,"Baihe Bai,Eddie Peng,Pace Wu",NA,1 user,9 critic,NA,NA,"Drama,Romance",NA,"China,South Korea","Mandarin,Chinese",NA,NA,NA,101,Color,2.35:1
Jibeuro ganeun gil (2013)            ,7.6 based on 621 user ratings,2013-12-11,Eun-jin Pang,"Do-yeon Jeon,Soo Go,Claudette Lalí",NA,3 user,7 critic,NA,NA,Drama,NA,"South Korea,France","Korean,French,English",€3000000,NA,NA,131,Color,NA
Deo web-toon: Ye-go sal-in (2013)            ,"6.4 based on 1,008 user ratings",2013-06-27,Yong-gyun Kim,"Si-young Lee,Ki-joon Uhm,Hae-hyo Kwon",NA,4 user,12 critic,NA,"death,ghost,dark-secret,crime-investigation,murder-investigation","Crime,Horror,Thriller",NA,South Korea,Korean,NA,NA,NA,104,Color,NA
We're the Millers (2013)            ,"7.0 based on 316,055 user ratings",2013-08-07,Rawson Marshall Thurber,"Jason Sudeikis,Jennifer Aniston,Emma Roberts",44,300 user,288 critic,561,"male-frontal-nudity,mexico,stripper,marijuana,fake-family","Comedy,Crime","Rated R for crude sexual content, pervasive language, drug material and brief graphic nudity.",USA,"English,Spanish",37000000,26419396(USA),150368971,110,Color,2.35:1
White House Down (2013)            ,"6.4 based on 163,865 user ratings",2013-06-28,Roland Emmerich,"Channing Tatum,Jamie Foxx,Maggie Gyllenhaal",52,434 user,339 critic,1,"president,white-house,secret-service,tour,bunker","Action,Drama,Thriller","Rated PG-13 for prolonged sequences of action and violence including intense gunfire and explosions, some language and a brief sexual image.",USA,English,150000000,24852258(USA),73103784,131,Color,2.35:1
Tian ji: Fu chun shan ju tu (2013)            ,"2.3 based on 1,458 user ratings",2013-06-09,NA,NA,NA,9 user,6 critic,NA,NA,"Action,Crime,Romance,Thriller",NA,China,Mandarin,35000000,NA,NA,120,Color,2.35:1
Police Story: Lockdown (2013)            ,"6.1 based on 5,668 user ratings",2015-06-05,Ding Sheng,"Jackie Chan,Ye Liu,Tian Jing",44,27 user,47 critic,4,"police,police-officer,prisoner,hostage,person-on-fire","Action,Crime,Drama,Thriller",NA,"China,Hong Kong",Mandarin,NA,NA,NA,110,Color,2.35:1
Kill Your Darlings (2013)            ,"6.5 based on 25,568 user ratings",2013-09-19,John Krokidas,"Daniel Radcliffe,Dane DeHaan,Michael C. Hall",65,68 user,190 critic,2,"allen-ginsberg,beat-generation,columbia-university,poet,murder","Biography,Drama,Romance,Thriller","Rated R for sexual content, language, drug use and brief violence",USA,English,NA,53452(USA),1029949,104,Color,2.35:1
The Double (2013)            ,"6.5 based on 34,612 user ratings",2014-04-04,Richard Ayoade,"Jesse Eisenberg,Mia Wasikowska,Wallace Shawn",68,114 user,234 critic,2,"double,office-cubicle,employer-employee-relationship,lookalike,co-worker","Comedy,Drama,Thriller",Rated R for language,UK,English,NA,14646(USA),200268,93,Color,1.85:1
Pee Mak (2013)            ,"7.4 based on 2,785 user ratings",2013-03-28,NA,NA,NA,12 user,18 critic,NA,NA,"Comedy,Horror,Romance",NA,Thailand,Thai,THB 65000000,NA,NA,115,Color,NA
G.I. Joe: Retaliation (2013)            ,"5.8 based on 146,159 user ratings",2013-03-28,Jon M. Chu,"Dwayne Johnson,Channing Tatum,Adrianne Palicki",41,288 user,351 critic,1,"gi-joe,ninja,martial-arts,president,general","Action,Adventure,Sci-Fi,Thriller","Rated PG-13 for intense sequences of combat violence and martial arts action throughout, and for brief sensuality and language",USA,English,130000000,40501814(USA),122512052,110,Color,2.35:1
American Hustle (2013)            ,"7.3 based on 357,875 user ratings",2013-12-20,David O. Russell,"Christian Bale,Amy Adams,Bradley Cooper",90,751 user,538 critic,282,"based-on-true-story,scam,con-artist,drunk-wife,fbi-investigation","Crime,Drama","Rated R for pervasive language, some sexual content and brief violence",USA,"English,Arabic",40000000,740455(USA),150117807,138,Color,2.35:1
Purachina dêta (2013)            ,5.7 based on 359 user ratings,2013-03-16,NA,NA,NA,5 user,4 critic,NA,two-word-title,"Mystery,Sci-Fi",NA,Japan,Japanese,NA,NA,NA,133,Color,2.35:1
La grande bellezza (2013)            ,"7.7 based on 55,365 user ratings",2014-03-14,Paolo Sorrentino,"Toni Servillo,Carlo Verdone,Sabrina Ferilli",86,124 user,280 critic,2,"party,male-nudity,genitalia,old-age,male-frontal-nudity",Drama,NA,"Italy,France","Italian,Japanese,Spanish,Chinese",€9200000,23442(USA),2835886,141,Color,2.35:1
Firestorm (2013)            ,"6.2 based on 1,899 user ratings",2013-12-19,Alan Yuen,"Chen Yao,Ka Tung Lam,Andy Lau",NA,12 user,23 critic,NA,"hong-kong-police,police-escort-attacked,die-hard-scenario,gunfight,shootout","Action,Crime,Thriller",NA,"China,Hong Kong","Mandarin,Cantonese",NA,NA,NA,118,Color,2.35:1
La Vénus à la fourrure (2013)            ,"7.2 based on 11,692 user ratings",2013-11-08,Roman Polanski,"Emmanuelle Seigner,Mathieu Amalric",69,41 user,197 critic,NA,"psychological-manipulation,von-sacher-masoch,submissive-man,cross-dressing,femdom",Drama,NA,"France,Poland","French,German",NA,24761(USA),342183,96,Color,2.35:1
Gamgi (2013)            ,"6.7 based on 3,158 user ratings",2013-08-15,Sung-su Kim,"Hyuk Jang,Soo Ae,Roxanne Aparicio",40,25 user,37 critic,NA,"infectious-disease,epidemic,medical-mask,centers-for-disease-control,walkie-talkie","Drama,Thriller",NA,South Korea,"Korean,English,Filipino",NA,NA,NA,122,Color,2.35:1
RED 2 (2013)            ,"6.7 based on 124,768 user ratings",2013-07-19,Dean Parisot,"Bruce Willis,Helen Mirren,John Malkovich",47,205 user,234 critic,1,"russian,cia-agent,cia,team,rescue","Action,Comedy,Crime,Thriller","Rated PG-13 for pervasive action and violence including frenetic gunplay, and for some language and drug material","USA,France,Canada","English,Russian,French,Persian,Korean",84000000,18048422(USA),53215979,116,Color,2.35:1
Lights Out (2013)            ,"7.8 based on 1,853 user ratings",2013-12-30,NA,NA,NA,5 user,6 critic,NA,"light,pupilless-eyes,flickering-light,hiding-under-the-covers,adhesive-tape","Short,Horror",NA,Sweden,Swedish,NA,NA,NA,3,Color,1.78:1
Up in the Wind (2013)            ,5.8 based on 83 user ratings,2013-12-31,NA,NA,NA,NA,NA,NA,NA,Comedy,NA,China,Chinese,NA,NA,NA,106,Color,NA
Tiny Times 2.0 (2013)            ,3.4 based on 752 user ratings,2013-08-30,NA,NA,40,1 user,NA,NA,"shanghai,business,youth,friendship","Drama,Romance",NA,China,Mandarin,CNY 25000000,5259(USA),43788,113,Color,2.35:1
Ji zhan (2013)            ,"7.3 based on 1,994 user ratings",2013-08-15,Dante Lam,"Nick Cheung,Eddie Peng,Ting Mei",NA,6 user,22 critic,NA,"loan-shark,boxing-match,cassette-player,mental-breakdown,training","Action,Drama",NA,"China,Hong Kong","Mandarin,Cantonese",NA,NA,NA,122,Color,2.35:1
Freier Fall (2013)            ,"7.6 based on 10,364 user ratings",2013-05-23,NA,NA,NA,47 user,159 critic,NA,"male-full-frontal-nudity,male-nudity,male-frontal-nudity,infidelity,homosexual",Drama,NA,Germany,German,NA,NA,NA,100,Color,1.85:1
101 ci qiu hun (2013)            ,5.1 based on 281 user ratings,2013-02-12,NA,NA,NA,NA,2 critic,NA,NA,Romance,NA,"China,Japan","Chinese,Mandarin",NA,NA,NA,120,Color,2.35:1
Berserk: The Golden Age Arc III - The Advent (2013)            ,"8.0 based on 3,535 user ratings",2013-02-01,NA,NA,NA,8 user,11 critic,NA,anime,"Animation,Action,Fantasy,Horror",NA,Japan,"Japanese,English",NA,NA,NA,110,Color,2.35:1
Moratoriamu Tamako (2013)            ,6.8 based on 383 user ratings,2013-11-23,NA,NA,NA,2 user,15 critic,NA,"father-daughter-relationship,two-word-title,character-name-in-title",Comedy,NA,Japan,Japanese,NA,NA,NA,78,Color,NA
Side Effects (2013)            ,"7.1 based on 148,129 user ratings",2013-02-08,Steven Soderbergh,"Rooney Mara,Channing Tatum,Jude Law",75,274 user,449 critic,1,"clinical-trial,psychiatrist,side-effect,neuropharmacology,female-protagonist","Crime,Drama,Thriller","Rated R for sexuality, nudity, violence and language",USA,"English,French",30000000,9303145(USA),32154410,106,Color,1.85:1
Han Gong-ju (2013)            ,7.4 based on 946 user ratings,2014-04-17,NA,NA,68,6 user,32 critic,NA,"high-school,friendship,school,gang-rape,internet-video",Drama,NA,South Korea,Korean,NA,NA,NA,112,Color,NA
Lone Survivor (2013)            ,"7.6 based on 203,488 user ratings",2014-01-10,Peter Berg,"Mark Wahlberg,Taylor Kitsch,Emile Hirsch",60,420 user,319 critic,739,"navy-seal,shot-multiple-times,outnumbered,courage,survival","Action,Biography,Drama,Thriller,War",Rated R for strong bloody war violence and pervasive language,USA,"English,Pushto",40000000,84857(USA),125069696,121,Color,2.35:1
Bereullin (2013)            ,"6.6 based on 4,648 user ratings",2013-02-15,Seung-wan Ryoo,"Jung-woo Ha,Suk-kyu Han,Seung-bum Ryoo",54,21 user,50 critic,NA,"espionage,die-hard-scenario,place-name-in-title,death-of-pregnant-woman,pregnant-woman-shot","Action,Drama,Thriller",NA,South Korea,"Korean,English,German",9000000,NA,NA,NA,Color,2.35:1
Gam-si-ja-deul (2013)            ,"7.2 based on 3,244 user ratings",2013-07-03,NA,NA,NA,15 user,39 critic,NA,NA,"Action,Crime",NA,South Korea,Korean,NA,NA,NA,119,Color,2.35:1
Meitantei Conan: Zekkai no puraibêto ai (2013)            ,6.6 based on 401 user ratings,2013-09-05,NA,NA,NA,NA,2 critic,NA,NA,Animation,NA,Japan,Japanese,NA,NA,NA,101,Color,NA
"Batman: The Dark Knight Returns, Part 2 (2013)            ","8.4 based on 29,656 user ratings",2013-01-29,Jay Oliva,"Peter Weller,Ariel Winter,Michael Emerson",NA,54 user,44 critic,NA,"tattoo-on-breast,batman,mutant,joker,the-joker","Animation,Action,Crime,Sci-Fi,Thriller",Rated PG-13 for sequences of action violence and some suggestive content,USA,English,3500000,NA,NA,76,Color,NA
Filth (2013)            ,"7.1 based on 73,058 user ratings",2014-04-24,Jon S. Baird,"James McAvoy,Jamie Bell,Eddie Marsan",56,123 user,258 critic,680,"freemasonry,drunkenness,drugged-drink,male-frontal-nudity,woman-on-top","Comedy,Crime,Drama","Rated R for strong sexual content, graphic nudity, drug use, language and some violence","UK,Germany,Sweden,Belgium,USA",English,5000000,7526(USA),34321,97,Color,2.35:1
One Night Surprise (2013)            ,5.6 based on 266 user ratings,2013-08-09,NA,NA,NA,NA,2 critic,NA,NA,"Comedy,Romance",NA,China,Mandarin,NA,NA,NA,106,Color,NA
Nobeureshing (2013)            ,6.6 based on 417 user ratings,2013-10-30,NA,NA,NA,2 user,1 critic,NA,NA,"Romance,Sport",NA,South Korea,Korean,NA,NA,NA,118,Color,2.35:1
A Good Day to Die Hard (2013)            ,"5.3 based on 165,367 user ratings",2013-02-14,John Moore,"Bruce Willis,Jai Courtney,Sebastian Koch",28,503 user,412 critic,2,"russian,courthouse,cia,escape,bomb","Action,Thriller",Rated R for violence and language,USA,"English,Russian,Hindi",92000000,24834845(USA),67344392,98,Color,1.85:1
Justice League: The Flashpoint Paradox (2013)            ,"8.1 based on 24,867 user ratings",2013-07-30,Jay Oliva,"Justin Chambers,C. Thomas Howell,Michael B. Jordan",NA,51 user,41 critic,NA,"the-flash,aquaman,alternate-timeline,amazon,wonder-woman","Animation,Action,Adventure,Fantasy,Sci-Fi",Rated PG-13 for sci-fi violence and action throughout,USA,English,3500000,NA,NA,75,Color,NA
Captain Phillips (2013)            ,"7.9 based on 322,786 user ratings",2013-10-11,Paul Greengrass,"Tom Hanks,Barkhad Abdi,Barkhad Abdirahman",83,526 user,491 critic,1,"ship,leader,hostage,hijacking,somalia","Biography,Drama,Thriller","Rated PG-13 for sustained intense sequences of menace, some violence with bloody images, and for substance use",USA,"English,Somali",55000000,25718314(USA),107100855,134,Color,2.35:1
Fei chang xing yun (2013)            ,5.1 based on 322 user ratings,2013-09-17,Dennie Gordon,"Ziyi Zhang,Leehom Wang,Terri Kwan",33,2 user,11 critic,NA,NA,"Action,Adventure,Comedy,Romance",NA,China,Chinese,NA,50000(USA),50000,114,Color,2.35:1
Sum-bakk-og-jil (2013)            ,6.3 based on 891 user ratings,2013-08-14,Jung Huh,"Mi-seon Jeon,Jung-Hee Moon,Hyeon-ju Son",NA,6 user,38 critic,NA,NA,Thriller,NA,South Korea,Korean,NA,NA,NA,107,Color,NA
La casa del fin de los tiempos (2013)            ,"6.9 based on 4,412 user ratings",2013-06-21,NA,NA,NA,25 user,54 critic,NA,NA,"Drama,Horror,Mystery,Thriller",NA,Venezuela,Spanish,300000,NA,NA,101,Color,1.85:1
Badges of Fury (2013)            ,"4.6 based on 2,034 user ratings",2013-06-21,Tsz Ming Wong,"Jet Li,Zhang Wen,Shi Shi Liu",NA,17 user,41 critic,NA,NA,"Action,Comedy,Crime,Mystery",NA,China,Mandarin,NA,NA,NA,98,Color,2.35:1
Tian tai ai qing (2013)            ,6.0 based on 785 user ratings,2013-07-19,Jay Chou,"Jay Chou,Eric Tsang,Xueqi Wang",45,3 user,8 critic,NA,NA,"Action,Comedy,Drama,Musical,Thriller",NA,"Taiwan,China,Hong Kong",Mandarin,NA,12503(USA),85755,120,Color,2.35:1
Gwansang (2013)            ,"6.8 based on 1,190 user ratings",2013-10-04,Jae-rim Han,"Kang-ho Song,Jung-jae Lee,Yun-shik Baek",NA,2 user,11 critic,NA,NA,"Drama,History",NA,South Korea,Korean,NA,117454(USA),484112,142,Color,2.35:1
After Earth (2013)            ,"4.9 based on 158,433 user ratings",2013-05-31,M. Night Shyamalan,"Jaden Smith,David Denman,Will Smith",33,744 user,349 critic,1,"box-office-flop,real-life-father-and-son-playing-father-and-son,fear,father-son-team,race-against-time","Action,Adventure,Sci-Fi",Rated PG-13 for sci-fi action violence and some disturbing images,USA,English,130000000,27520040(USA),60522097,100,Color,2.35:1
Love Will Tear Us Apart (2013)            ,6.1 based on 59 user ratings,2013-10-12,NA,NA,NA,NA,1 critic,NA,NA,"Drama,Romance",NA,China,Mandarin,NA,NA,NA,NA,Color,NA
Hwaryeonhan oechul (2013)            ,6.0 based on 132 user ratings,2013-12-05,NA,NA,NA,NA,NA,NA,"female-nudity,doggystyle-sex,blowjob,teacher-student-sex,sex-scene",Romance,NA,South Korea,Korean,NA,NA,NA,80,Color,NA
Mong-ta-joo (2013)            ,"7.5 based on 2,062 user ratings",2013-05-16,NA,NA,NA,13 user,22 critic,NA,NA,"Crime,Mystery,Thriller",NA,South Korea,Korean,NA,NA,NA,120,Color,1.85:1
The Hobbit: An Unexpected Journey (2012)            ,"7.9 based on 636,190 user ratings",2012-12-14,Peter Jackson,"Martin Freeman,Ian McKellen,Richard Armitage",58,"1,366 user",645 critic,498,"dragon,dwarf,wizard,orc,hobbit","Adventure,Fantasy","Rated PG-13 for extended sequences of intense fantasy action violence, and frightening images","USA,New Zealand",English,180000000,84617303(USA),303001229,169,Color,2.35:1
Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari (2013)            ,"7.9 based on 1,345 user ratings",2013-10-26,"Yukihiro Miyamoto,Akiyuki Shinbo","Aoi Yuki,Chiwa Saitô,Eri Kitamura",NA,7 user,7 critic,NA,"magical-girl,reference-to-mayan-apocolypse,reference-to-revelations,stopped-time,scene-after-end-credits","Animation,Fantasy,Mystery,Thriller",NA,Japan,Japanese,NA,NA,NA,116,Color,1.78:1
The Kings of Summer (2013)            ,"7.2 based on 60,698 user ratings",2013-08-23,Jordan Vogt-Roberts,"Nick Robinson,Gabriel Basso,Moises Arias",61,100 user,159 critic,1,"killing-a-rabbit,love-triangle,teenage-protagonist,father-son-relationship,best-friend","Adventure,Comedy,Drama",Rated R for language and some teen drinking,USA,English,NA,58962(USA),1290312,95,Color,2.35:1
LEGO Batman: The Movie - DC Super Heroes Unite (2013)            ,"6.6 based on 3,240 user ratings",2013-05-21,NA,NA,NA,10 user,14 critic,NA,"justice-league,lego,news-reporter,martian-manhunter,cyborg","Animation,Action,Adventure,Family",NA,"USA,UK,Denmark",English,NA,NA,NA,71,Color,NA
Moebiuseu (2013)            ,"6.5 based on 3,073 user ratings",2014-08-29,Ki-duk Kim,"Jae-hyeon Jo,Young-ju Seo,Eun-woo Lee",66,26 user,96 critic,NA,"knife,mother-son-incest,male-full-frontal-nudity,genital-mutilation,castration",Drama,NA,South Korea,None,NA,NA,NA,89,Color,1.85:1
Upside Down (2012)            ,"6.4 based on 58,273 user ratings",2013-05-01,Juan Solanas,"Jim Sturgess,Kirsten Dunst,Timothy Spall",45,156 user,167 critic,3,"gravity,memory,childhood,corporation,urination","Drama,Fantasy,Romance,Sci-Fi",Rated PG-13 for some violence,"Canada,France",English,60000000,28722(USA),102118,NA,Color,2.35:1
Mama (2013)            ,"6.2 based on 134,572 user ratings",2013-01-18,Andrés Muschietti,"Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier",57,304 user,393 critic,1,"children,aunt,forest,hiding-in-a-closet,death-of-sister","Fantasy,Horror","Rated PG-13 for violence and terror, some disturbing images and thematic elements","Canada,Spain",English,20000000,28402310(USA),71588220,100,Color,1.85:1
Gong suo Chenxiang (2013)            ,6.1 based on 133 user ratings,2013-08-13,NA,NA,NA,1 user,2 critic,NA,"love,imperial-china,costume","History,Romance",NA,China,Chinese,8000000,NA,NA,NA,Color,NA
The Butler (2013)            ,"7.2 based on 87,529 user ratings",2013-08-16,Lee Daniels,"Forest Whitaker,Oprah Winfrey,John Cusack",66,322 user,304 critic,1,"president,white-house,butler,hotel,civil-rights","Biography,Drama","Rated PG-13 for some violence and disturbing images, language, sexual material, thematic elements and smoking",USA,English,30000000,24637312(USA),116631310,132,Color,1.85:1
Di Renjie: Shen du long wang (2013)            ,"6.5 based on 2,774 user ratings",2013-09-27,Hark Tsui,"Carina Lau,Chien Sheng,Mark Chao",NA,16 user,57 critic,NA,"sea-monster,monster,sea,detective,chinese-emperor","Action,Adventure,Drama,Fantasy",NA,China,Mandarin,NA,5278(USA),81983,134,Color,2.35:1
You're Next (2011)            ,"6.5 based on 61,003 user ratings",2013-08-23,Adam Wingard,"Sharni Vinson,Joe Swanberg,AJ Bowen",66,276 user,395 critic,1,"masked-killer,home-invasion,crossbow,victim-fights-back,axe-murder","Horror,Thriller","Rated R for strong bloody violence, language and some sexuality/nudity","USA,UK",English,1000000,7020196(USA),18474268,95,Color,2.35:1
Homefront (2013)            ,"6.5 based on 82,636 user ratings",2013-11-27,Gary Fleder,"Jason Statham,James Franco,Winona Ryder",40,154 user,203 critic,2,"dea,biker-gang,biker,dea-agent,fight","Action,Crime,Drama,Thriller","Rated R for strong violence, pervasive language, drug content and brief sexuality.",USA,English,22000000,6915241(USA),19783777,100,Color,2.35:1
Room 8 (2013)            ,"8.0 based on 1,163 user ratings",2013-04-24,NA,NA,NA,4 user,1 critic,NA,NA,"Short,Drama,Fantasy,Sci-Fi,Thriller",NA,"UK,Poland",English,£40000,NA,NA,8,Color,2.35:1
Ilo Ilo (2013)            ,"7.3 based on 2,970 user ratings",2013-08-29,Anthony Chen,"Yann Yann Yeo,Tian Wen Chen,Angeli Bayani",85,22 user,89 critic,NA,"singapore,maid,money-problems,husband-wife-relationship,father-son-relationship",Drama,NA,"Singapore,Japan,Taiwan,France","Mandarin,Tagalog,English,Hokkien",NA,8775(USA),54071,99,Color,1.85:1
Kanojo wa uso wo aishisugiteiru (2013)            ,7.0 based on 335 user ratings,2013-12-14,NA,NA,NA,NA,3 critic,NA,NA,Romance,NA,Japan,Japanese,NA,NA,NA,NA,Color,2.35:1
The Call (2013)            ,"6.7 based on 88,114 user ratings",2013-03-15,Brad Anderson,"Halle Berry,Evie Thompson,Abigail Breslin",51,266 user,285 critic,3,"911-operator,head-held-underwater,white-villain,die-hard-scenario,calling-911","Crime,Thriller","Rated R for violence, disturbing content and some language",USA,English,13000000,17118745(USA),51872378,NA,Color,1.85:1
R.I.P.D. (2013)            ,"5.6 based on 91,473 user ratings",2013-07-19,Robert Schwentke,"Ryan Reynolds,Jeff Bridges,Mary-Louise Parker",25,209 user,208 critic,2,"partner,police,undead,drug-dealer,gold","Action,Comedy,Fantasy","Rated PG-13 for violence, sci-fi/fantasy action, some sensuality, and language including sex references",USA,English,130000000,12691415(USA),33592415,NA,Color,2.35:1
Elysium (2013)            ,"6.6 based on 337,474 user ratings",2013-08-09,Neill Blomkamp,"Matt Damon,Jodie Foster,Sharlto Copley",61,814 user,476 critic,882,"messiah,saviour,christ-figure,social-commentary,class-differences","Action,Drama,Sci-Fi,Thriller",Rated R for strong bloody violence and language throughout,USA,"English,Spanish,French,Afrikaans,Ukrainian",115000000,29807393(USA),93050117,109,Color,2.35:1
Bends (2013)            ,6.2 based on 194 user ratings,2013-11-21,NA,NA,NA,2 user,9 critic,NA,NA,Drama,NA,Hong Kong,"Cantonese,English",NA,NA,NA,96,Color,1.85:1
Adoration (2013)            ,"6.2 based on 23,267 user ratings",2013-04-03,Anne Fontaine,"Naomi Watts,Robin Wright,Xavier Samuel",37,87 user,141 critic,2,"neighbor,friend,happiness,beach,friendship","Drama,Romance",Rated R for sexual content and language,"Australia,France",English,16000000,19646(USA),317125,NA,Color,2.35:1
Jack the Giant Slayer (2013)            ,"6.3 based on 106,250 user ratings",2013-03-01,Bryan Singer,"Nicholas Hoult,Stanley Tucci,Ewan McGregor",51,205 user,338 critic,2,"no-opening-credits,giant,princess,bean,king","Adventure,Fantasy","Rated PG-13 for intense scenes of fantasy action violence, some frightening images and brief language",USA,English,195000000,27202226(USA),65171860,114,Color,2.35:1
The Hangover Part III (2013)            ,"5.9 based on 223,101 user ratings",2013-05-23,Todd Phillips,"Bradley Cooper,Zach Galifianakis,Ed Helms",30,280 user,322 critic,1,"gold,prison,friend,intervention,funeral","Comedy,Crime","Rated R for pervasive language including sexual references, some violence and drug content, and brief graphic nudity",USA,English,103000000,41671198(USA),112186625,100,Color,2.35:1
Nô Otoko (2013)            ,6.6 based on 607 user ratings,2013-02-09,NA,NA,NA,3 user,4 critic,NA,"psychology,bomb,lesbian,nickname-as-title,nickname",Mystery,NA,Japan,Japanese,NA,NA,NA,NA,Color,1.85:1
Oz the Great and Powerful (2013)            ,"6.4 based on 175,247 user ratings",2013-03-08,Sam Raimi,"James Franco,Michelle Williams,Rachel Weisz",44,511 user,525 critic,1,"oz,witch,magician,circus,magic","Adventure,Family,Fantasy","Rated PG for sequences of action and scary images, and brief mild language",USA,English,215000000,79110453(USA),234903076,130,Color,2.35:1
Carrie (2013)            ,"5.9 based on 108,053 user ratings",2013-10-18,Kimberly Peirce,"Chloë Grace Moretz,Julianne Moore,Gabriella Wilde",53,372 user,359 critic,1,"telekinesis,self-injury,prom,outcast,tragic-event","Drama,Fantasy,Horror","Rated R for bloody violence, disturbing images, language and some sexual content.",USA,English,30000000,16101552(USA),35266619,100,Color,2.35:1
Frankenstein's Army (2013)            ,"5.3 based on 6,391 user ratings",2013-11-02,Richard Raaphorst,"Robert Gwilym,Hon Ping Tang,Alexander Mercury",49,72 user,145 critic,NA,"frankenstein,russian-soldier,undead,nun,nazi","Horror,Sci-Fi","Rated R for bloody violence and grisly images, and language","Netherlands,USA,Czech Republic",English,NA,NA,NA,84,Color,1.78:1
Sap ji sang ciu (2012)            ,"6.2 based on 15,547 user ratings",2013-10-18,NA,NA,29,55 user,62 critic,NA,"artifact,bronze,zodiac,chinese-zodiac,canon","Action,Adventure","Rated PG-13 for martial arts action, some violent content and brief nudity.","Hong Kong,China","English,Mandarin,French,Spanish,Russian",NA,NA,NA,123,Color,2.35:1
Nebraska (2013)            ,"7.8 based on 90,925 user ratings",2014-01-24,Alexander Payne,"Bruce Dern,Will Forte,June Squibb",86,274 user,433 critic,3,"nebraska,billings-montana,lincoln-nebraska,aging,pickup-truck","Adventure,Comedy,Drama",Rated R for some language,USA,"English,Spanish",12000000,140401(USA),17613460,115, Black and White,2.35:1
Oldboy (2013)            ,"5.8 based on 50,961 user ratings",2013-11-27,NA,NA,49,236 user,250 critic,585,"incest,cctv-camera,male-nudity,addiction,female-nudity","Action,Drama,Mystery,Thriller","Rated R for strong brutal violence, disturbing images, some graphic sexuality and nudity, and language",USA,English,30000000,NA,NA,104,Color,2.35:1
Hansel & Gretel: Witch Hunters (2013)            ,"6.1 based on 159,589 user ratings",2013-01-25,Tommy Wirkola,"Jeremy Renner,Gemma Arterton,Peter Stormare",21,304 user,349 critic,1,"hansel-and-gretel,bounty-hunter,death-of-loved-one,brother-sister-team,supernatural-power","Action,Fantasy,Horror","Rated R for strong fantasy horror violence and gore, brief sexuality/nudity and language","Germany,USA",English,50000000,19690956(USA),55682070,88,Color,2.35:1
Puppy (2013)            ,7.6 based on 583 user ratings,2013-12-10,NA,NA,NA,2 user,NA,NA,NA,"Animation,Short,Comedy,Family,Sci-Fi",NA,USA,English,NA,NA,NA,4,Color,NA
Epic (2013)            ,"6.7 based on 85,706 user ratings",2013-05-24,Chris Wedge,"Amanda Seyfried,Josh Hutcherson,Beyoncé Knowles",52,113 user,203 critic,2,"miniature-person,father-daughter-relationship,forest,sword-and-fantasy,shrinking","Animation,Adventure,Family,Fantasy","Rated PG for mild action, some scary images and brief rude language",USA,English,100000000,33531068(USA),107515297,102,Color,2.35:1
Lawless Kingdom (2013)            ,5.9 based on 757 user ratings,2015-09-01,Gordon Chan,"Chao Deng,Yifei Liu,Anthony Chau-Sang Wong",NA,4 user,5 critic,NA,NA,"Action,Adventure",Rated R for some bloody violence,"China,Hong Kong","Mandarin,Cantonese",NA,NA,NA,118,Color,NA
Gekijouban Steins;Gate: Fuka ryouiki no dejavu (2013)            ,"7.9 based on 1,742 user ratings",2013-04-20,NA,NA,NA,7 user,1 critic,NA,"anime,time-travel,mad-scientist","Animation,Drama,Romance,Sci-Fi,Thriller",NA,Japan,Japanese,NA,NA,NA,90,Color,NA
Trance (2013)            ,"7.0 based on 92,478 user ratings",2013-03-27,Danny Boyle,"James McAvoy,Rosario Dawson,Vincent Cassel",61,212 user,393 critic,2,"lost-painting,criminal,heist,amnesia,hypnotherapy","Crime,Drama,Mystery,Thriller","Rated R for sexual content, graphic nudity, violence, some grisly images, and language","UK,USA,France","English,French",20000000,131145(USA),2319187,101,Color,2.35:1
Trespassing Bergman (2013)            ,7.4 based on 362 user ratings,2015-01-03,NA,NA,NA,2 user,3 critic,NA,"reference-to-ingmar-bergman,edited-from-tv-series,movie-director,movie-actor,film-actor",Documentary,NA,Sweden,"English,German,Swedish,Danish",NA,NA,NA,107,Color,NA
Fill de Caín (2013)            ,6.2 based on 550 user ratings,2013-05-31,NA,NA,NA,2 user,13 critic,NA,"chess,killing-a-dog,female-full-frontal-nudity,three-word-title",Thriller,NA,Spain,"Spanish,Catalan",NA,NA,NA,90,Color,NA
