name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
300 (2006)            ,"7.7 based on 606,341 user ratings",2007-03-09,Zack Snyder,"Gerard Butler,Lena Headey,David Wenham",52,"2,072 user",459 critic,391,"spartan,greece,battle,warrior,epic","Action,Drama,Fantasy,War","Rated R for graphic battle sequences throughout, some sexuality and nudity",USA,English,65000000,70885301(USA),210592590,117,Color,2.35:1
World Trade Center (2006)            ,"6.0 based on 67,326 user ratings",2006-08-09,Oliver Stone,"Nicolas Cage,Michael Peña,Maria Bello",66,564 user,242 critic,2,"based-on-true-story,rescue,trapped,rubble,police","Drama,History,Thriller","Rated PG-13 for intense and emotional content, some disturbing images and language",USA,English,63000000,18730762(USA),70236496,129,Color,1.85:1
Who Killed the Electric Car? (2006)            ,"7.7 based on 11,278 user ratings",2006-08-04,Chris Paine,"Martin Sheen,Tom Hanks,Mel Gibson",70,155 user,87 critic,NA,"car,technology,california,reference-to-ralph-nader,u.s.-president",Documentary,Rated PG for brief mild language,USA,English,1000000,45138(USA),1677838,92,Color,1.75:1
Facing the Giants (2006)            ,"6.7 based on 12,368 user ratings",2006-09-29,Alex Kendrick,"Alex Kendrick,Shannen Fields,Jason McLeod",38,382 user,30 critic,4,"coach,football,football-team,faith,christian","Drama,Sport",Rated PG for some thematic elements,USA,English,100000,1343537(USA),10174663,111,Color,1.85:1
The U.S. vs. John Lennon (2006)            ,"7.4 based on 4,727 user ratings",2006-12-07,"David Leaf,John Scheinfeld","John Lennon,Yoko Ono,Stew Albert",64,57 user,102 critic,NA,"briton-abroad,subversive,concert,peace,talking-head","Documentary,Biography,Music,Romance","Rated PG-13 for some strong language, violent images and drug references",USA,English,NA,69143(USA),1102937,99,Color,1.78:1
Factotum (2005)            ,"6.6 based on 12,057 user ratings",2005-04-29,Bent Hamer,"Matt Dillon,Lili Taylor,Marisa Tomei",71,80 user,118 critic,NA,"writing,money,gambling,drinking,writer","Comedy,Drama,Romance",NA,"Norway,USA,Germany,France,Italy",English,1000000,£37100(UK),808221,94,Color,1.85:1
Basic Instinct 2 (2006)            ,"4.2 based on 31,076 user ratings",2006-03-31,Michael Caton-Jones,"Sharon Stone,David Morrissey,David Thewlis",26,313 user,159 critic,2,"psychiatrist,drugs,scotland-yard,sex,murder","Crime,Mystery,Thriller","Rated R for strong sexuality, nudity, violence, language and some drug content","UK,Germany,Spain,USA",English,70000000,£487031(UK),5851188,114,Color,2.35:1
Loving Annabelle (2006)            ,"6.7 based on 9,174 user ratings",2007-05-24,NA,NA,NA,75 user,14 critic,NA,"older-woman-younger-woman-relationship,teacher,title-directed-by-female,sex-with-student,teacher-student-relationship","Drama,Romance",NA,USA,English,1000000,NA,NA,76,Color,1.85:1
Smokin' Aces (2006)            ,"6.7 based on 120,937 user ratings",2007-01-26,Joe Carnahan,"Jeremy Piven,Ryan Reynolds,Ray Liotta",45,482 user,186 critic,907,"fbi,mafia,casino,mob-hit,sniper","Action,Crime,Drama,Thriller","Rated R for strong bloody violence, pervasive language, some nudity and drug use","UK,France,USA",English,17000000,£1023862(UK),35635046,109,Color,2.35:1
Bambi II (2006)            ,"6.1 based on 6,640 user ratings",2006-01-26,Brian Pimental,"Patrick Stewart,Alexander Gould,Keith Ferguson",NA,51 user,54 critic,NA,"bambi,forest,raccoon,dog,betrayal","Animation,Drama,Family",NA,USA,English,NA,502777(Spain),NA,74,Color,1.78:1
Bordertown (2006)            ,"6.1 based on 8,459 user ratings",2007-02-22,Gregory Nava,"Jennifer Lopez,Antonio Banderas,Maya Zapata",NA,51 user,35 critic,NA,"factory,juarez,border,reporter,murder","Crime,Drama,Mystery,Thriller","Rated R for violence including a brutal rape, sexuality, nudity and language",USA,"English,Spanish",21000000,NA,NA,112,Color,1.85:1
"The Prize Winner of Defiance, Ohio (2005)            ","7.3 based on 5,423 user ratings",2007-06-01,NA,NA,58,81 user,49 critic,NA,"contest,commercial,prize,priest,money","Biography,Drama","Rated PG-13 for thematic elements, some disturbing images and language",USA,English,NA,159056(USA),626310,99,Color,1.85:1
Day Night Day Night (2006)            ,"6.2 based on 1,891 user ratings",2007-04-04,Julia Loktev,"Luisa Williams,Josh Philip Weinstein,Gareth Saxe",61,29 user,46 critic,NA,"bomber,backpack,suicide-bomber,bus,female-terrorist","Crime,Drama,Thriller",NA,"USA,Germany,France",English,NA,5457(USA),31777,94,Color,NA
The Hottest State (2006)            ,"6.2 based on 2,400 user ratings",2007-03-23,Ethan Hawke,"Catalina Sandino Moreno,Laura Linney,Mark Webber",45,15 user,46 critic,NA,"texas,actor,written-and-directed-by-cast-member,gift,tenement","Drama,Music,Romance",Rated R for sexual content and language,USA,English,NA,8524(USA),30629,117,Color,1.85:1
Man of the Year (2006)            ,"6.2 based on 27,976 user ratings",2006-10-13,Barry Levinson,"Robin Williams,Laura Linney,Lewis Black",39,236 user,110 critic,4,"president,presidential-election,election,campaign,satire","Comedy,Drama,Romance,Thriller","Rated PG-13 for language including some crude sexual references, drug related material, and brief violence",USA,English,20000000,12299380(USA),37442180,115,Color,2.35:1
Jesus Camp (2006)            ,"7.5 based on 22,015 user ratings",2007-04-18,"Heidi Ewing,Rachel Grady","Mike Papantonio,Lou Engle,Becky Fischer",62,251 user,129 critic,NA,"evangelical,christian,child,radio,summer-camp",Documentary,Rated PG-13 for some discussions of mature subject matter,USA,English,NA,17659(USA),901531,84,Color,1.37:1
John Tucker Must Die (2006)            ,"5.8 based on 67,194 user ratings",2006-07-28,Betty Thomas,"Jesse Metcalfe,Ashanti,Arielle Kebbel",41,168 user,100 critic,1,"school,dating,cheerleader,single-mother,popularity","Comedy,Romance",Rated PG-13 for sexual content and language,"USA,Canada","English,Japanese",18000000,14276534(USA),41009669,89,Color,1.85:1
Art School Confidential (2006)            ,"6.3 based on 14,874 user ratings",2006-05-12,Terry Zwigoff,"Max Minghella,Sophia Myles,John Malkovich",54,133 user,97 critic,NA,"love,drawing,suburb,competition,new-york-city","Comedy,Drama","Rated R for language including sexual references, nudity and a scene of violence",USA,English,NA,135733(USA),3296916,102,Color,1.85:1
Lifted (2006)            ,"8.0 based on 12,779 user ratings",2007-06-29,NA,NA,NA,88 user,13 critic,NA,"alien,bedroom,sleeping-man,farmhouse,alien-abduction","Animation,Short,Family,Sci-Fi",NA,USA,None,NA,NA,NA,5,Color,1.85:1
Running with Scissors (2006)            ,"6.2 based on 19,985 user ratings",2006-10-27,Ryan Murphy,"Joseph Cross,Annette Bening,Brian Cox",52,188 user,132 critic,NA,"writer,fame,writing,alcoholic,therapist","Comedy,Drama","Rated R for strong language and elements of sexuality, violence and substance abuse",USA,English,12000000,226108(USA),6754898,122,Color,2.35:1
Survival Island (2005)            ,"5.0 based on 7,379 user ratings",2006-05-05,NA,NA,NA,51 user,22 critic,NA,"sex-on-the-beach,erotica,orgasm,female-nudity,desert-island","Adventure,Drama,Horror,Thriller",NA,"USA,UK,Luxembourg","English,Spanish",9000000,NA,NA,95,Color,NA
An American Haunting (2005)            ,"5.0 based on 22,179 user ratings",2006-05-05,Courtney Solomon,"Donald Sutherland,Sissy Spacek,Rachel Hurd-Wood",38,747 user,125 critic,NA,"flashback,voice-over-letter,year-1818,lifting-someone-into-the-air,paranormal-phenomena","Horror,Mystery,Thriller",Rated PG-13 for intense terror sequences and thematic material,"UK,Canada,Romania,USA",English,14000000,£541446(UK),16298046,83,Color,2.35:1
Gray Matters (2006)            ,"5.8 based on 6,022 user ratings",2007-07-13,Sue Kramer,"Heather Graham,Tom Cavanagh,Bridget Moynahan",31,49 user,40 critic,NA,"new-york-city,lesbianism,reference-to-oprah-winfrey,lesbian-kiss,lesbian-interest","Comedy,Romance","Rated PG-13 for some mature thematic material, sexual content and language",USA,English,NA,25711(USA),59619,96,Color,1.78:1
Stay Alive (2006)            ,"5.1 based on 25,832 user ratings",2006-03-24,William Brent Bell,"Jon Foster,Samaire Armstrong,Frankie Muniz",24,281 user,112 critic,4,"countess,group-of-friends,tower,ghost,game-reality-crossover","Horror,Thriller","Rated PG-13 for horror violence, disturbing images, language, brief sexual and drug content",USA,English,9000000,10726406(USA),23078294,85,Color,2.35:1
Eating Out 2: Sloppy Seconds (2006)            ,"6.4 based on 3,053 user ratings",2007-07-05,NA,NA,39,20 user,23 critic,NA,"ex-gay,model,gay,art,pretending-to-be-straight","Comedy,Romance",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Happy Tree Friends: Ski Patrol (2006)            ,7.3 based on 52 user ratings,2006-04-12,Jason Sadler,"Ellen Connell,Warren Graff,Kenn Navarro",NA,NA,NA,NA,NA,"Animation,Comedy",NA,USA,English,NA,NA,NA,74,Color,NA
What the Bleep!?: Down the Rabbit Hole (2006)            ,"6.5 based on 2,222 user ratings",2006-03-23,NA,NA,45,29 user,15 critic,NA,"sequel,reenactment,censored-profanity-in-title","Documentary,Drama",NA,USA,English,NA,24195(USA),135706,NA,Color,1.85:1
The Good German (2006)            ,"6.1 based on 21,458 user ratings",2007-01-19,Steven Soderbergh,"George Clooney,Cate Blanchett,Tobey Maguire",49,174 user,183 critic,NA,"driver,journalist,russian,american,secret","Drama,Mystery,Thriller","Rated R for language, violence and some sexual content",USA,"English,German,Russian",32000000,76817(USA),1304837,105, Black and White,1.66:1
Nacho Libre (2006)            ,"5.7 based on 65,456 user ratings",2006-06-16,Jared Hess,"Jack Black,Ana de la Reguera,Héctor Jiménez",52,440 user,163 critic,2,"monastery,lucha-libre,orphan,nun,wrestling","Comedy,Family,Sport","Rated PG for some rough action, and crude humor including dialogue","Germany,USA","English,Spanish",32000000,28309599(USA),80197993,92,Color,1.85:1
Flicka (2006)            ,"6.1 based on 6,089 user ratings",2006-10-20,Michael Mayer,"Alison Lohman,Tim McGraw,Maria Bello",57,76 user,46 critic,NA,"ranch,horse,horse-ranch,wild-mustang,father-son-relationship","Adventure,Drama,Family",Rated PG for some mild language,"USA,UK",English,15000000,7703551(USA),20998709,95,Color,2.35:1
Serenity (2005)            ,"8.0 based on 242,261 user ratings",2005-09-30,Joss Whedon,"Nathan Fillion,Gina Torres,Chiwetel Ejiofor",74,"1,593 user",276 critic,834,"cannibalism,alliance,planet,operative,future","Action,Adventure,Sci-Fi,Thriller","Rated PG-13 for sequences of intense violence and action, and some sexual references",USA,"English,Mandarin",40000000,10086680(USA),25335935,119,Color,2.35:1
Just My Luck (2006)            ,"5.3 based on 44,038 user ratings",2006-05-12,Donald Petrie,"Lindsay Lohan,Chris Pine,Samaire Armstrong",29,149 user,98 critic,1,"luck,masquerade,bad-luck,kiss,band","Comedy,Fantasy,Romance",Rated PG-13 for some brief sexual references,USA,English,28000000,5692285(USA),17324744,NA,Color,1.85:1
The Wicker Man (2006)            ,"3.7 based on 53,086 user ratings",2006-09-01,Neil LaBute,"Nicolas Cage,Ellen Burstyn,Leelee Sobieski",36,727 user,189 critic,3,"island,girl,ritual,investigation,letter","Mystery,Thriller","Rated PG-13 for disturbing images and violence, language and thematic issues","USA,Germany,Canada",English,40000000,£736316(UK),23643531,102,Color,2.35:1
Marie Antoinette (2006)            ,"6.4 based on 79,742 user ratings",2006-10-20,Sofia Coppola,"Kirsten Dunst,Jason Schwartzman,Rip Torn",65,619 user,260 critic,1,"queen,france,versailles,austria,cake","Biography,Drama,History,Romance","Rated PG-13 for sexual content, partial nudity and innuendo","USA,France,Japan","English,Latin,French",40000000,£283883(UK),15962471,123,Color,1.85:1
Flushed Away (2006)            ,"6.7 based on 84,890 user ratings",2006-11-03,"David Bowers,Sam Fell","Hugh Jackman,Kate Winslet,Ian McKellen",74,122 user,135 critic,3,"sewer,toad,rat,boat,frog","Animation,Adventure,Comedy,Family",Rated PG for crude humor and some language,"UK,USA",English,149000000,18814323(USA),64459316,85,Color,1.85:1
Leroy & Stitch (2006)            ,"6.2 based on 2,787 user ratings",2006-06-23,"Tony Craig,Roberts Gannaway","Daveigh Chase,Chris Sanders,David Ogden Stiers",NA,7 user,15 critic,NA,"clone,alien,spaceship,fifth-part,sequel","Animation,Adventure,Family,Sci-Fi",NA,USA,English,NA,NA,NA,73,Color,NA
The King (2005)            ,"6.6 based on 6,733 user ratings",2006-05-19,James Marsh,"Gael García Bernal,William Hurt,Laura Harring",58,65 user,78 critic,NA,"brother-sister-incest,female-nudity,incest,pastor,seduction","Drama,Thriller","Rated R for strong sexuality involving a teen, some violence and language","USA,UK",English,NA,£33213(UK),281326,105,Color,2.35:1
Boy Culture (2006)            ,"6.9 based on 4,645 user ratings",2007-01-31,Q. Allan Brocka,"Derek Magyar,George Jonson,Patrick Bauchau",56,37 user,29 critic,NA,"roommate,confession,flashback,self-loathing,flirting",Drama,NA,USA,English,500000,27835(USA),220151,NA,Color,1.85:1
The Nativity Story (2006)            ,"6.8 based on 8,136 user ratings",2006-12-01,Catherine Hardwicke,"Keisha Castle-Hughes,Shohreh Aghdashloo,Oscar Isaac",52,203 user,122 critic,NA,"bethlehem,nazareth,virgin,journey,angel","Drama,Family,Fantasy",Rated PG for some violent content,USA,English,30000000,34367(NewZealand),37617947,101,Color,2.35:1
Undisputed 2: Last Man Standing (2006)            ,"7.1 based on 23,906 user ratings",2007-02-28,Isaac Florentine,"Michael Jai White,Scott Adkins,Ben Cross",NA,43 user,31 critic,NA,"jail,sequel,second-part,blood-splatter,brazilian-jiu-jitsu","Action,Crime,Drama,Sport","Rated R for strong violence, language and some drug use",USA,English,5000000,NA,NA,98,Color,1.85:1
Failure to Launch (2006)            ,"5.6 based on 58,310 user ratings",2006-03-10,Tom Dey,"Matthew McConaughey,Sarah Jessica Parker,Kathy Bates",47,242 user,143 critic,3,"friend,intervention,moving,slacker,secret","Comedy,Romance","Rated PG-13 for sexual content, partial nudity and language",USA,English,50000000,24411322(USA),88658172,97,Color,2.35:1
Snakes on a Plane (2006)            ,"5.6 based on 115,558 user ratings",2006-08-18,David R. Ellis,"Samuel L. Jackson,Julianna Margulies,Nathan Phillips",58,"1,033 user",285 critic,1,"famous-line,baby-rattle,snake,murder,passenger","Action,Adventure,Crime,Drama,Thriller","Rated R for language, a scene of sexuality and drug use, and intense sequences of terror and violence","Germany,USA,Canada",English,33000000,£1069608(UK),34014398,105,Color,2.35:1
Fuck (2005)            ,"7.1 based on 4,003 user ratings",2007-11-10,Steve Anderson,"Drew Carey,Billy Connolly,Bill Maher",58,32 user,41 critic,NA,"word,free-speech,f-word,interview,comedian",Documentary,NA,USA,English,NA,5299(USA),19791,93,Color,1.78:1
Tenacious D in The Pick of Destiny (2006)            ,"6.8 based on 85,397 user ratings",2006-11-22,Liam Lynch,"Jack Black,Kyle Gass,JR Reed",55,198 user,122 critic,2,"guitar,friendship,reference-to-led-zeppelin,venice-beach-california,bong","Adventure,Comedy,Music,Musical","Rated R for pervasive language, sexual content and drug use","USA,Germany",English,NA,3234879(USA),8319186,93,Color,1.85:1
Half Light (2006)            ,"6.0 based on 11,283 user ratings",2006-01-17,Craig Rosenberg,"Demi Moore,Henry Ian Cusick,Nicholas Gleaves",NA,117 user,36 critic,NA,"lighthouse,ghost,village,island,cottage","Drama,Horror,Mystery,Romance,Thriller",Rated R for some images of violence,"Germany,UK",English,NA,38918(SouthAfrica),NA,110,Color,2.35:1
Copying Beethoven (2006)            ,"6.8 based on 11,124 user ratings",2007-03-08,Agnieszka Holland,"Ed Harris,Diane Kruger,Matthew Goode",59,86 user,78 critic,NA,"music-student,music-copyist,musical-composition,symphony,student","Biography,Drama,Music",Rated PG-13 for some sexual elements,"USA,Germany,Hungary",English,11000000,70460(USA),352786,104,Color,2.35:1
Fabulous! The Story of Queer Cinema (2006)            ,6.9 based on 503 user ratings,2006-04-07,NA,NA,NA,8 user,3 critic,NA,"lesbian,gay,social-change,homosexual-history,homosexual-cinema",Documentary,NA,USA,English,NA,NA,NA,81,Color,NA
Roving Mars (2006)            ,7.4 based on 866 user ratings,2006-01-27,George Butler,"Paul Newman,Steve Squyres,Rob Manning",58,12 user,25 critic,NA,"imax,galaxy,water,rock,mineral","Documentary,Short",NA,USA,English,NA,412337(USA),10399670,40,Color,1.44:1
Creepshow 3 (2006)            ,"3.0 based on 3,499 user ratings",2007-11-21,NA,NA,NA,77 user,92 critic,NA,"radio,professor,anthology,prostitute,security-guard","Horror,Thriller","Rated R for bloody horror violence and gore, language, some drug use and sexual material",USA,"English,Spanish",NA,NA,NA,NA,Color,1.85:1
The Omen (2006)            ,"5.5 based on 48,740 user ratings",2006-06-06,John Moore,"Liev Schreiber,Julia Stiles,Seamus Davey-Fitzpatrick",43,548 user,227 critic,4,"boy,priest,evil,observatory,comet","Fantasy,Horror,Mystery,Thriller","Rated R for disturbing violent content, graphic images and some language",USA,"English,Italian",25000000,43578(NewZealand),54606189,110,Color,1.85:1
Material Girls (2006)            ,"3.9 based on 19,164 user ratings",2006-08-18,NA,NA,17,93 user,57 critic,NA,"cosmetics,wealth,credit-card,public-humiliation,towel","Comedy,Family,Romance",Rated PG for language and rude humor,USA,English,NA,4603121(USA),11441751,98,Color,2.35:1
Mater and the Ghostlight (2006)            ,"6.7 based on 5,406 user ratings",2006-10-25,NA,NA,NA,8 user,12 critic,NA,"light,junkyard,tow-truck,revenge,storytelling","Animation,Short,Family",NA,USA,English,NA,NA,NA,7,Color,NA
Love and Other Disasters (2006)            ,"6.3 based on 11,647 user ratings",2007-04-25,Alek Keshishian,"Brittany Murphy,Matthew Rhys,Catherine Tate",NA,37 user,21 critic,NA,"love,photographer,intern,sexual-attraction,mini-skirt","Comedy,Romance","Rated R for language, including sexual references","France,UK",English,NA,NA,NA,90,Color,1.85:1
The Amateurs (2005)            ,"6.3 based on 5,469 user ratings",2006-04-28,Michael Traeger,"Jeff Bridges,Ted Danson,Joe Pantoliano",45,50 user,33 critic,NA,"small-town,loser,sex,wealth,friend",Comedy,Rated R for sexual content and language,"USA,Germany",English,NA,10149(USA),15090,96,Color,1.85:1
End of the Spear (2005)            ,"6.9 based on 4,356 user ratings",2006-01-20,Jim Hanon,"Louie Leonardo,Chad Allen,Jack Guzman",45,148 user,47 critic,NA,"tribe,spear,missionary,speared-to-death,death","Adventure,Drama",Rated PG-13 for intense sequences of violence,USA,"English,Spanish",10000000,4281388(USA),11703287,108,Color,2.35:1
Big Momma's House 2 (2006)            ,"4.6 based on 31,904 user ratings",2006-01-27,John Whitesell,"Martin Lawrence,Emily Procter,Nia Long",34,82 user,65 critic,4,"undercover,fbi,nanny,fbi-agent,cheerleading","Comedy,Crime",Rated PG-13 for some sexual humor and a humorous drug reference,USA,English,40000000,1685877(Spain),70163652,99,Color,1.85:1
Bandidas (2006)            ,"5.7 based on 28,802 user ratings",2006-01-18,"Joachim Rønning,Espen Sandberg","Penélope Cruz,Salma Hayek,Steve Zahn",NA,76 user,58 critic,NA,"cleavage,female-gunfighter,bank,mexico,farmer","Action,Comedy,Crime,Western","Rated PG-13 for sexuality, nudity and violence","France,Mexico,USA","English,Spanish",€32000000,796693(France),NA,93,Color,2.35:1
East Side Story (2006)            ,"6.7 based on 1,395 user ratings",2006-06-07,Carlos Portugal,"René Alvarado,David Berón,Gladise Jiminez",NA,20 user,7 critic,NA,"chef,latino,restaurant,racism,gentrification","Comedy,Romance",NA,USA,"English,Spanish",500000,NA,NA,NA,Color,NA
The Naked Mile (2006)            ,"5.1 based on 51,386 user ratings",2006-12-19,Joe Nussbaum,"John White,Eugene Levy,Jessy Schram",NA,88 user,28 critic,NA,"virgin,college,high-school,school,college-campus",Comedy,"Rated R for pervasive strong sexual content and crude humor, nudity, language, drinking and some drug use - all involving teens","Canada,USA",English,NA,NA,NA,97,Color,1.85:1
Air Buddies (2006)            ,"4.9 based on 2,186 user ratings",2006-12-12,Robert Vince,"Cascy Beddow,Jane Carr,Kelly Chapek",NA,9 user,10 critic,NA,"dog-movie,golden-retriever,dog,dog-actor,sequel","Comedy,Family",Rated PG for some mild rude humor,USA,English,9000000,NA,NA,80,Color,1.33:1
Sherrybaby (2006)            ,"6.6 based on 10,268 user ratings",2007-02-09,Laurie Collyer,"Maggie Gyllenhaal,Ryan Simpkins,Sam Bottoms",66,78 user,78 critic,NA,"nipples-visible-through-clothing,orgasm,parole-officer,halfway-house,ex-convict",Drama,"Rated R for strong sexuality, nudity, language and drug content",USA,English,2000000,34774(USA),198407,NA,Color,1.85:1
Stick It (2006)            ,"6.4 based on 22,454 user ratings",2006-04-28,Jessica Bendinger,"Missy Peregrym,Jeff Bridges,Vanessa Lengies",53,124 user,90 critic,1,"gymnastics,texas,houston-texas,coach,teenager","Comedy,Drama,Sport",Rated PG-13 for some crude remarks,"Germany,USA",English,NA,10803610(USA),26870825,103,Color,1.85:1
Wide Awake (2006)            ,6.7 based on 523 user ratings,2006-01-20,NA,NA,NA,12 user,8 critic,NA,NA,Documentary,NA,USA,English,NA,NA,NA,79,Color,NA
Miami Vice (2006)            ,"6.0 based on 92,734 user ratings",2006-07-28,Michael Mann,"Colin Farrell,Jamie Foxx,Li Gong",65,932 user,273 critic,2,"police-investigation,police-detective,drug-deal,interracial-romance,exploding-trailer","Action,Crime,Thriller","Rated R for strong violence, language and some sexual content","USA,Germany,Paraguay,Uruguay","English,Spanish",135000000,25723815(USA),63437595,134,Color,2.35:1
Outsourced (2006)            ,"7.1 based on 9,768 user ratings",2007-11-29,NA,NA,70,66 user,60 critic,NA,"train,india,call-center,kitsch,outsourcing","Comedy,Drama,Romance",Rated PG-13 for some sexual content,USA,"English,Hindi",NA,NA,NA,103,Color,1.85:1
Death of a President (2006)            ,"6.4 based on 6,550 user ratings",2006-10-27,Gabriel Range,"Hend Ayoub,Becky Ann Baker,George W. Bush",49,123 user,124 critic,NA,"george-w.-bush,assassination,banner,i.d.,shell-casing","Crime,Drama,Mystery,Thriller",Rated R for brief violent images,UK,"English,Arabic",2000000,167000(USA),167000,97,Color,1.85:1
The Hoax (2006)            ,"6.7 based on 14,575 user ratings",2007-04-20,Lasse Hallström,"Richard Gere,Alfred Molina,David Aaron Baker",70,74 user,142 critic,NA,"book,manuscript,fake,fabrication,hoax","Comedy,Drama",Rated R for language,USA,English,25000000,1449320(USA),7156933,116,Color,1.85:1
It's a Boy Girl Thing (2006)            ,"6.3 based on 32,060 user ratings",2006-12-26,Nick Hurran,"Samaire Armstrong,Kevin Zegers,Sherry Miller",NA,46 user,33 critic,NA,"school,college,high-school,love,curse","Comedy,Fantasy,Romance","Rated PG-13 for sexual content, nudity, language and some drinking - all involving teens","USA,UK,Canada",English,15500000,£850290(UK),NA,NA,Color,2.35:1
Friends with Money (2006)            ,"5.9 based on 19,700 user ratings",2006-04-21,Nicole Holofcener,"Jennifer Aniston,Frances McDormand,Catherine Keener",68,166 user,111 critic,NA,"money-problems,marital-problem,nervous-breakdown,friendship,friend","Comedy,Drama,Romance","Rated R for language, some sexual content and brief drug use",USA,English,6500000,589332(USA),13367101,88,Color,2.35:1
Ultraviolet (2006)            ,"4.4 based on 70,275 user ratings",2006-03-03,Kurt Wimmer,"Milla Jovovich,Cameron Bright,Nick Chinlund",18,830 user,158 critic,4,"boy,disease,vampire,speed,hemophagia","Action,Horror,Sci-Fi,Thriller","Rated PG-13 for sequences of violent action throughout, partial nudity and language",USA,"English,Vietnamese",30000000,9064880(USA),18500966,88,Color,1.85:1
Turistas (2006)            ,"5.3 based on 31,201 user ratings",2006-12-01,John Stockwell,"Josh Duhamel,Melissa George,Olivia Wilde",36,226 user,145 critic,4,"nipples-visible-through-clothing,bare-chested-male,breasts,erotica,female-removes-her-clothes","Horror,Mystery,Thriller","Rated R for strong graphic violence and disturbing content, sexuality, nudity, drug use and language",USA,"English,Portuguese",10000000,3582554(USA),7025803,93,Color,2.35:1
The Little Matchgirl (2006)            ,"7.9 based on 2,850 user ratings",2006-09-07,NA,NA,NA,23 user,8 critic,NA,"match,snow,winter,homeless,emerson-string-quartet","Animation,Short,Drama,Family,Fantasy",NA,USA,None,NA,NA,NA,7,Color,1.85:1
Behind the Mask: The Rise of Leslie Vernon (2006)            ,"6.8 based on 17,030 user ratings",2006-10-13,Scott Glosserman,"Nathan Baesel,Angela Goethals,Zelda Rubinstein",66,125 user,148 critic,NA,"film-crew,masked-killer,mask,dark-humor,serial-killer","Comedy,Horror,Thriller","Rated R for horror violence, language, some sexual content and brief drug use",USA,English,NA,38500(USA),38500,NA,Color,1.85:1
Delirious (2006)            ,"6.5 based on 5,236 user ratings",2007-05-18,Tom DiCillo,"Steve Buscemi,Michael Pitt,Alison Lohman",68,22 user,51 critic,NA,"pop-star,photographer,paparazzi,celebrity,actor","Comedy,Drama,Romance",NA,USA,English,5000000,19030(USA),85976,107,Color,1.85:1
Scary Movie 4 (2006)            ,"5.1 based on 93,609 user ratings",2006-04-14,David Zucker,"Anna Faris,Regina Hall,Craig Bierko",40,410 user,151 critic,2,"reference-to-myspace,sequel,parody,male-nudity,female-nudity",Comedy,"Rated PG-13 for crude and sexual humor throughout, some comic violence and language",USA,"English,Japanese",45000000,£1953094(UK),90703745,83,Color,1.85:1
Lady in the Water (2006)            ,"5.6 based on 78,501 user ratings",2006-07-21,M. Night Shyamalan,"Paul Giamatti,Bryce Dallas Howard,Jeffrey Wright",36,"1,040 user",284 critic,1,"bedtime-story,apartment,swimming-pool,stuttering,eagle","Drama,Fantasy,Mystery,Thriller",Rated PG-13 for some frightening sequences,USA,English,70000000,18044396(USA),42272747,110,Color,1.85:1
El doctor (2006)            ,7.4 based on 53 user ratings,2006-05-10,NA,NA,NA,1 user,3 critic,NA,NA,"Animation,Short",NA,"USA,Mexico","Spanish,English",500000,NA,NA,23,Color,NA
Lies & Alibis (2006)            ,"6.4 based on 5,121 user ratings",2006-01-12,NA,NA,NA,23 user,17 critic,NA,"mormon,blonde,voyeurism,voyeur,sex-game","Comedy,Drama,Romance",Rated R for language and sexual content,"Netherlands,USA",English,NA,NA,NA,90,Color,2.35:1
Neil Young: Heart of Gold (2006)            ,"7.8 based on 2,511 user ratings",2006-05-11,Jonathan Demme,"Neil Young,Emmylou Harris,Pegi Young",85,40 user,64 critic,NA,"ryman-auditorium,punctuation-in-title,song,singing,singer","Documentary,Music",Rated PG for some drug-related lyrics,USA,English,NA,53908(USA),1827544,103,Color,1.85:1
New York Waiting (2006)            ,6.5 based on 535 user ratings,2006-08-25,NA,NA,NA,10 user,2 critic,NA,"state-in-title,place-name-in-title,city-name-in-title","Drama,Romance",NA,Sweden,English,500000,NA,NA,93,Color,1.85:1
Wild Tigers I Have Known (2006)            ,"6.2 based on 1,805 user ratings",2007-05-25,Cam Archer,"Malcolm Stumpf,Patrick White,Max Paradise",52,32 user,37 critic,NA,"school,friend,child-suicide,tolerance,suicide",Drama,NA,USA,English,50000,4515(USA),9089,81, Black and White,1.78:1
The Beales of Grey Gardens (2006)            ,7.4 based on 737 user ratings,2006-07-21,NA,NA,NA,6 user,14 critic,NA,"cat,catholic,beach,painting,kitten",Documentary,NA,USA,English,400000,NA,NA,91,Color,1.33:1
Hollow Man II (2006)            ,"4.4 based on 7,574 user ratings",2006-06-20,Claudio Fäh,"Christian Slater,Peter Facinelli,Laura Regan",NA,49 user,45 critic,NA,"on-the-run,murder,blood-splatter,second-part,2000s","Action,Horror,Sci-Fi,Thriller","Rated R for violence, some sexuality/nudity and language",USA,English,NA,NA,NA,91,Color,2.35:1
The Covenant (2006)            ,"5.3 based on 39,496 user ratings",2006-09-08,Renny Harlin,"Steven Strait,Sebastian Stan,Toby Hemingway",19,334 user,120 critic,2,"magic,friendship-between-men,supernatural-power,family-secret,teenager","Action,Fantasy,Horror,Thriller","Rated PG-13 for intense sequences of violence and action, some disturbing images, sexual content, partial nudity and language",USA,English,20000000,8852485(USA),23292105,97,Color,2.35:1
