name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Red Without Blue (2007)            ,7.0 based on 424 user ratings,2007-01-19,NA,NA,NA,6 user,10 critic,NA,"identical-twins,gay,child-abandonment,disowned,rejecting-parent",Documentary,NA,USA,English,NA,NA,NA,74,Color,NA
The Ten Commandments (2007)            ,"2.9 based on 2,145 user ratings",2007-10-19,"Bill Boyce,John Stronach","Ben Kingsley,Christian Slater,Elliott Gould",25,26 user,18 critic,NA,"moses,reference-to-god,based-on-the-bible,number-in-title","Animation,Family",Rated PG for some mild peril,USA,English,10000000,478910(USA),938232,NA,Color,NA
Dead Tone (2007)            ,"4.7 based on 2,354 user ratings",2007-08-24,"Brian Hooks,Deon Taylor","Rutger Hauer,Gwendoline Yeo,Antwon Tanner",NA,36 user,25 critic,NA,"party,mansion,masturbation,male-masturbation,sex","Horror,Thriller","Rated R for pervasive strong bloody violence, language, sexual content and some drug use",USA,English,3000000,NA,NA,100,Color,2.35:1
Gabriel (2007)            ,"5.7 based on 12,231 user ratings",2007-11-15,NA,NA,NA,105 user,26 critic,NA,"purgatory,nightclub,rave,pump-action-shotgun,sketching-a-portrait","Action,Fantasy,Horror,Thriller",NA,Australia,English,AUD 200000,NA,NA,114,Color,2.35:1
The Gene Generation (2007)            ,"4.3 based on 2,262 user ratings",2007-09-27,NA,NA,NA,18 user,16 critic,NA,"cyberpunk,brother,neo-noir,female-nudity,cyber-thriller","Action,Sci-Fi","Rated R for bloody violence, sexuality/nudity and language",USA,English,2500000,NA,NA,96,Color,1.85:1
A Brush with Death (2007)            ,2.8 based on 407 user ratings,2007-03-06,NA,NA,NA,11 user,6 critic,NA,"swimming-pool,stutter,jeep,death,rural-setting",Horror,Rated R for violence and some language,USA,English,200000,NA,NA,83,Color,1.33:1
Dark Rising: Bring Your Battle Axe (2007)            ,4.6 based on 568 user ratings,2007-10-30,Andrew Cymek,"Landy Cannon,Brigitte Kingsley,Julia Schneider",NA,16 user,9 critic,NA,"lesbian,lesbianism,lesbian-sex,female-nudity,bikini","Comedy,Horror",NA,Canada,English,CAD 200000,NA,NA,NA,Color,NA
Cremaster 4 (1995)            ,6.2 based on 554 user ratings,1995-10-06,NA,NA,NA,7 user,19 critic,NA,"female-bodybuilder,independent-short,fourth-part,surrealism,art","Short,Fantasy",NA,"USA,France,UK",English,NA,NA,NA,42,Color,NA
Musallat (2007)            ,"6.3 based on 3,056 user ratings",2007-11-16,NA,NA,NA,10 user,1 critic,NA,"istanbul-turkey,berlin-germany,turkish,one-word-title,haunt","Crime,Horror,Thriller",NA,Turkey,Turkish,1500000,NA,NA,95,Color,NA
Home Sick (2007)            ,4.9 based on 471 user ratings,2007-10-06,NA,NA,NA,21 user,29 critic,NA,"white-panties,panties,evil-man,delusion,uninvited-guest",Horror,NA,USA,English,NA,NA,NA,89,Color,1.85:1
Forbidden Lie$ (2007)            ,7.9 based on 518 user ratings,2009-04-03,NA,NA,85,7 user,28 critic,NA,"scam,forbidden-love,author,con-artist,psychological-trauma","Documentary,Drama",NA,Australia,"English,Arabic",NA,NA,NA,NA,Color,NA
The Chair (2007)            ,4.3 based on 977 user ratings,2007-12-10,NA,NA,NA,17 user,25 critic,NA,"victorian-house,child-killer,tied-up,tied-up-while-barefoot,tied-feet","Drama,Horror,Thriller",Rated R for language and some violent content,Canada,English,CAD 1000000,NA,NA,89,Color,NA
Jay and Seth Versus the Apocalypse (2007)            ,5.8 based on 537 user ratings,2007-06-04,Jason Stone,"Jay Baruchel,Seth Rogen",NA,2 user,1 critic,NA,NA,"Short,Comedy",NA,USA,English,NA,NA,NA,10,Color,NA
Flight of Fury (2007)            ,"3.5 based on 3,033 user ratings",2007-02-20,Michael Keusch,"Steven Seagal,Mark Bazeley,Steve Toussaint",NA,46 user,20 critic,NA,"pilot,terrorist,bomber,street-shootout,m-16","Action,Thriller","Rated R for violence, some language and brief sexuality","UK,Romania,USA",English,12000000,NA,NA,98,Color,1.85:1
Walking Tall: The Payback (2007)            ,"4.7 based on 1,425 user ratings",2007-02-20,Tripp Reed,"Kevin Sorbo,Richard Dillard,Gail Cronauer",NA,24 user,17 critic,NA,"sheriff,violence,vigilante,murder,drugs","Action,Adventure,Crime,Drama,Thriller","Rated R for violence including a rape scene, and language",USA,English,NA,NA,NA,88,Color,1.78:1
When a Man Falls (2007)            ,"5.2 based on 1,115 user ratings",2009-03-06,Ryan Eslinger,"Dylan Baker,Stacie Bono,Timothy Hutton",NA,18 user,7 critic,NA,"kitchen,episodic-structure,bar,elevator,sneezing","Drama,Thriller",Rated R for some violent content,"Germany,Canada,USA",English,2000000,NA,NA,86,Color,2.35:1
The Take (2007)            ,"5.8 based on 1,916 user ratings",2008-04-11,Brad Furman,"John Leguizamo,Tyrese Gibson,Rosie Perez",67,30 user,16 critic,NA,"armored-truck,subjective-camera,shooting-a-police-officer,train,hit-by-a-car","Action,Crime,Drama","Rated R for violence, sexual content, language and some drug use",USA,English,800000,NA,NA,96,Color,1.85:1
Le divorce (2003)            ,"4.9 based on 9,687 user ratings",2003-08-29,James Ivory,"Kate Hudson,Naomi Watts,Stockard Channing",51,156 user,88 critic,NA,"american,french,love,sex,france","Drama,Romance,Comedy",Rated PG-13 for mature thematic elements and sexual content,USA,"English,French",NA,516834(USA),9074550,NA,Color,2.35:1
The Accidental Husband (2008)            ,"5.6 based on 18,982 user ratings",2008-02-29,Griffin Dunne,"Uma Thurman,Justina Machado,Jeffrey Dean Morgan",NA,58 user,54 critic,NA,"wedding,book,fireman,revenge,computer-hacker","Comedy,Romance",Rated PG-13 for some sexual content and brief strong language,"USA,Ireland","English,Hindi,German",NA,£703631(UK),NA,90,Color,1.85:1
Eragon (2006)            ,"5.1 based on 107,980 user ratings",2006-12-15,Stefen Fangmeier,"Ed Speleers,Sienna Guillory,Jeremy Irons",38,"1,690 user",170 critic,1,"dragon,dragon-rider,teenage-hero,sword-and-fantasy,fictional-war","Action,Adventure,Family,Fantasy","Rated PG for fantasy violence, intense battle sequences and some frightening images","USA,UK,Hungary",English,100000000,£1317687(UK),75030163,104, Black and White,2.35:1
Night at the Museum (2006)            ,"6.4 based on 233,929 user ratings",2006-12-22,Shawn Levy,"Ben Stiller,Carla Gugino,Ricky Gervais",48,444 user,179 critic,1,"museum,museum-of-natural-history,watchman,night-watchman,chaos","Action,Adventure,Comedy,Family,Fantasy","Rated PG for mild action, language and brief rude humor","USA,UK","English,Italian,Hebrew",110000000,42212651(USA),250863268,108,Color,1.85:1
Mummy Maniac (2007)            ,1.3 based on 254 user ratings,2007-07-03,NA,NA,NA,21 user,3 critic,NA,"serial-killer,truck,torture,suffocation,strangulation","Crime,Horror,Thriller","Rated R for violence, nudity and some language",USA,English,500,NA,NA,80,Color,NA
Dinosaurs Alive (2007)            ,5.7 based on 257 user ratings,2007-09-07,"David Clark,Bayley Silleck","Michael Douglas,Sterling Nesbitt,Alan H. Turner",NA,7 user,18 critic,NA,"paleontologist,gobi-desert,imax,brooding-dinosaur,campfire","Documentary,Short",NA,USA,English,NA,NA,NA,NA,Color,1.44:1
Blood Car (2007)            ,"5.5 based on 2,100 user ratings",2007-03-02,Alex Orr,"Mike Brune,Anna Chlumsky,Katie Orr",NA,31 user,94 critic,NA,"blood,wheatgrass,wheelchair,vegan,unrequited-love","Comedy,Horror",NA,USA,English,25000,NA,NA,NA,Color,NA
First Born (2007)            ,"4.7 based on 2,743 user ratings",2007-03-20,Isaac Webb,"Elisabeth Shue,Steven Mackintosh,Kathleen Chalfant",NA,59 user,12 critic,NA,"real-estate-agent,realtor,number-in-title","Drama,Horror,Mystery,Thriller",Rated PG-13 for violence/terror,USA,English,NA,NA,NA,NA,Color,NA
Jack Brooks: Monster Slayer (2007)            ,"6.0 based on 5,180 user ratings",2008-11-19,Jon Knautz,"Robert Englund,Trevor Matthews,Daniel Kash",46,46 user,95 critic,NA,"demon,vomiting,cult-film,monster-slayer,uncle","Action,Comedy,Horror","Rated R for horror violence and gore, and for language",Canada,English,CAD 2500000,NA,NA,85,Color,1.85:1
Peaceful Warrior (2006)            ,"7.3 based on 20,372 user ratings",2006-06-23,Victor Salva,"Scott Mechlowicz,Nick Nolte,Amy Smart",40,175 user,44 critic,4,"comeback,college,college-athlete,olympics,gymnast","Drama,Romance,Sport","Rated PG-13 for sensuality, sex references and accident scenes","Germany,USA",English,10000000,80602(USA),1055654,NA,Color,2.35:1
The Dukes (2007)            ,6.4 based on 383 user ratings,2008-11-14,Robert Davi,"Chazz Palminteri,Robert Davi,Peter Bogdanovich",46,22 user,19 critic,NA,"doo-wop,singer,music-group,gambling,fight","Comedy,Crime,Drama,Music",Rated PG-13 for brief sexuality and drug references,USA,English,NA,6067(USA),26157,96,Color,1.85:1
SoulMaid (2007)            ,4.1 based on 94 user ratings,2007-06-09,"Jeffrey Maccubbin,Jeffrey Thomas McHale","Tom Bailey,Becca Connolly,Joe Schenck",NA,NA,NA,NA,"homosexual,gay-man-has-sex-with-a-woman,priest,church,loud-sex",Comedy,NA,USA,English,100000,NA,NA,NA,Color,1.66:1
If I Didn't Care (2007)            ,5.3 based on 185 user ratings,2007-08-03,"Ben Cummings,Orson Cummings","Bill Sage,Susan Misner,Roy Scheider",37,2 user,11 critic,NA,NA,Mystery,NA,USA,"English,French",NA,NA,NA,NA,Color,NA
Passage to Zarahemla (2007)            ,5.2 based on 167 user ratings,2007-10-15,NA,NA,NA,3 user,1 critic,NA,"mormon,relative,earthquake,utah,hostage","Adventure,Fantasy",Rated PG-13 for violence and some drug references,USA,English,NA,123984(USA),292990,90,Color,1.85:1
The List (2007)            ,"4.1 based on 1,524 user ratings",2007-04-22,NA,NA,NA,76 user,4 critic,NA,"supernatural-power,south-carolina,lightning,praying,thunder",Thriller,Rated PG for thematic elements including some peril and brief incidental smoking,USA,English,NA,22823(USA),132863,105,Color,1.85:1
39 Pounds of Love (2005)            ,6.8 based on 237 user ratings,2005-04-08,NA,NA,56,15 user,17 critic,NA,"doctor,journey,animator,muscular-dystrophy,unrequited-love","Documentary,Biography,Romance",NA,USA,"English,Hebrew,Spanish",NA,4217(USA),28125,70,Color,NA
A Dog's Breakfast (2007)            ,"7.0 based on 3,261 user ratings",2007-03-03,NA,NA,NA,46 user,8 critic,NA,"dog,vegetarian",Comedy,NA,"Canada,USA",English,120000,NA,NA,88,Color,1.78:1
Fall Down Dead (2007)            ,4.1 based on 811 user ratings,2009-12-18,Jon Keeyes,"Dominique Swain,Mehmet Günsür,Udo Kier",NA,20 user,15 critic,NA,NA,"Horror,Thriller","Rated R for violence, grisly images, a scene of strong sexuality, some nudity and language",USA,English,1000000,NA,NA,94,Color,1.78:1
Babel (2006)            ,"7.5 based on 243,532 user ratings",2006-11-10,Alejandro G. Iñárritu,"Brad Pitt,Cate Blanchett,Gael García Bernal",69,908 user,285 critic,2,"american,mexican-border,destiny,multiple-perspectives,muslim",Drama,"Rated R for violence, some graphic nudity, sexual content, language and some drug use","France,USA,Mexico","English,Arabic,Spanish,Japanese,Berber languages,French,Russian,Japanese Sign Language",25000000,389351(USA),34300771,143,Color,1.85:1
Blind Date (1998)            ,6.0 based on 8 user ratings,1998-09-18,"Heikki Arekallio,Robert Bouvier","Caroline Cons,François Florey,Maximilian Häusler",NA,NA,NA,NA,NA,Romance,NA,Switzerland,"German,French",NA,NA,NA,93,Color,NA
Solace (2007)            ,6.5 based on 63 user ratings,2007-06-01,Michaline Babich,"Joseph Tuccio,Richard Courtney,James McCarthy",NA,1 user,1 critic,NA,"taxi,one-night-stand,jacuzzi,ice-cream,gay","Short,Drama",NA,USA,English,NA,NA,NA,NA,Color,NA
Contract Killers (2008)            ,"4.7 based on 1,059 user ratings",2011-09-29,Justin Rhodes,"Frida Farrell,Nick Mancuso,Rhett Giles",NA,13 user,7 critic,NA,"assassin,escape,trinidad,vomiting,swat-team","Action,Thriller",Rated R for some language,"USA,Trinidad and Tobago",English,1000000,NA,NA,NA,Color,1.85:1
Year of the Fish (2007)            ,6.7 based on 199 user ratings,2007-10-14,NA,NA,53,7 user,16 critic,NA,"cinderella,massage-parlor,folktale,fairy-tale,chinese","Animation,Fantasy,Romance",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Entry Level (2007)            ,5.9 based on 314 user ratings,2007-08-12,NA,NA,NA,7 user,4 critic,NA,"jobs,corporate,interview,job-interview,entry-level","Comedy,Drama",NA,USA,English,85000,NA,NA,NA,Color,NA
Attack of the Gryphon (2007)            ,"3.4 based on 1,024 user ratings",2007-01-27,Andrew Prowse,"Jonathan LaPaglia,Larry Drake,Amber Benson",NA,39 user,10 critic,NA,"gryphon,prince,civil-war,sorcerer,pike","Action,Adventure,Fantasy",Rated PG-13 for violence and some sensuality,USA,English,NA,NA,NA,89,Color,1.85:1
West 32nd (2007)            ,6.4 based on 442 user ratings,2007-11-22,Michael Kang,"John Cho,Jun Kim,Jun-ho Jeong",NA,5 user,9 critic,NA,"new-york,gangster,lawyer,koreatown,korean-american","Crime,Drama",NA,"South Korea,USA","English,Korean",2500000,NA,NA,86,Color,NA
La llorona (2007)            ,4.7 based on 6 user ratings,2007-09-04,Chris Liliedahl,"Vince Acevedo,Natalee Arteaga,Ari Kahtib",NA,NA,NA,NA,"woman-crying,death","Short,Horror",NA,USA,English,18000,NA,NA,7,Color,1.85:1
Walking Tall: Lone Justice (2007)            ,"5.0 based on 1,256 user ratings",2007-09-25,Tripp Reed,"Kevin Sorbo,Yvette Nipar,Haley Ramm",NA,19 user,9 critic,NA,"ranch,trial,prison,fbi-agent,drug-lord","Action,Crime,Drama,Thriller","Rated R for strong violence, language, drug content and brief nudity",USA,English,NA,NA,NA,NA,Color,NA
Cremaster 1 (1996)            ,6.2 based on 840 user ratings,2005-07-06,NA,NA,NA,8 user,24 critic,NA,"independent-short,first-of-series,art-film,grape,art","Short,Musical",NA,USA,English,NA,NA,NA,40,Color,NA
Date Movie (2006)            ,"2.7 based on 50,353 user ratings",2006-02-17,"Aaron Seltzer,Jason Friedberg","Alyson Hannigan,Fred Willard,Jennifer Coolidge",11,613 user,99 critic,4,"wedding-planner,overweight,greek,spoof,female-protagonist","Comedy,Romance","Rated PG-13 for continuous crude and sexual humor, including language","USA,Switzerland",English,20000000,1336871(Australia),48546578,83,Color,1.85:1
And Then Came Love (2007)            ,4.8 based on 443 user ratings,2007-06-01,Richard Schenkman,"Vanessa Williams,Kevin Daniels,Michael Boatman",NA,4 user,6 critic,NA,"sperm-donor,mediaatlarge.com,imdb,mediaatlargellc,facebook","Comedy,Romance",NA,USA,English,989000,NA,NA,NA,Color,NA
Tan Lines (2007)            ,5.3 based on 913 user ratings,2007-07-24,NA,NA,NA,17 user,8 critic,NA,"australia,summer,gay-brother,brother,gay","Drama,Romance",NA,Australia,"English,Italian",NA,NA,NA,96,Color,1.85:1
