name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Dogma (1999)            ,"7.4 based on 181,507 user ratings",1999-11-12,Kevin Smith,"Ben Affleck,Matt Damon,Linda Fiorentino",62,"1,015 user",206 critic,1,"angel,clinic,abortion-clinic,abortion,church","Adventure,Comedy,Drama,Fantasy","Rated R for strong language including sex-related dialogue, violence, crude humor and some drug content",USA,English,10000000,8669945(USA),30651422,130,Color,2.35:1
Men in Black Alien Attack (2000)            ,"6.8 based on 3,160 user ratings",2000-04-08,NA,NA,NA,5 user,NA,NA,"alien,men-in-black,theme-park-attraction,color-in-title,alien-intelligence","Action,Sci-Fi,Short",NA,USA,English,NA,NA,NA,4,Color,NA
Chocolat (2000)            ,"7.3 based on 150,098 user ratings",2001-01-19,Lasse Hallström,"Juliette Binoche,Judi Dench,Alfred Molina",64,498 user,152 critic,2,"chocolate,france,village,food,chocolate-shop","Drama,Romance",Rated PG-13 for a scene of sensuality and some violence,"UK,USA","English,French",25000000,157624(USA),71309760,121,Color,1.85:1
Big Momma's House (2000)            ,"5.1 based on 66,833 user ratings",2000-06-02,Raja Gosnell,"Martin Lawrence,Nia Long,Paul Giamatti",33,148 user,100 critic,4,"female-impersonation,gender-disguise,obesity,disguise,fbi","Action,Comedy,Crime","Rated PG-13 for crude humor including sexual innuendo, and for language and some violence","USA,Germany",English,30000000,25661041(USA),117559438,99,Color,1.85:1
The Gift (2000)            ,"6.7 based on 51,960 user ratings",2001-01-19,Sam Raimi,"Cate Blanchett,Katie Holmes,Keanu Reeves",62,328 user,167 critic,1,"pond,abusive-husband,clairvoyant,widow,corpse","Drama,Fantasy,Horror,Mystery","Rated R for violence, language, and sexuality/nudity",USA,English,10000000,11827(USA),11994719,112,Color,1.85:1
The Exciting Life of a Tree (2000)            ,6.5 based on 208 user ratings,2000-11-22,NA,NA,NA,3 user,1 critic,NA,independent-film,"Animation,Short",NA,USA,English,NA,NA,NA,6,Color,NA
Liberty Heights (1999)            ,"7.1 based on 5,789 user ratings",1999-12-31,Barry Levinson,"Adrien Brody,Bebe Neuwirth,Joe Mantegna",75,64 user,64 critic,NA,"school,high-school,party,racial-integration,motel","Drama,Music,Romance",Rated R for crude language and sex-related material,USA,"English,German,Yiddish",NA,95247(USA),3732398,127,Color,1.85:1
A Constant Forge (2000)            ,7.5 based on 314 user ratings,NA,NA,NA,NA,5 user,6 critic,NA,"low-budget-film,grandparent,independent-filmmaking,film-appreciation,immigrant","Documentary,Biography,Romance",NA,USA,English,NA,NA,NA,200, Black and White,1.33:1
Waking the Dead (2000)            ,"6.7 based on 5,957 user ratings",2000-03-24,Keith Gordon,"Billy Crudup,Bill Haugland,Nelson Landrieu",59,108 user,43 critic,NA,"female-nudity,father-daughter-relationship,democratic-party,brother-sister-relationship,brother-brother-relationship","Drama,Mystery,Romance,Thriller",Rated R for sexuality and language,"USA,Canada",English,8500000,150422(USA),327418,105,Color,1.85:1
Titus (1999)            ,"7.3 based on 17,279 user ratings",2000-02-11,Julie Taymor,"Anthony Hopkins,Jessica Lange,Osheen Jones",57,290 user,93 critic,NA,"pubic-hair,male-pubic-hair,shakespeare-play,reference-to-william-shakespeare,male-nudity","Drama,History,Thriller",Rated R for strong violent and sexual images,"Italy,USA,UK","English,Latin",NA,22313(USA),1921350,162,Color,2.35:1
Shanghai Noon (2000)            ,"6.6 based on 96,498 user ratings",2000-05-26,NA,NA,77,293 user,146 critic,4,"princess,rescue,chinese,travel,19th-century","Action,Adventure,Comedy,Western","Rated PG-13 for action violence, some drug humor, language and sensuality","USA,Hong Kong","English,Mandarin,Sioux,Spanish",55000000,19647065(USA),56932305,110,Color,2.35:1
Bring It On (2000)            ,"5.9 based on 70,021 user ratings",2000-08-25,NA,NA,52,385 user,139 critic,1,"championship,cheerleading,high-school,teenage-romance,teen-comedy","Comedy,Sport",Rated PG-13 for sex-related material and language,USA,English,10000000,17362105(USA),68353550,98,Color,1.85:1
Nurse Betty (2000)            ,"6.3 based on 30,099 user ratings",2000-09-08,Neil LaBute,"Renée Zellweger,Morgan Freeman,Chris Rock",69,263 user,156 critic,NA,"soap-opera,salesman,kansas-city,obsession,hospital","Comedy,Crime,Drama","Rated R for strong violence, pervasive language and a scene of sexuality","Germany,USA","English,Spanish",24000000,£69723(UK),25167270,110,Color,2.35:1
The Big Kahuna (1999)            ,"6.7 based on 12,070 user ratings",2000-05-19,John Swanbeck,"Kevin Spacey,Danny DeVito,Peter Facinelli",56,158 user,57 critic,NA,"salesman,convention,lubricant,hotel,single-set-production","Drama,Comedy",Rated R for language,USA,English,NA,80957(USA),3150107,90,Color,1.85:1
Reindeer Games (2000)            ,"5.7 based on 31,068 user ratings",2000-02-25,NA,NA,37,212 user,126 critic,4,"casino,christmas,girlfriend,christmas-season,release-from-prison","Action,Adventure,Crime,Drama,Family,Fantasy,Romance,Thriller","Rated R for strong violence, language and sexuality",USA,English,34000000,8128356(USA),23360779,104,Color,2.35:1
Hanging Up (2000)            ,"4.7 based on 10,115 user ratings",2000-02-18,Diane Keaton,"Diane Keaton,Meg Ryan,Lisa Kudrow",33,130 user,82 critic,NA,"soap-opera-actress,magazine,party-planner,actress,clown-costume","Comedy,Drama",Rated PG-13 for language and some sex-related material,"Germany,USA",English,60000000,15710411(USA),36037909,94,Color,1.85:1
Takedown (2000)            ,"6.3 based on 5,894 user ratings",2000-03-15,NA,NA,NA,47 user,14 critic,NA,"computer,hacker,computer-hacker,foreplay,kissing","Crime,Drama,Thriller",Rated R for language and some sexual content,USA,English,NA,NA,NA,NA,Color,1.85:1
Titan A.E. (2000)            ,"6.6 based on 52,191 user ratings",2000-06-16,NA,NA,48,376 user,131 critic,3,"alien,escape,pilot,captain,scientist","Animation,Action,Adventure,Family,Sci-Fi","Rated PG for action violence, mild sensuality and brief language",USA,"English,Mandarin",75000000,9376845(USA),22751979,94,Color,2.35:1
Freestyle: The Art of Rhyme (2000)            ,7.7 based on 448 user ratings,2000-04-14,Kevin Fitzgerald,"Muhammad Ali,Planet Asia,Bahamadia",63,6 user,17 critic,NA,"hip-hop,freestyle,battle,underground,live-performance","Documentary,Music",NA,USA,English,NA,4842(USA),11255,60, Black and White,NA
The Weight of Water (2000)            ,"6.0 based on 7,645 user ratings",2002-07-31,Kathryn Bigelow,"Catherine McCormack,Sean Penn,Sarah Polley",45,90 user,47 critic,NA,"murder,photographer,newspaper,axe-murder,jealousy","Crime,Drama,Mystery,Thriller","Rated R for violence, sexuality/nudity, and brief language","USA,France",English,16000000,45888(USA),102622,NA,Color,1.85:1
Batman Beyond: Return of the Joker (2000)            ,"7.9 based on 16,513 user ratings",2001-03-07,Curt Geda,"Will Friedle,Mark Hamill,Kevin Conroy",NA,75 user,20 critic,NA,"batman,clown,mentor,twin,secret","Animation,Action,Crime,Sci-Fi,Thriller",Rated PG-13 for violence,USA,English,NA,NA,NA,73,Color,1.33:1
Sunset Strip (2000)            ,"5.7 based on 1,261 user ratings",2000-08-18,Adam Collis,"Simon Baker,Anna Friel,Nick Stahl",33,20 user,8 critic,NA,"hollywood,sunset-strip,songwriter,sex,record-producer","Comedy,Drama","Rated R for sexuality, language and drug content",USA,English,NA,3926(USA),3926,90,Color,1.85:1
Happy Accidents (2000)            ,"7.3 based on 8,383 user ratings",2001-09-12,Brad Anderson,"Marisa Tomei,Vincent D'Onofrio,Marty Davey",60,97 user,36 critic,NA,"therapist,flashback,changing-the-future,global-warming,dubuque-iowa","Comedy,Romance",Rated R for language,USA,English,NA,14840(USA),688510,110,Color,1.85:1
Bounce (2000)            ,"5.7 based on 17,510 user ratings",2000-11-17,Don Roos,"Ben Affleck,Gwyneth Paltrow,Natasha Henstridge",52,163 user,107 critic,NA,"love,widow,airport,friend,sports-ticket","Drama,Romance",Rated PG-13 for some language and sensuality,USA,English,35000000,11423716(USA),36779296,106,Color,1.85:1
The Road to El Dorado (2000)            ,"6.9 based on 58,119 user ratings",2000-03-31,"Bibo Bergeron,Don Paul","Kevin Kline,Kenneth Branagh,Rosie Perez",51,139 user,82 critic,2,"implied-sex,adventurer,el-dorado,high-priest,gold","Animation,Adventure,Comedy,Family,Romance",Rated PG for mild thematic material and language,USA,English,95000000,12846652(USA),50802661,89,Color,1.85:1
George Washington (2000)            ,"7.5 based on 6,233 user ratings",2001-09-28,NA,NA,82,76 user,75 critic,NA,"small-town,cover-up,teenager,redemption,north-carolina",Drama,NA,USA,English,42000,13335(USA),241816,89,Color,2.35:1
Bedazzled (2000)            ,"6.0 based on 81,807 user ratings",2000-10-20,Harold Ramis,"Brendan Fraser,Elizabeth Hurley,Frances O'Connor",49,254 user,125 critic,2,"soul,devil,dream,wish,contract","Comedy,Fantasy,Romance","Rated PG-13 for sex-related humor, language and some drug content","USA,Germany","English,Spanish,Russian",48000000,13106526(USA),37879996,93,Color,2.35:1
Trick (1999)            ,"7.2 based on 6,881 user ratings",1999-07-23,Jim Fall,"Christian Campbell,John Paul Pitoc,Tori Spelling",NA,126 user,43 critic,NA,"gay,roommate,subway,drag-queen,gay-interest","Comedy,Music,Romance",Rated R for strong language and sexual content,USA,English,450000,118594(USA),2049595,89,Color,1.66:1
Little Nicky (2000)            ,"5.3 based on 80,516 user ratings",2000-11-10,Steven Brill,"Adam Sandler,Patricia Arquette,Harvey Keitel",38,237 user,87 critic,3,"hell,the-devil,devil,flask,angel","Comedy,Fantasy","Rated PG-13 for crude sexual humor, some drug content, language and thematic material",USA,English,80000000,16063904(USA),39442871,90,Color,1.85:1
Dracula 2000 (2000)            ,"4.9 based on 27,352 user ratings",2000-12-22,Patrick Lussier,"Gerard Butler,Justine Waddell,Jonny Lee Miller",26,365 user,122 critic,4,"van-helsing,dracula,painting,rescue,gothic","Action,Fantasy,Horror,Thriller","Rated R for violence/gore, language and some sexuality",USA,English,28000000,8636567(USA),33000377,99,Color,2.35:1
Dancing at the Blue Iguana (2000)            ,"5.8 based on 3,176 user ratings",2001-10-11,NA,NA,41,61 user,39 critic,NA,"strip-club,russian,hitman,backstage,poetry","Drama,Mystery","Rated R for pervasive sexual content/nudity, language, some drug content and brief violence",USA,"English,Russian",NA,30181(USA),30181,123,Color,1.85:1
Scream 3 (2000)            ,"5.5 based on 98,368 user ratings",2000-02-04,Wes Craven,"David Arquette,Neve Campbell,Courteney Cox",56,734 user,212 critic,2,"murder,survivor,ghostface,death,scream","Horror,Mystery",Rated R for strong horror violence and language,USA,English,40000000,34713342(USA),89138076,116,Color,2.35:1
102 Dalmatians (2000)            ,"4.8 based on 26,362 user ratings",2000-11-22,NA,NA,35,77 user,84 critic,NA,"prison,dog,parole,parole-officer,puppy","Adventure,Comedy,Family",NA,"USA,UK",English,85000000,19883351(USA),66941559,100,Color,1.85:1
Thicker Than Water (2000)            ,8.2 based on 255 user ratings,2000-01-01,NA,NA,NA,4 user,NA,NA,surfing,Documentary,NA,USA,English,NA,NA,NA,NA,Color,NA
Big Eden (2000)            ,"7.4 based on 3,324 user ratings",2000-04-18,Thomas Bezucha,"Arye Gross,Eric Schweig,Tim DeKay",59,106 user,38 critic,NA,"montana,general-store,store,artist,unrequited-love","Drama,Romance",Rated PG-13 for some mature thematic material,USA,English,NA,26198(USA),503796,117,Color,1.85:1
The Contender (2000)            ,"7.0 based on 20,433 user ratings",2000-10-13,Rod Lurie,"Joan Allen,Gary Oldman,Jeff Bridges",59,369 user,136 critic,NA,"president,vice-president,governor,bridge,political-thriller","Drama,Thriller",Rated R for strong sexual content and language,"USA,Germany,UK",English,20000000,5363900(USA),17804273,126,Color,1.85:1
Spike and Mike's Sick and Twisted Festival of Animation Volume 7 (2000)            ,7.3 based on 13 user ratings,2000-06-06,"Q. Allan Brocka,Gregory Ecklund",NA,NA,NA,1 critic,NA,"gay,independent-film","Animation,Comedy",NA,USA,English,NA,NA,NA,NA,Color,NA
Angela's Ashes (1999)            ,"7.3 based on 16,986 user ratings",2000-01-21,Alan Parker,"Emily Watson,Robert Carlyle,Joe Breen",54,163 user,99 critic,NA,"irish,limerick,ira,drink,prejudice",Drama,Rated R for sexual content and some language,"USA,Ireland",English,25000000,54628(USA),13038660,145,Color,1.85:1
Get Your Stuff (2000)            ,5.8 based on 517 user ratings,2000-06-17,NA,NA,NA,17 user,2 critic,NA,"gay,gay-couple,alcoholic-mother,couples-counselling,bouquet","Comedy,Drama",NA,USA,English,NA,NA,NA,93,Color,1.78:1
Best in Show (2000)            ,"7.5 based on 45,794 user ratings",2000-10-20,Christopher Guest,"Fred Willard,Eugene Levy,Catherine O'Hara",78,340 user,119 critic,2,"dog-show,gay,gay-couple,gay-character,gay-interest",Comedy,Rated PG-13 for language and sex-related material,USA,English,6000000,413436(USA),18621249,90,Color,1.85:1
28 Days (2000)            ,"6.0 based on 34,561 user ratings",2000-04-14,Betty Thomas,"Sandra Bullock,Viggo Mortensen,Dominic West",46,194 user,116 critic,3,"wedding,car-accident,vomiting,box-office-hit,12-step-program","Comedy,Drama","Rated PG-13 for mature thematic elements involving substance abuse, language and some sensuality",USA,English,43000000,10310672(USA),37035515,103,Color,1.37:1
All the Pretty Horses (2000)            ,"5.8 based on 11,371 user ratings",2000-12-25,Billy Bob Thornton,"Matt Damon,Penélope Cruz,Henry Thomas",55,183 user,85 critic,NA,"texas,mexico,cowboy,1940s,railway-station","Drama,Romance,Western",Rated PG-13 for violence and some sexuality,USA,"English,Spanish",57000000,4860556(USA),15527125,116,Color,2.35:1
Animal Factory (2000)            ,"6.6 based on 10,627 user ratings",2000-08-01,Steve Buscemi,"Willem Dafoe,Edward Furlong,Danny Trejo",65,72 user,47 critic,NA,"prison,marijuana,gang,drugs,prison-cell","Crime,Drama","Rated R for strong language, violence and drug use",USA,English,NA,5746(USA),43805,94,Color,1.78:1
The Way of the Gun (2000)            ,"6.7 based on 27,508 user ratings",2000-09-08,Christopher McQuarrie,"Ryan Phillippe,Benicio Del Toro,Juliette Lewis",49,327 user,117 critic,NA,"criminal,surrogate-mother,money,gangster,drifter","Action,Crime,Drama,Thriller","Rated R for strong violence/gore, language and some sexuality",USA,"English,Spanish",8500000,2150979(USA),6047856,119,Color,1.85:1
The Broken Hearts Club: A Romantic Comedy (2000)            ,"7.0 based on 6,072 user ratings",2000-10-20,Greg Berlanti,"Timothy Olyphant,Dean Cain,Zach Braff",51,120 user,51 critic,NA,"gay,friend,restaurant,photographer,lesbian","Comedy,Drama,Romance,Sport",NA,USA,English,1000000,109694(USA),1744858,94,Color,2.35:1
Romeo Must Die (2000)            ,"6.1 based on 56,952 user ratings",2000-03-22,Andrzej Bartkowiak,"Jet Li,Aaliyah,Isaiah Washington",52,365 user,70 critic,4,"death,prison,hong-kong,kung-fu,waterfront","Action,Crime,Thriller","Rated R for violence, some language and brief nudity",USA,"English,Chinese",25000000,18014503(USA),55973336,115,Color,2.35:1
Buzz Lightyear of Star Command: The Adventure Begins (2000)            ,"6.1 based on 2,873 user ratings",2000-08-08,NA,NA,NA,19 user,11 critic,NA,"alien,partner,buzz-lightyear,galaxy,battle","Animation,Action,Adventure,Comedy,Family,Sci-Fi",NA,USA,English,NA,NA,NA,70,Color,1.78:1
Urbania (2000)            ,"7.0 based on 2,742 user ratings",2001-08-09,NA,NA,73,73 user,38 critic,NA,"new-york,needle,tourist,hot-dog-bun,rat",Drama,"Rated R for strong violent and sexual content, including related dialogue, and for language and some drug use",USA,English,225000,72129(USA),1027119,103,Color,1.85:1
Woman on Top (2000)            ,"5.3 based on 8,524 user ratings",2000-09-22,Fina Torres,"Penélope Cruz,Murilo Benício,Harold Perrineau",41,86 user,72 critic,NA,"motion-sickness,food,cross-dresser,restaurant,friend","Comedy,Fantasy,Romance",Rated R for some strong sexuality and language,USA,"English,Portuguese",8000000,2008191(USA),5018450,92,Color,2.35:1
Terror Tract (2000)            ,"6.0 based on 1,383 user ratings",2001-06-27,NA,NA,NA,32 user,28 critic,NA,"house,real-estate-agent,suburb,anthology,murder","Comedy,Horror,Romance,Thriller","Rated R for violence/gore, a scene of sexuality and some language",USA,English,1000000,NA,NA,96,Color,1.85:1
Duets (2000)            ,"6.0 based on 8,204 user ratings",2000-09-15,Bruce Paltrow,"Huey Lewis,Gwyneth Paltrow,Paul Giamatti",40,123 user,65 critic,NA,"karaoke,singer,convict,salesman,middle-america","Comedy,Drama,Music",Rated R for language and some sexuality,USA,English,15000000,2002588(USA),4734235,112,Color,1.85:1
Cirque du Soleil: Journey of Man (2000)            ,7.1 based on 576 user ratings,2000-05-05,NA,NA,55,13 user,18 critic,NA,"love,acrobat,underwater,swimmer,garden","Short,Drama,Family,Fantasy,Musical",NA,USA,English,NA,49837(USA),15186747,39,Color,1.44:1
Dolphins (2000)            ,7.3 based on 398 user ratings,2000-04-14,Greg MacGillivray,"Pierce Brosnan,Alejandro Acevedo-Gutiérrez,Dean Bernal",NA,6 user,15 critic,NA,"dolphin,imax,ocean,imax-version,diving","Documentary,Short",NA,USA,English,7200000,NA,NA,39,Color,1.44:1
The Tigger Movie (2000)            ,"6.3 based on 13,290 user ratings",2000-02-11,Jun Falkenstein,"Jim Cummings,Nikita Hopkins,Ken Sansom",53,53 user,89 critic,NA,"tigger,coming-of-age,title-directed-by-female,cartoon-tiger,tiger","Animation,Comedy,Drama,Family,Musical",NA,"USA,Japan",English,30000000,9427532(USA),45542421,77,Color,1.78:1/(highdefinition)
Tigerland (2000)            ,"7.0 based on 33,372 user ratings",2001-05-24,Joel Schumacher,"Colin Farrell,Matthew Davis,Clifton Collins Jr.",55,152 user,84 critic,NA,"platoon,recruit,infantry,vietnam,sergeant","Drama,War","Rated R for violence, pervasive language, a scene of strong sexuality and some drug use","USA,Germany",English,10000000,26715(USA),139500,101,Color,1.85:1
Rejected (2000)            ,"8.2 based on 6,254 user ratings",2000-07-25,NA,NA,NA,46 user,4 critic,NA,"tearing-up-paper,rejection,fish-stick,disaster,crushed-to-death","Animation,Short,Comedy,Fantasy",NA,USA,"English,Swedish",NA,NA,NA,9,Color,1.37:1
Songcatcher (2000)            ,"7.3 based on 2,794 user ratings",2001-07-27,Maggie Greenwald,"Janet McTeer,Michael Davis,Michael Goodwin",63,78 user,39 critic,NA,"song,mountain,university,musician,doctor","Drama,Music",Rated PG-13 for sexual content and an intense scene of childbirth,USA,English,1800000,41967(USA),3050934,109,Color,1.85:1
The Replacements (2000)            ,"6.5 based on 48,272 user ratings",2000-08-11,Howard Deutch,"Keanu Reeves,Gene Hackman,Brooke Langton",30,261 user,118 critic,2,"strike,coach,football-player,misfits,sumo-wrestler","Comedy,Sport",Rated PG-13 for some crude sexual humor and language,USA,"English,American Sign Language",50000000,11039214(USA),44737059,118,Color,1.85:1
Beastie Boys: Video Anthology (2000)            ,8.4 based on 878 user ratings,2000-11-21,NA,NA,NA,6 user,6 critic,NA,"music-video-collection,music-video,title-directed-by-female,white-rapper,rap","Documentary,Music",NA,USA,English,NA,NA,NA,NA, Black and White,1.33:1
Totally Nude Aerobics (2000)            ,6.7 based on 151 user ratings,2000-04-02,NA,NA,NA,1 user,2 critic,NA,"female-full-frontal-nudity,female-pubic-hair,exercise,aerobics,scantily-clad-female","Music,Reality-TV",NA,"USA,Canada",English,NA,NA,NA,120,Color,1.33:1
The Last American Virgin (2000)            ,4.4 based on 50 user ratings,NA,Andrew Van Slee,"Matt Stasi,Stephanie Quay",NA,4 user,NA,NA,NA,"Comedy,Short",NA,USA,NA,NA,NA,NA,10,Color,NA
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)            ,8.6 based on 414 user ratings,2001-12-12,NA,NA,NA,4 user,9 critic,NA,"home-movie,experimental-film,ballet,violin,1980s","Documentary,Biography",NA,USA,English,NA,NA,NA,288,Color,1.37:1
"Dude, Where's My Car? (2000)            ","5.5 based on 116,496 user ratings",2000-12-15,NA,NA,30,469 user,106 critic,2,"transsexual,gay-kiss,bare-chested-male,lesbian-kiss,homoeroticism","Comedy,Mystery",Rated PG-13 for language and some sex and drug-related humor,USA,"English,Japanese,French",13000000,13845914(USA),46729374,83,Color,1.37:1
The Yards (2000)            ,"6.4 based on 16,195 user ratings",2000-10-27,James Gray,"Mark Wahlberg,Joaquin Phoenix,Charlize Theron",58,138 user,93 critic,3,"female-nudity,best-friend,friend,corruption,fall-to-death","Crime,Drama,Romance,Thriller","Rated R for language, violence and a scene of sexuality",USA,"English,Spanish",24000000,57339(USA),882710,115,Color,2.35:1
The Brainiacs.com (2000)            ,5.5 based on 271 user ratings,2000-12-22,NA,NA,NA,6 user,NA,NA,"internet-domain-in-title,independent-film","Comedy,Family",NA,USA,English,NA,NA,NA,101,Color,NA
Love & Basketball (2000)            ,"7.2 based on 14,280 user ratings",2000-04-21,Gina Prince-Bythewood,"Sanaa Lathan,Omar Epps,Glenndon Chatman",70,116 user,68 critic,4,"basketball-movie,title-directed-by-female,female-basketball-player,high-school,nba","Drama,Romance,Sport",Rated PG-13 for sexuality and language,USA,"English,Spanish",15000000,8139180(USA),27441122,124,Color,1.85:1
Stir of Echoes (1999)            ,"7.0 based on 62,377 user ratings",1999-09-10,David Koepp,"Kevin Bacon,Zachary David Cope,Kathryn Erbe",67,374 user,164 critic,3,"disappearance,post-hypnotic-suggestion,hypnosis,seeing-a-ghost,hearing-voices","Horror,Mystery,Thriller","Rated R for violence, sexuality and language",USA,English,12000000,5811664(USA),21133087,99,Color,1.85:1
Dungeons & Dragons (2000)            ,"3.7 based on 27,637 user ratings",2000-12-08,Courtney Solomon,"Justin Whalin,Jeremy Irons,Zoe McLellan",14,591 user,66 critic,3,"scepter,empress,empire,mage,dragon","Action,Adventure,Comedy,Fantasy",Rated PG-13 for fantasy action violence,"USA,Czech Republic,Canada",English,45000000,7237422(USA),15185241,107,Color,1.85:1
Searching for Debra Winger (2002)            ,6.4 based on 988 user ratings,2002-07-13,Rosanna Arquette,"Patricia Arquette,Rosanna Arquette,Emmanuelle Béart",NA,44 user,12 critic,NA,"interview,actress,stereotyping,title-directed-by-female,girl",Documentary,Rated R for language,USA,English,600000,NA,NA,97,Color,NA
Daughter from Danang (2002)            ,7.6 based on 500 user ratings,2002-01-11,NA,NA,77,28 user,29 critic,NA,"vietnam,vietnam-war,tennessee,vietnamese,reunion","Documentary,War",NA,USA,"English,Vietnamese",NA,NA,NA,NA,Color,1.37:1
Bruce Lee: A Warrior's Journey (2000)            ,"8.2 based on 2,027 user ratings",2001-10-08,NA,NA,NA,19 user,12 critic,NA,"martial-artist,action-hero,bruce-lee,nunchaku,dubbed-voice","Documentary,Action,Biography",NA,"USA,UK,Hong Kong","English,Cantonese",NA,NA,NA,100,Color,1.33:1
Picking Up the Pieces (2000)            ,"4.7 based on 3,023 user ratings",2000-08-30,NA,NA,NA,56 user,22 critic,NA,"hand,miracle,new-mexico,severed-hand,police","Comedy,Fantasy",Rated R for sexuality and language,USA,English,NA,NA,NA,95,Color,2.00:1
From Dusk Till Dawn 3: The Hangman's Daughter (1999)            ,"4.8 based on 9,161 user ratings",2000-01-18,P.J. Pesce,"Marco Leonardi,Michael Parks,Temuera Morrison",NA,76 user,42 critic,NA,"outlaw,wild-west,vampire,mexico,stagecoach","Horror,Thriller,Western","Rated R for strong violence/gore, sexuality/nudity and some language",USA,English,5000000,NA,NA,94,Color,1.85:1
Gossip (2000)            ,"5.9 based on 12,509 user ratings",2000-04-21,Davis Guggenheim,"James Marsden,Lena Headey,Norman Reedus",31,112 user,62 critic,NA,"gossip,sex,college,college-campus,rape","Drama,Mystery,Thriller","Rated R for sexual content including language, and for brief violence",USA,"English,Italian",24000000,2321729(USA),5108820,90,Color,2.35:1
Ghost World (2001)            ,"7.4 based on 96,001 user ratings",2001-09-21,NA,NA,88,488 user,122 critic,2,"high-school,friend,art-class,graduation,diner","Comedy,Drama",Rated R for strong language and some sexual content,"USA,UK,Germany",English,7000000,98791(USA),6200756,111,Color,1.85:1
Girlfight (2000)            ,"6.8 based on 8,183 user ratings",2000-10-06,Karyn Kusama,"Michelle Rodriguez,Santiago Douglas,Jaime Tirelli",70,90 user,96 critic,NA,"boxer,female-boxer,title-directed-by-female,father-daughter-relationship,directorial-debut","Drama,Sport",Rated R for language,USA,"English,Spanish",1000000,197896(USA),1523941,110,Color,1.85:1
The Deep End (2001)            ,"6.7 based on 9,747 user ratings",2001-08-31,"Scott McGehee,David Siegel","Tilda Swinton,Goran Visnjic,Jonathan Tucker",78,183 user,111 critic,NA,"investigation,gay,dead-body,murder-investigation,water","Crime,Drama,Mystery,Romance,Thriller","Rated R for some violence and language, and for a strong sex scene",USA,English,3000000,141852(USA),8821782,101,Color,2.35:1
Eban and Charley (2000)            ,6.0 based on 665 user ratings,2000-06-12,James Bolton,"Brent Fellows,Gio Black Peter,Ellie Nicholson",30,25 user,5 critic,NA,"pederasty,ephebophile,older-man-younger-man-relationship,first-gay-sexual-experience,man-boy-love",Drama,NA,"UK,USA",English,30000,4094(USA),26114,86,Color,NA
Book of Shadows: Blair Witch 2 (2000)            ,"4.0 based on 28,882 user ratings",2000-10-27,Joe Berlinger,"Jeffrey Donovan,Stephen Barker Turner,Erica Leerhsen",15,457 user,159 critic,1,"witch,violence,digit-in-title,punctuation-in-title,convenience-store","Adventure,Fantasy,Horror,Mystery,Thriller","Rated R for violence, language, sexuality and drug use",USA,"English,German",15000000,£1094417(UK),26421314,90,Color,1.85:1
Deuce Bigalow: Male Gigolo (1999)            ,"5.7 based on 59,288 user ratings",1999-12-10,NA,NA,30,202 user,91 critic,3,"gigolo,fish,norwegian,aquarium,fish-tank","Comedy,Romance","Rated R for sexual content, language and crude humor",USA,English,17000000,12224016(USA),65535067,88,Color,1.85:1
Drift (2000)            ,5.5 based on 412 user ratings,2001-05-20,Quentin Lee,"Reggie Lee,Andy Steinlen,Jonathon Roessler",59,17 user,7 critic,NA,"party,love,student,serial-killer,screenwriter","Drama,Romance,Comedy",NA,Canada,English,NA,NA,NA,NA,Color,1.85:1
Bamboozled (2000)            ,"6.5 based on 8,712 user ratings",2000-10-20,Spike Lee,"Damon Wayans,Savion Glover,Jada Pinkett Smith",50,186 user,57 critic,NA,"actor,writer,minstrel-show,success,protest","Comedy,Drama,Music",Rated R for strong language and some violence,USA,English,10000000,190720(USA),2185266,135,Color,1.85:1
Caught (2000)            ,6.1 based on 67 user ratings,2000-08-26,NA,NA,NA,1 user,NA,NA,"wine,friend,photographer,darkroom,photograph","Short,Drama,Romance",NA,USA,English,NA,NA,NA,21,Color,NA
Red Shoe Diaries 12: Girl on a Bike (2000)            ,5.0 based on 63 user ratings,2000-03-14,NA,NA,NA,NA,NA,NA,"sex,female-nudity,erotica",NA,NA,USA,English,NA,NA,NA,78,Color,NA
101 Rent Boys (2000)            ,6.4 based on 304 user ratings,2000-06-07,NA,NA,NA,6 user,3 critic,NA,"hustler,motel,gay-for-pay,homelessness,pornography-performer",Documentary,NA,USA,English,NA,NA,NA,78,Color,NA
The Watcher (2000)            ,"5.3 based on 22,201 user ratings",2000-09-08,Joe Charbanic,"James Spader,Keanu Reeves,Marisa Tomei",22,182 user,103 critic,NA,"serial-killer,murder,fbi,therapy,scene-of-the-crime","Crime,Horror,Mystery,Thriller",Rated R for violence and language,USA,"English,Vietnamese",33000000,9062295(USA),28927720,97,Color,1.85:1
Beat (2000)            ,"5.6 based on 1,231 user ratings",2000-01-29,NA,NA,NA,31 user,17 critic,NA,"writer,hairy-chest,bare-chested-male,gay-parent,gay-father",Drama,"Rated R for language and elements of sex, drugs and violence",USA,English,NA,NA,NA,93,Color,1.85:1
