name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Splice (2009)            ,"5.8 based on 79,376 user ratings",2010-06-04,Vincenzo Natali,"Adrien Brody,Sarah Polley,Delphine Chanéac",66,354 user,368 critic,1,"dna,genetics,scientist,experiment,abandoned-farm","Drama,Horror,Sci-Fi","Rated R for disturbing elements including strong sexuality, nudity, sci-fi violence and language","Canada,France,USA","English,French",26000000,7385277(USA),16999046,104,Color,1.85:1
The Back-up Plan (2010)            ,"5.3 based on 40,597 user ratings",2010-04-23,Alan Poul,"Jennifer Lopez,Alex O'Loughlin,Michaela Watkins",34,97 user,148 critic,2,"chick-flick,baby,artificial-insemination,cheese,pet-shop","Comedy,Romance","Rated PG-13 for sexual content including references, some crude material and language",USA,English,35000000,12201710(USA),37481242,104,Color,2.35:1
The Losers (2010)            ,"6.4 based on 74,630 user ratings",2010-04-23,Sylvain White,"Idris Elba,Zoe Saldana,Jeffrey Dean Morgan",44,165 user,213 critic,2,"special-forces,revenge,hacking,hijacking,martial-arts","Action,Crime,Drama,Mystery,Thriller","Rated PG-13 for sequences of intense action and violence, a scene of sensuality and language",USA,English,25000000,9406348(USA),23527955,97,Color,2.35:1
Tiny Furniture (2010)            ,"6.3 based on 11,799 user ratings",2012-03-30,Lena Dunham,"Lena Dunham,Laurie Simmons,Grace Dunham",72,35 user,113 critic,NA,"hipster,adult-returns-home,title-directed-by-female,shower,girl-with-glasses","Comedy,Drama,Romance",NA,USA,English,65000,21235(USA),389804,98,Color,2.35:1
The Karate Kid (2010)            ,"6.2 based on 119,504 user ratings",2010-06-11,Harald Zwart,"Jackie Chan,Jaden Smith,Taraji P. Henson",61,415 user,254 critic,2,"kung-fu,bully,china,kid,12-year-old","Action,Drama,Family,Sport","Rated PG for bullying, martial arts action violence and some mild language","USA,China","English,Mandarin",40000000,55665805(USA),176591618,140,Color,2.35:1
Gulliver's Travels (2010)            ,"4.9 based on 53,104 user ratings",2010-12-25,Rob Letterman,"Jack Black,Emily Blunt,Jason Segel",33,121 user,184 critic,3,"travel,travel-writer,shipwrecked,bermuda-triangle,box-office-hit","Adventure,Comedy,Family,Fantasy","Rated PG for brief rude humor, mild language and action",USA,English,112000000,6307691(USA),42776259,85,Color,2.35:1
The Switch (2010)            ,"6.1 based on 77,833 user ratings",2010-08-20,"Josh Gordon,Will Speck","Jennifer Aniston,Jason Bateman,Patrick Wilson",52,120 user,181 critic,2,"sperm,sperm-donor,best-friend,artificial-insemination,new-york-city","Comedy,Drama,Romance","Rated PG-13 for mature thematic content, sexual material including dialogue, some nudity, drug use and language",USA,English,19000000,8436713(USA),27758465,NA,Color,2.35:1
The Lost City of Z (2016)            ,NA,2016-10-27,NA,NA,NA,NA,NA,NA,based-on-book,"Action,Adventure,Biography,Drama,History",NA,USA,English,NA,NA,NA,NA,Color,2.35:1
Strapped (2010)            ,"6.8 based on 1,926 user ratings",2010-07-17,NA,NA,NA,23 user,11 critic,NA,"pubic-hair,male-pubic-hair,underwear,male-rear-nudity,male-frontal-nudity",Drama,NA,USA,English,65000,NA,NA,95,Color,1.85:1
Restrepo (2010)            ,"7.6 based on 17,204 user ratings",2010-08-06,"Tim Hetherington,Sebastian Junger","The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team,Juan 'Doc Restrepo,Dan Kearney",85,72 user,119 critic,NA,"platoon,valley,afghanistan,firefight,soldier","Documentary,War",Rated R for language throughout including some descriptions of violence,USA,English,NA,35581(USA),1330894,93,Color,1.78:1
An Invisible Sign (2010)            ,"5.4 based on 3,274 user ratings",2010-10-07,Marilyn Agrelo,"Jessica Alba,Chris Messina,Sonia Braga",23,33 user,18 critic,NA,"climbing-out-a-window,coitus-interruptus,elementary-school-teacher,elementary-school,first-kiss","Comedy,Drama,Family,Romance",Rated PG-13 for mature thematic material and some disturbing images,USA,English,NA,NA,NA,NA,Color,2.35:1
For Colored Girls (2010)            ,"6.0 based on 6,063 user ratings",2010-11-05,Tyler Perry,"Janet Jackson,Anika Noni Rose,Whoopi Goldberg",50,73 user,75 critic,NA,"poem,african-american-protagonist,three-word-title,multi-protagonist,female-protagonist",Drama,"Rated R for some disturbing violence including a rape, sexual content and language",USA,English,NA,19497324(USA),37721949,NA,Color,1.85:1
6 Souls (2010)            ,"6.1 based on 25,558 user ratings",2013-03-01,"Måns Mårlind,Björn Stein","Julianne Moore,Jonathan Rhys Meyers,Jeffrey DeMunn",28,77 user,106 critic,3,"murder,multiple-personality,death,psychiatrist,soul","Horror,Mystery,Thriller","Rated R for violent content, disturbing images and terror",USA,English,22000000,£141452(UK),NA,112,Color,2.35:1
Little Fockers (2010)            ,"5.5 based on 85,412 user ratings",2010-12-22,Paul Weitz,"Ben Stiller,Teri Polo,Robert De Niro",27,152 user,180 critic,3,"critically-bashed,nurse,male-nurse,suspicion,birthday","Comedy,Romance","Rated PG-13 for mature sexual humor throughout, language and some drug content",USA,"English,Ukrainian",100000000,£3035717(UK),148383780,98,Color,1.85:1
The Dish & the Spoon (2011)            ,5.8 based on 852 user ratings,2012-02-10,Alison Bagnall,"Greta Gerwig,Olly Alexander,Eleonore Hendricks",72,12 user,27 critic,NA,"beach,drawing-in-sand,parting-gift,raking-leaves,singing","Comedy,Drama,Romance",Rated R for language including some sexual references,USA,English,NA,NA,NA,92,Color,2.35:1
Freakonomics (2010)            ,"6.4 based on 5,688 user ratings",2010-09-03,"Heidi Ewing,Alex Gibney","James Ransone,Tempestt Bledsoe,Morgan Spurlock",58,23 user,73 critic,NA,"economics,human-nature,experiment,sumo-wrestling,cheating",Documentary,"Rated PG-13 for elements of violence, sexuality/nudity, drugs, and brief strong language",USA,English,3000000,31893(USA),100675,93,Color,NA
Killers (2010)            ,"5.4 based on 72,723 user ratings",2010-06-04,Robert Luketic,"Katherine Heigl,Ashton Kutcher,Tom Selleck",21,120 user,140 critic,3,"marriage,neighbor,store-clerk,on-the-run,hired-killer","Action,Comedy,Romance,Thriller","Rated PG-13 for violent action, sexual material and language",USA,English,75000000,15837266(USA),47000485,100,Color,2.35:1
Dinner for Schmucks (2010)            ,"5.9 based on 80,223 user ratings",2010-07-30,Jay Roach,"Steve Carell,Paul Rudd,Stephanie Szostak",56,264 user,190 critic,1,"dinner,idiot,irs,diorama,mouse",Comedy,"Rated PG-13 for sequences of crude and sexual content, some partial nudity and language",USA,English,NA,23527839(USA),72980108,114,Color,1.85:1
Country Strong (2010)            ,"6.3 based on 14,800 user ratings",2011-01-07,Shana Feste,"Garrett Hedlund,Gwyneth Paltrow,Leighton Meester",45,114 user,135 critic,NA,"songwriter,country-music,pink-panties,panties,relapse","Drama,Music",Rated PG-13 for thematic elements involving alcohol abuse and some sexual content,USA,English,15000000,30000(USA),20218921,117,Color,2.35:1
The Crazies (2010)            ,"6.5 based on 93,138 user ratings",2010-02-26,Breck Eisner,"Radha Mitchell,Timothy Olyphant,Danielle Panabaker",55,251 user,308 critic,3,"rural-setting,sheriff,deputy,iowa,survival","Horror,Thriller",Rated R for bloody violence and language,"USA,United Arab Emirates",English,20000000,£1194207(UK),39103378,101,Color,2.35:1
Fair Game (2010)            ,"6.8 based on 38,470 user ratings",2010-12-03,Doug Liman,"Naomi Watts,Sean Penn,Sonya Davison",69,127 user,214 critic,4,"iraq,cia,new-york-times,bush-administration,interview","Biography,Drama,Thriller",Rated PG-13 for some language,"USA,United Arab Emirates","English,Arabic,French",22000000,651802(USA),9528092,108,Color,2.35:1
When in Rome (2010)            ,"5.5 based on 50,884 user ratings",2010-01-29,Mark Steven Johnson,"Kristen Bell,Josh Duhamel,Anjelica Huston",25,85 user,148 critic,3,"coin,fountain,fountain-of-love,spell,wedding","Comedy,Romance",Rated PG-13 for some suggestive content,USA,"English,Italian,Ukrainian",NA,12350041(USA),32669555,91,Color,2.35:1
Harry Potter and the Deathly Hallows: Part 1 (2010)            ,"7.7 based on 327,483 user ratings",2010-11-19,David Yates,"Daniel Radcliffe,Emma Watson,Rupert Grint",65,618 user,426 critic,588,"immortality,power,mission,race-against-time,magic","Adventure,Family,Fantasy,Mystery","Rated PG-13 for some sequences of intense action violence, frightening images and brief sensuality","UK,USA",English,£150000000,£18319721(UK),294980434,146,Color,2.35:1
Frozen (2010)            ,"6.2 based on 52,546 user ratings",2010-03-25,Adam Green,"Shawn Ashmore,Emma Bell,Kevin Zegers",43,306 user,231 critic,3,"chairlift,death,best-friend,ski-resort,mountain",Thriller,Rated R for some disturbing images and language,USA,English,NA,131395(USA),243390,93,Color,2.35:1
The American (2010)            ,"6.3 based on 79,393 user ratings",2010-09-01,Anton Corbijn,"George Clooney,Paolo Bonacelli,Violante Placido",61,463 user,333 critic,4,"priest,assassin,ambush,sweden,prostitute","Crime,Drama,Thriller","Rated R for violence, sexual content and nudity","USA,UK","English,Italian",20000000,16662333(USA),35596227,105,Color,2.35:1
Boy Wonder (2010)            ,"6.9 based on 7,574 user ratings",2010-08-12,Michael Morrissey,"Caleb Steinmeyer,Zulay Henao,Bill Sage",NA,35 user,37 critic,NA,"criminal,vigilante,flat-tire,pimp,homicide","Action,Crime,Drama,Thriller",Rated R for some brutal violence and pervasive language,USA,English,NA,NA,NA,NA,Color,2.35:1
Greenberg (2010)            ,"6.1 based on 29,709 user ratings",2010-03-26,Noah Baumbach,"Ben Stiller,Greta Gerwig,Jennifer Jason Leigh",76,151 user,242 critic,NA,"assistant,dog,personal-assistant,vacation,new-york-city","Comedy,Drama,Romance","Rated R for some strong sexuality, drug use, and language",USA,English,NA,118152(USA),4216789,107,Color,2.35:1
Nine Dead (2010)            ,"5.5 based on 9,244 user ratings",2010-03-09,Chris Shadley,"Melissa Joan Hart,William Lee Scott,John Terry",NA,64 user,25 critic,NA,"gun,connection,death,betrayal,car","Crime,Drama,Horror,Mystery,Thriller",Rated R for violence and language,USA,English,2000000,NA,NA,98,Color,2.35:1
The Killer Inside Me (2010)            ,"6.1 based on 28,449 user ratings",2010-06-08,Michael Winterbottom,"Casey Affleck,Kate Hudson,Jessica Alba",53,176 user,225 critic,4,"revenge,texas,deputy,sheriff,murder","Crime,Drama,Thriller","Rated R for disturbing brutal violence, aberrant sexual content and some graphic nudity","USA,Sweden,UK,Canada",English,13000000,£124006(UK),214966,109,Color,2.35:1
The Joneses (2009)            ,"6.5 based on 33,440 user ratings",2010-04-23,Derrick Borte,"Demi Moore,David Duchovny,Amber Heard",55,88 user,144 critic,3,"materialism,envy,gadget,fake-family,unhappy-marriage","Comedy,Drama","Rated R for language, some sexual content, teen drinking and drug use",USA,English,5000000,509689(USA),1474508,96,Color,2.35:1
You Again (2010)            ,"5.8 based on 41,220 user ratings",2010-09-24,Andy Fickman,"Kristen Bell,Odette Annable,Sigourney Weaver",28,136 user,91 critic,2,"dog,flight,travel,hostility,dancing","Comedy,Family,Romance",Rated PG for brief mild language and rude behavior,USA,English,20000000,8407513(USA),25677801,NA,Color,2.35:1
Tabloid (2010)            ,"7.1 based on 5,138 user ratings",2011-11-11,Errol Morris,"Joyce McKinney,Peter Tory,Troy Williams",74,27 user,121 critic,NA,"mormon,chloroform,sex-scandal,scandal,media-frenzy","Documentary,Crime",Rated R for sexual content and nudity,USA,"English,Korean",NA,91201(USA),680468,87,Color,2.35:1
Jack Goes Boating (2010)            ,"6.4 based on 6,983 user ratings",2010-12-29,Philip Seymour Hoffman,"Philip Seymour Hoffman,Amy Ryan,John Ortiz",64,36 user,136 critic,NA,"new-york-city,snowing,snow,limousine,chauffeur","Drama,Romance","Rated R for language, drug use and some sexual content",USA,English,NA,28916(USA),538808,91,Color,1.85:1
Letters to God (2010)            ,"6.3 based on 3,938 user ratings",2010-04-09,"David Nixon,Patrick Doughtie","Tanner Maguire,Jeffrey Johnson,Robyn Lively",31,65 user,19 critic,NA,"letter,faith,cancer,prayer,hope","Drama,Family",Rated PG for thematic material,USA,English,3500000,1101204(USA),2848578,NA,Color,1.78:1
Charlie St. Cloud (2010)            ,"6.5 based on 47,277 user ratings",2010-07-30,Burr Steers,"Zac Efron,Kim Basinger,Charlie Tahan",37,75 user,117 critic,2,"ghost,seeing-dead-people,talking-with-the-dead,death-of-brother,brother-brother-relationship","Drama,Fantasy,Romance","Rated PG-13 for language including some sexual references, an intense accident scene and some sensuality","USA,Canada",English,44000000,12381585(USA),31136950,NA,Color,2.35:1
The Good Heart (2009)            ,"6.9 based on 3,567 user ratings",2010-03-17,Dagur Kári,"Paul Dano,Brian Cox,Bill Buell",40,14 user,61 critic,NA,"bar,heart-attack,bartender,death,mentor-protege-relationship",Drama,Rated R for language and a disturbing image,"Iceland,Denmark,USA,France,Germany","English,German",3800000,5955(USA),19959,99,Color,2.35:1
Predators (2010)            ,"6.4 based on 171,162 user ratings",2010-07-09,Nimród Antal,"Adrien Brody,Laurence Fishburne,Topher Grace",51,619 user,351 critic,1,"strong-female-character,woman-punching-a-man,kicked-in-the-face,martial-arts,punched-in-the-face","Action,Adventure,Sci-Fi,Thriller","Rated R for strong creature violence and gore, and pervasive language",USA,"English,Spanish,Russian",40000000,£2203193(UK),52000688,107,Color,2.35:1
Cats & Dogs: The Revenge of Kitty Galore (2010)            ,"4.3 based on 10,212 user ratings",2010-07-30,Brad Peyton,"Bette Midler,Chris O'Donnell,Jack McBrayer",30,63 user,91 critic,NA,"cat,dog,kitty,cartoon-on-tv,special-agent","Action,Comedy,Family,Fantasy",Rated PG for animal action and humor,"USA,Australia",English,85000000,12279363(USA),43575716,NA,Color,1.85:1
Ca$h (2010)            ,"6.0 based on 7,650 user ratings",2010-03-26,Stephen Milburn Anderson,"Sean Bean,Chris Hemsworth,Victoria Profeta",NA,38 user,27 critic,NA,"heist,mortgage,cash,land-rover,financial-problem","Comedy,Crime,Thriller","Rated R for language, violence and some sexual content",USA,English,7000000,16469(USA),46451,108,Color,1.85:1
Vampires Suck (2010)            ,"3.5 based on 39,052 user ratings",2010-08-18,"Jason Friedberg,Aaron Seltzer","Jenn Proske,Matt Lanter,Diedrich Bader",18,187 user,122 critic,NA,"friend,cat,teenager,love,sheriff",Comedy,"Rated PG-13 for crude sexual content, comic violence, language and teen partying",USA,"English,German",20000000,12202831(USA),36658108,82,Color,1.85:1
Faster (2010)            ,"6.5 based on 80,462 user ratings",2010-11-24,George Tillman Jr.,"Dwayne Johnson,Billy Bob Thornton,Maggie Grace",44,157 user,196 critic,2,"prison,gun,vengeance,reference-to-god,reference-to-jesus-christ","Action,Crime,Drama,Thriller","Rated R for strong violence, some drug use and language",USA,English,24000000,8523153(USA),23225911,98,Color,2.35:1
The Other Guys (2010)            ,"6.7 based on 189,452 user ratings",2010-08-06,Adam McKay,"Will Ferrell,Mark Wahlberg,Derek Jeter",64,316 user,265 critic,1,"detective,new-york-city,police,investigation,capitalist","Action,Comedy,Crime","Rated PG-13 for crude and sexual content, language, violence and some drug material",USA,"English,Ukrainian",100000000,35543162(USA),119219978,107,Color,2.35:1
Secret Origin: The Story of DC Comics (2010)            ,7.7 based on 941 user ratings,2010-11-09,NA,NA,NA,8 user,7 critic,NA,"comic-book,government,anti-establishment,vietnam,tolerance","Documentary,History",NA,USA,English,NA,NA,NA,NA,Color,NA
Edge of Darkness (2010)            ,"6.6 based on 75,093 user ratings",2010-01-29,Martin Campbell,"Mel Gibson,Ray Winstone,Danny Huston",55,256 user,258 critic,4,"activist,vigilantism,father-daughter-relationship,investigation,detective","Crime,Drama,Mystery,Thriller",Rated R for strong bloody violence and language,"UK,USA",English,80000000,£1172927(UK),43290977,117,Color,2.35:1
Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo (2010)            ,7.6 based on 651 user ratings,2010-03-16,Joseph Gordon-Levitt,"Joseph Gordon-Levitt,Alexandra Nicole Hulme,Lawrie Brewster",NA,NA,NA,NA,NA,"Animation,Short,Romance",NA,USA,English,NA,NA,NA,7, Black and White,NA
Curious Thing (2010)            ,5.1 based on 202 user ratings,2010-07-10,Alain Hain,"Danny Bernardy,Matthew Wilkas,Rebecca Pappa",NA,1 user,3 critic,NA,"selfish-woman,male-objectification,friendship,gay,slow-motion-scene","Short,Drama,Romance",NA,USA,English,NA,NA,NA,8,Color,NA
Justice League: Crisis on Two Earths (2010)            ,"7.3 based on 16,392 user ratings",2010-02-23,"Sam Liu,Lauren Montgomery","William Baldwin,Mark Harmon,Chris Noth",NA,28 user,39 critic,NA,"fight,flying-woman,female-super-villain,female-superhero,human-alien","Animation,Action,Sci-Fi",Rated PG-13 for action violence,USA,English,NA,NA,NA,NA,Color,1.78:1
Stolen (2009)            ,"6.1 based on 4,486 user ratings",2009-10-10,Anders Anderson,"Jon Hamm,Josh Lucas,Rhona Mitra",34,32 user,25 critic,NA,"children,toy,wooden-box,retarded-child,voice-over-narration","Crime,Drama,Mystery,Thriller",Rated R for a scene of sexuality,USA,English,2000000,1391(USA),7306,91,Color,2.35:1
Death at a Funeral (2010)            ,"5.6 based on 35,987 user ratings",2010-04-16,Neil LaBute,"Chris Rock,Martin Lawrence,Keith David",51,99 user,121 critic,3,"funeral,valium,eulogy,family-secret,death",Comedy,"Rated R for language, drug content and some sexual humor",USA,English,20000000,16217540(USA),42739347,92,Color,2.35:1
Extraordinary Measures (2010)            ,"6.5 based on 14,266 user ratings",2010-01-22,Tom Vaughan,"Brendan Fraser,Keri Russell,Harrison Ford",45,64 user,126 critic,NA,"disease,race-against-time,cure,imagination,venture-capital",Drama,"Rated PG for thematic material, language and a mild suggestive moment",USA,English,31000000,6012594(USA),11854694,106,Color,1.85:1
The Bounty Hunter (2010)            ,"5.5 based on 96,400 user ratings",2010-03-19,Andy Tennant,"Jennifer Aniston,Gerard Butler,Gio Perez",22,135 user,160 critic,2,"reporter,bounty-hunter,police-officer,murder,death","Action,Comedy,Romance","Rated PG-13 for sexual content including suggestive comments, language and some violence",USA,"English,Ukrainian",40000000,£2055021(UK),67061228,110,Color,2.35:1
The Romantics (2010)            ,"5.1 based on 10,064 user ratings",2010-05-26,Galt Niederhoffer,"Katie Holmes,Anna Paquin,Josh Duhamel",43,39 user,37 critic,NA,"wedding,friend,maid-of-honor,college-friends,romantic-literature","Comedy,Drama,Romance","Rated PG-13 for sexual content, partial nudity, language and some drug material",USA,English,4500000,45527(USA),103280,NA,Color,1.85:1
Shanghai (2010)            ,"6.5 based on 7,622 user ratings",2015-10-02,Mikael Håfström,"John Cusack,Li Gong,Yun-Fat Chow",36,30 user,53 critic,NA,"shanghai,kissing,murder-mystery,suspense,desperation","Drama,Mystery,Romance,Thriller","Rated R for strong violence, some drug use and brief language","China,USA","English,Mandarin,Japanese,German",50000000,26604(USA),44689,105,Color,2.35:1
Jean-Michel Basquiat: The Radiant Child (2010)            ,"7.9 based on 1,348 user ratings",2011-04-12,Tamra Davis,"Jean Michel Basquiat,Julian Schnabel,Larry Gagosian",74,9 user,35 critic,NA,"artist,iconoclast,title-directed-by-female,archive-footage",Documentary,NA,USA,English,NA,17466(USA),256242,88,Color,NA
Elena Undone (2010)            ,"6.4 based on 3,435 user ratings",2010-06-25,Nicole Conn,"Necar Zadegan,Traci Dinwiddie,Gary Weeks",NA,31 user,7 critic,NA,"pastor,lesbian-sex,author,religion,church","Drama,Romance",NA,USA,English,NA,NA,NA,111,Color,1.85:1
Casino Jack (2010)            ,"6.2 based on 14,746 user ratings",2011-01-07,George Hickenlooper,"Kevin Spacey,Barry Pepper,Jon Lovitz",51,51 user,117 critic,NA,"corruption,murder,washington-d.c.-lobbyist,washington-d.c.,lobbyist","Biography,Comedy,Crime,Drama","Rated R for pervasive language, some violence and brief nudity",Canada,English,15000000,34528(USA),1039869,108,Color,2.35:1
Dali & Disney: A Date with Destino (2010)            ,8.2 based on 24 user ratings,2010-11-30,Ted Nicolaou,"Dawn Ades,Montse Aguer,Michael Barrier",NA,1 user,NA,NA,NA,Documentary,NA,USA,English,NA,NA,NA,82,Color,1.78:1/(highdefinition)
The Perfect Game (2009)            ,"7.0 based on 2,673 user ratings",2010-04-16,William Dear,"Clifton Collins Jr.,Cheech Marin,Moises Arias",42,33 user,41 critic,NA,"mexico,little-league,baseball-movie,three-word-title,little-league-baseball","Comedy,Drama,Family,Sport",Rated PG for some thematic elements,"Canada,USA,Mexico","English,Spanish,Latin",12500000,207329(USA),1089445,NA, Black and White,2.35:1
Holy Rollers (2010)            ,"5.9 based on 4,239 user ratings",2010-12-23,Kevin Asch,"Jesse Eisenberg,Justin Bartha,Danny A. Abeckaser",51,17 user,80 critic,NA,"israeli,hasidic-jew,neighbor,rabbi,fabric","Biography,Crime,Drama,History","Rated R for drug content and language throughout, and brief sexual material",USA,"English,Hebrew",1000000,39685(USA),302886,89,Color,NA
You Should Meet My Son! (2010)            ,"6.7 based on 1,172 user ratings",2010-07-15,Keith Hartman,"Joanne McGee,Carol Goans,Stewart Carrico",NA,15 user,12 critic,NA,"conservative,gay,electroshock-therapy,reference-to-the-wizard-of-oz,reference-to-judy-garland",Comedy,NA,USA,English,NA,NA,NA,85,Color,NA
Death Race 2 (2010)            ,"5.6 based on 23,692 user ratings",2011-01-18,Roel Reiné,"Luke Goss,Lauren Cohan,Sean Bean",NA,67 user,55 critic,NA,"race,breasts,woman-in-men%27s-room,swastika-tattoo,hand-to-hand-combat","Action,Sci-Fi,Thriller","Rated R for brutal violence, pervasive language and some sexual content","South Africa,Germany",English,7000000,NA,NA,NA,Color,1.78:1
Beautiful Boy (2010)            ,"6.6 based on 5,510 user ratings",2011-11-04,Shawn Ku,"Michael Sheen,Maria Bello,Kyle Gallner",62,31 user,71 critic,NA,"college,separation,grief,school-shooting,motel-room",Drama,Rated R for some language and a scene of sexuality,"USA,Canada",English,NA,16162(USA),77247,100,Color,1.78:1
The Ward (2010)            ,"5.6 based on 34,019 user ratings",2011-01-21,John Carpenter,"Amber Heard,Mamie Gummer,Danielle Panabaker",38,164 user,251 critic,3,"ghost,therapy,farmhouse,nurse,shower",Horror,Rated R for violence and disturbing images,USA,English,10000000,NA,NA,89,Color,2.35:1
Twelve (2010)            ,"5.7 based on 10,721 user ratings",2010-08-06,Joel Schumacher,"Chace Crawford,Emma Roberts,Rory Culkin",22,50 user,71 critic,NA,"murder,generation-y,coitus,strained-relationship,missionary-sex-position","Action,Crime,Drama,Thriller","Rated R for strong drug content, alcohol abuse, language, sexual material, brief nudity and some violence - all involving teens","USA,France",English,NA,110238(USA),181591,NA,Color,1.85:1
The Debt (2010)            ,"6.9 based on 55,379 user ratings",2011-08-31,John Madden,"Helen Mirren,Sam Worthington,Tom Wilkinson",65,165 user,258 critic,3,"east-berlin,nazi,mossad,nazi-war-criminal,kiev-ukraine","Drama,Thriller",Rated R for some violence and language,"USA,UK,Hungary,Israel","English,German,Russian",20000000,9949109(USA),31146570,113,Color,2.35:1
I Believe in Unicorns (2014)            ,6.3 based on 385 user ratings,2015-05-29,Leah Meyerhoff,"Natalia Dyer,Peter Vack,Julia Garner",73,11 user,30 critic,947,NA,Drama,NA,USA,English,NA,NA,NA,80,Color,1.66:1
The Last Exorcism (2010)            ,"5.6 based on 41,460 user ratings",2010-08-27,Daniel Stamm,"Patrick Fabian,Ashley Bell,Iris Bahr",63,299 user,310 critic,NA,"exorcism,documentary-crew,cult-film,found-footage,satanic-ritual","Drama,Horror,Thriller","Rated PG-13 for disturbing violent content and terror, some sexual references and thematic material","France,USA",English,1800000,20366613(USA),40990055,87,Color,1.85:1
Marmaduke (2010)            ,"4.2 based on 11,238 user ratings",2010-06-04,Tom Dey,"Owen Wilson,Judy Greer,Lee Pace",30,65 user,98 critic,4,"great-dane,dog,rivalry,talking-cat,talking-animal","Comedy,Family",Rated PG for some rude humor and language,USA,English,50000000,11599661(USA),33643461,NA,Color,2.35:1
The Wolfman (2010)            ,"5.8 based on 89,376 user ratings",2010-02-12,Joe Johnston,"Benicio Del Toro,Anthony Hopkins,Emily Blunt",43,432 user,357 critic,3,"werewolf,asylum,full-moon,death,transformation","Drama,Fantasy,Horror,Thriller",Rated R for bloody horror violence and gore,USA,"English,Romany,Ukrainian",150000000,£2367849(UK),61937495,103,Color,1.85:1
Red White & Blue (2010)            ,"6.4 based on 4,533 user ratings",2010-10-08,Simon Rumley,"Amanda Fuller,Marc Senter,Jon Michael Davis",81,34 user,101 critic,NA,"sex-talk,abusive-relationship,color-in-title,texas,slacker","Drama,Horror,Thriller",NA,"UK,USA",English,NA,NA,NA,104,Color,2.35:1
Beastly (2011)            ,"5.6 based on 64,071 user ratings",2011-03-04,Daniel Barnz,"Alex Pettyfer,Vanessa Hudgens,Mary-Kate Olsen",40,129 user,148 critic,2,"tutor,maid,newscaster,love,student","Drama,Fantasy,Romance","Rated PG-13 for language including crude comments, brief violence and some thematic material",USA,English,17000000,9851102(USA),27854896,86,Color,2.35:1
God of Love (2010)            ,"7.7 based on 1,330 user ratings",2010-06-12,NA,NA,NA,8 user,12 critic,NA,"playing-cupid,flashback,falling-in-love,jazz-singer,love-spell","Short,Comedy,Fantasy,Romance",NA,USA,NA,NA,NA,NA,18, Black and White,1.78:1
Henry's Crime (2010)            ,"6.0 based on 15,457 user ratings",2011-01-14,Malcolm Venville,"Keanu Reeves,Vera Farmiga,James Caan",49,53 user,68 critic,NA,"bank-heist,unlikely-criminal,theater,watching-television,vomiting","Comedy,Crime,Drama,Romance",Rated R for language,USA,English,12000000,8726(USA),101882,108,Color,2.35:1
Youth in Revolt (2009)            ,"6.5 based on 64,535 user ratings",2010-01-08,Miguel Arteta,"Michael Cera,Portia Doubleday,Ray Liotta",63,104 user,192 critic,3,"masturbation,boarding-school,love,alter-ego,teen-movie","Comedy,Drama,Romance","Rated R for sexual content, language and drug use",USA,"English,French",18000000,6888334(USA),15281286,90,Color,1.85:1
My Dog Tulip (2009)            ,"6.9 based on 1,269 user ratings",2011-05-06,"Paul Fierlinger,Sandra Fierlinger","Christopher Plummer,Lynn Redgrave,Isabella Rossellini",80,15 user,51 critic,NA,"german-shepherd,dog-movie,autobiography,memoir,old-man","Animation,Drama",NA,USA,English,NA,14718(USA),246574,83,Color,1.85:1
A Nightmare on Elm Street (2010)            ,"5.2 based on 75,214 user ratings",2010-04-30,Samuel Bayer,"Jackie Earle Haley,Rooney Mara,Kyle Gallner",35,643 user,358 critic,1,"dream,nightmare,death,revenge,killing-an-animal","Horror,Mystery,Thriller","Rated R for strong bloody horror violence, disturbing images, terror and language",USA,English,35000000,32902299(USA),63059655,95,Color,2.35:1
Dante's Inferno: An Animated Epic (2010)            ,"6.6 based on 5,979 user ratings",2010-02-09,"Victor Cook,Mike Disa","Graham McTavish,Vanessa Branch,Steve Blum",NA,30 user,16 critic,NA,"hell,crusades,quest,sin,anime","Animation,Action,Adventure,Fantasy,Horror","Rated R for strong bloody violence throughout, nudity and some sexual content","Japan,USA,Singapore,South Korea","Japanese,English",NA,NA,NA,84,Color,1.78:1
Why Did I Get Married Too? (2010)            ,"4.4 based on 7,657 user ratings",2010-04-02,Tyler Perry,"Janet Jackson,Tyler Perry,Jill Scott",43,68 user,40 critic,NA,"six-word-title,question-mark-in-title,returning-character-killed-off,writer-director,sequel","Comedy,Drama,Romance","Rated PG-13 for thematic material including sexuality, language, drug references and some domestic violence",USA,English,20000000,29289537(USA),60072596,NA,Color,1.85:1
I'm Still Here (2010)            ,"6.2 based on 15,559 user ratings",2010-09-16,Casey Affleck,"Joaquin Phoenix,Antony Langdon,Carey Perloff",48,102 user,165 critic,3,"actor,celebrity,rapper,male-pubic-hair,penis","Comedy,Drama,Music","Rated R for sexual material, graphic nudity, pervasive language, some drug use and crude content",USA,English,NA,96658(USA),408719,108,Color,1.85:1
