name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Tuck Everlasting (2002)            ,"6.7 based on 17,957 user ratings",2002-10-11,NA,NA,66,127 user,69 critic,3,"woods,young-man,secret,immortality,fountain-of-youth","Drama,Romance,Family,Fantasy",Rated PG for some violence,USA,"English,French",15000000,5268764(USA),19158074,90,Color,2.35:1
Snow Dogs (2002)            ,"5.1 based on 20,190 user ratings",2002-01-18,Brian Levant,"Cuba Gooding Jr.,James Coburn,Sisqó",29,100 user,67 critic,NA,"dog,sled-dog,race,dentist,inheritance","Adventure,Comedy,Family,Sport",Rated PG for mild crude humor,"Canada,USA",English,35000000,17814259(USA),81150692,99,Color,1.85:1
Beat the Devil (2002)            ,"7.5 based on 5,032 user ratings",2002-11-21,NA,NA,NA,34 user,5 critic,NA,"trans-am,pontiac,firebird,the-hire","Action,Short,Adventure,Comedy",NA,USA,English,NA,NA,NA,9,Color,1.85:1
Van Wilder (2002)            ,"6.4 based on 89,014 user ratings",2002-04-05,Walt Becker,"Ryan Reynolds,Tara Reid,Tim Matheson",26,258 user,96 critic,1,"college,party,love,reporter,tuition","Comedy,Romance","Rated R for strong sexual content, gross humor, language and some drug content","Germany,USA",English,6000000,7302913(USA),21005329,92,Color,1.85:1
Cypher (2002)            ,"6.8 based on 27,026 user ratings",2003-01-18,NA,NA,NA,124 user,82 critic,NA,"corporate-espionage,brainwashing,surprise-ending,spy,suburb","Mystery,Romance,Sci-Fi,Thriller",Rated R for some language,"USA,Canada",English,7500000,NA,NA,95,Color,1.85:1
The Sum of All Fears (2002)            ,"6.4 based on 86,364 user ratings",2002-05-31,Phil Alden Robinson,"Ben Affleck,Morgan Freeman,Ian Mongrain",45,568 user,176 critic,2,"cia,russia,analyst,nuclear-bomb,nuclear-weapons","Action,Drama,Thriller","Rated PG-13 for violence, disaster images and brief strong language","USA,Germany","English,Russian,Ukrainian,German,Arabic",68000000,31178526(USA),118471320,124,Color,2.35:1
Star Trek: Nemesis (2002)            ,"6.4 based on 58,274 user ratings",2002-12-13,Stuart Baird,"Patrick Stewart,Jonathan Frakes,Brent Spiner",51,842 user,172 critic,734,"romulan,earth,space,federation,slave","Action,Adventure,Sci-Fi,Thriller",Rated PG-13 for sci-fi action violence and peril and a scene of sexual content,USA,English,60000000,18513305(USA),43119879,116,Color,2.35:1
The Gamers (2002)            ,"7.7 based on 1,519 user ratings",2002-11-03,NA,NA,NA,24 user,5 critic,NA,"rpg,geek,role-playing,role-playing-game,parody","Adventure,Comedy,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,NA
Sonny (2002)            ,"5.7 based on 3,503 user ratings",2003-03-21,NA,NA,31,46 user,34 critic,NA,"gigolo,brothel-madam,older-woman-younger-man-relationship,prostitute,swinger","Crime,Drama","Rated R for strong sexuality, language, some drug use and violence",USA,English,NA,17639(USA),17639,110,Color,1.85:1
Laurel Canyon (2002)            ,"6.5 based on 13,087 user ratings",2003-03-28,Lisa Cholodenko,"Frances McDormand,Alessandro Nivola,Christian Bale",61,147 user,96 critic,NA,"house,fiancee,smoking-pot,israeli,rock-%27n%27-roll",Drama,"Rated R for sexuality, language and drug use",USA,English,NA,149099(USA),3661906,103,Color,1.85:1
Interstate 60: Episodes of the Road (2002)            ,"7.7 based on 23,425 user ratings",2003-09-10,NA,NA,NA,126 user,21 critic,NA,"road-trip,dream-girl,choice,wish,vomiting","Adventure,Comedy,Drama,Fantasy",Rated R for language and sexual references,"Canada,USA",English,7000000,NA,NA,NA,Color,1.85:1
Cinderella II: Dreams Come True (2002)            ,"4.9 based on 6,812 user ratings",2002-02-26,John Kafka,"Jennifer Hale,Rob Paulsen,Corey Burton",NA,28 user,22 critic,NA,"cinderella,princess,fairy-godmother,france,no-opening-credits","Animation,Family,Fantasy,Romance",NA,USA,English,5000000,NA,NA,73,Color,1.66:1
Kung Pow: Enter the Fist (2002)            ,"6.2 based on 37,844 user ratings",2002-01-25,Steve Oedekerk,"Steve Oedekerk,Fei Lung,Leo Lee",14,518 user,63 critic,3,"kung-fu,chosen-one,intentionally-bad,stylized-violence,comic-violence","Action,Comedy","Rated PG-13 for comic violence, crude and sexual humor","USA,Hong Kong,Taiwan",English,10000000,7017474(USA),16033556,81,Color,2.35:1
Teknolust (2002)            ,"5.3 based on 1,079 user ratings",2010-10-26,Lynn Hershman-Leeson,"Tilda Swinton,Jeremy Davies,James Urbaniak",43,31 user,26 critic,NA,"cyborg,rosetta-stone,impotence,post-humanism,bechdel-test-passed","Comedy,Drama,Romance,Sci-Fi",Rated R for some sexual content,"USA,Germany,UK",English,NA,9475(USA),28811,85,Color,1.78:1
The Scorpion King (2002)            ,"5.5 based on 101,901 user ratings",2002-04-19,Chuck Russell,"Dwayne Johnson,Steven Brand,Michael Clarke Duncan",45,431 user,167 critic,2,"sorceress,desert,king,showdown,warrior","Action,Adventure,Fantasy,Thriller",Rated PG-13 for intense sequences of action violence and some sensuality,"USA,Germany,Belgium",English,60000000,£1610794(UK),90341670,92,Color,2.35:1
Rabbits (2002)            ,"7.0 based on 4,883 user ratings",NA,NA,NA,NA,39 user,6 critic,NA,"rabbit,plotless,rabbit-suit,one-word-title,minimalism","Drama,Fantasy,Horror,Mystery,Thriller",NA,USA,English,NA,NA,NA,50,Color,1.78:1
Dahmer (2002)            ,"5.6 based on 7,503 user ratings",2003-03-13,David Jacobson,"Jeremy Renner,Bruce Davison,Artel Great",63,130 user,31 critic,NA,"chocolate,chocolate-factory,murder,surname-as-title,reference-to-bonnie-and-clyde","Biography,Crime,Drama,Horror,Thriller","Rated R for aberrant violence, sexuality, language and some drug use",USA,English,NA,NA,NA,101,Color,1.33:1
The Short Films of David Lynch (2002)            ,"7.4 based on 2,498 user ratings",2002-06-01,NA,NA,NA,5 user,14 critic,NA,"shorts,grandmother,frenchman,cowboy,amputee","Documentary,Animation,Drama,Horror",NA,USA,English,NA,NA,NA,97, Black and White,NA
Hostage (2002)            ,"7.3 based on 4,359 user ratings",2002-10-24,NA,NA,NA,17 user,5 critic,NA,"one-word-title,the-hire","Short,Action,Adventure,Crime,Thriller",NA,USA,English,NA,NA,NA,9,Color,2.35:1
Igby Goes Down (2002)            ,"7.0 based on 29,033 user ratings",2002-10-04,NA,NA,72,238 user,136 critic,4,"school,boy,schizophrenic,money,mistress","Comedy,Drama","Rated R for language, sexuality and drug content",USA,English,9000000,306705(USA),4681503,98,Color,2.35:1
Monster's Ball (2001)            ,"7.1 based on 71,425 user ratings",2002-03-01,Marc Forster,"Billy Bob Thornton,Halle Berry,Taylor Simpson",69,522 user,153 critic,3,"female-nudity,cunnilingus,rear-entry-sex,interracial-sex,female-frontal-nudity","Drama,Romance","Rated R for strong sexual content, language and violence",USA,English,4000000,133208(USA),31252964,111,Color,2.35:1
The Rules of Attraction (2002)            ,"6.7 based on 44,311 user ratings",2002-10-11,Roger Avary,"James Van Der Beek,Ian Somerhalder,Shannyn Sossamon",50,425 user,143 critic,3,"drugs,college,drug-dealer,bisexual,student","Comedy,Drama,Romance","Rated R for strong sexual content, drug use, language and violent images","USA,Germany","English,German",4000000,2532410(USA),6525762,110,Color,1.85:1
Little Secrets (2001)            ,"6.5 based on 2,678 user ratings",2002-08-23,Blair Treu,"Evan Rachel Wood,Michael Angarano,David Gallagher",52,40 user,21 critic,NA,"secret,chess-piece,baby,violinist,violin","Comedy,Drama,Family,Music",Rated PG for thematic elements,USA,English,2500000,191747(USA),405182,96,Color,NA
Stuart Little 2 (2002)            ,"5.4 based on 36,366 user ratings",2002-07-19,Rob Minkoff,"Michael J. Fox,Geena Davis,Hugh Laurie",66,69 user,71 critic,NA,"soccer,falcon,second-part,anthropomorphic-mouse,marshmallow","Animation,Adventure,Comedy,Family,Fantasy",Rated PG for brief mild language,USA,English,120000000,£1343398(UK),64736114,77,Color,1.85:1
Antwone Fisher (2002)            ,"7.3 based on 26,454 user ratings",2003-01-10,Denzel Washington,"Denzel Washington,Derek Luke,Joy Bryant",62,158 user,121 critic,NA,"psychiatrist,navy,sailor,extortion,black-american","Biography,Drama","Rated PG-13 for violence, language and mature thematic material involving child abuse",USA,"English,Japanese",12500000,210013(USA),21078145,120,Color,2.35:1
Tom and Jerry: The Magic Ring (2002)            ,"6.2 based on 1,409 user ratings",2002-03-12,James T. Walker,"Jeff Bennett,Frank Welker,Charlie Schlatter",NA,7 user,4 critic,NA,"ring,magical-ring,mouse,wizard,magic","Animation,Action,Comedy,Family,Fantasy",NA,USA,English,NA,NA,NA,62,Color,1.33:1
Die Another Day (2002)            ,"6.1 based on 169,699 user ratings",2002-11-22,Lee Tamahori,"Pierce Brosnan,Halle Berry,Rosamund Pike",56,"1,185 user",264 critic,1,"catfight,patricide,colonel,clinic,diamond","Action,Adventure,Thriller",Rated PG-13 for action violence and sexuality,"UK,USA","English,Korean,Cantonese,Spanish,German,Icelandic,Italian",142000000,£9122344(UK),160201106,133, Black and White,2.35:1
The Quiet American (2002)            ,"7.1 based on 24,004 user ratings",2003-03-07,Phillip Noyce,"Michael Caine,Brendan Fraser,Do Thi Hai Yen",84,199 user,149 critic,NA,"vietnamese,vietnam,american,saigon,french","Drama,Mystery,Romance,Thriller,War",Rated R for images of violence and some language,"UK,Germany,USA,Australia,France","English,French,Vietnamese",30000000,101663(USA),12987647,101,Color,2.35:1
Undisputed (2002)            ,"6.1 based on 21,496 user ratings",2002-08-23,Walter Hill,"Wesley Snipes,Ving Rhames,Peter Falk",58,88 user,64 critic,NA,"prison,boxing,heavyweight-champion,fight,iceman","Action,Crime,Drama,Sport",Rated R for strong language,"USA,Germany",English,20000000,347514(Spain),12398628,NA, Black and White,2.35:1
Better Luck Tomorrow (2002)            ,"7.2 based on 7,994 user ratings",2003-04-25,Justin Lin,"Parry Shen,Jason Tobin,Sung Kang",67,138 user,51 critic,NA,"high-school,overachiever,asian-american,vomiting,pubic-hair","Crime,Drama,Romance","Rated R for violence, drug use, language and sexuality",USA,English,250000,360772(USA),3799339,101,Color,1.85:1
Ticker (2002)            ,"7.7 based on 3,911 user ratings",2002-11-12,NA,NA,NA,16 user,5 critic,NA,the-hire,"Short,Action,Adventure",NA,USA,English,NA,NA,NA,8,Color,2.35:1
Dragonfly (2002)            ,"6.1 based on 31,765 user ratings",2002-02-22,NA,NA,25,243 user,117 critic,NA,"patient,death,doctor,grave,venezuela","Drama,Fantasy,Mystery,Romance,Thriller",Rated PG-13 for thematic material and mild sensuality,"USA,Germany","English,Spanish",60000000,10216025(USA),30063805,104,Color,2.35:1
Luster (2002)            ,"5.5 based on 1,015 user ratings",2002-03-17,Everett Lewis,"Justin Herwick,B. Wyatt,Shane Powers",40,20 user,12 critic,NA,"record-store,love,poet,orgy,artist","Comedy,Drama",NA,USA,English,NA,NA,NA,92,Color,1.33:1
Drumline (2002)            ,"5.7 based on 28,624 user ratings",2002-12-13,Charles Stone III,"Nick Cannon,Zoe Saldana,Orlando Jones",63,185 user,64 critic,4,"drummer,university,drumline,fish-out-of-water,marching-band","Comedy,Drama,Romance,Music",Rated PG-13 for innuendo and language,USA,English,20000000,12604705(USA),56398162,118,Color,2.35:1
Highway (2002)            ,"6.3 based on 5,169 user ratings",2002-03-26,James Cox,"Kimberley Kates,Jared Leto,Jake Gyllenhaal",NA,67 user,12 critic,NA,"road-trip,reference-to-kurt-cobain,year-1994,1990s,homoeroticism","Crime,Drama","Rated R for strong sexuality, drug content, violence and language",USA,English,14000000,NA,NA,97,Color,2.35:1
Queen of the Damned (2002)            ,"5.2 based on 43,926 user ratings",2002-02-22,Michael Rymer,"Aaliyah,Stuart Townsend,Marguerite Moreau",30,695 user,137 critic,2,"fatal-attraction,interspecies-romance,supernatural-power,vampire,queen","Drama,Fantasy,Horror",Rated R for vampire violence,"USA,Australia",English,35000000,14757535(USA),30307804,101,Color,2.35:1
Orange County (2002)            ,"6.2 based on 41,485 user ratings",2002-01-11,Jake Kasdan,"Colin Hanks,Jack Black,Schuyler Fisk",48,225 user,114 critic,NA,"high-school-senior,slacker,stanford-university,stoner,high-school-graduation","Comedy,Drama","Rated PG-13 for drug content, language and sexuality",USA,"English,Spanish",18000000,15053226(USA),41032915,82,Color,1.85:1
The Ring (2002)            ,"7.1 based on 249,228 user ratings",2002-10-18,Gore Verbinski,"Naomi Watts,Martin Henderson,Brian Cox",57,"1,622 user",274 critic,1,"mysterious-death,supernatural-horror,remake-of-asian-film,ghost,death","Horror,Mystery","Rated PG-13 for thematic elements, disturbing images, language and some drug references","USA,Japan",English,48000000,15015393(USA),128579698,115,Color,1.85:1
Death to Smoochy (2002)            ,"6.4 based on 34,703 user ratings",2002-03-29,Danny DeVito,"Robin Williams,Edward Norton,Catherine Keener",38,341 user,105 critic,NA,"children,money,children%27s-tv-show,revenge,scandal","Comedy,Crime,Drama,Thriller",Rated R for language and sexual references,"UK,Germany,USA",English,55000000,4266463(USA),8355815,109,Color,1.85:1
Bad Company (2002)            ,"5.6 based on 39,603 user ratings",2002-06-07,NA,NA,37,189 user,128 critic,NA,"twin,cia,cia-agent,twin-brother,terrorist","Action,Adventure,Comedy,Thriller","Rated PG-13 for intense sequences of violent action, some sensuality and language","USA,Czech Republic",English,70000000,11007367(USA),30157016,116,Color,2.35:1
Austin Powers in Goldmember (2002)            ,"6.2 based on 162,693 user ratings",2002-07-26,Jay Roach,"Mike Myers,Beyoncé Knowles,Seth Green",62,796 user,194 critic,2,"prison,time-travel,spy,seductive-fembot,fem-bot","Action,Comedy,Crime","Rated PG-13 for sexual innuendo, crude humor and language",USA,"English,Japanese,German,French",63000000,£5585978(UK),213079163,94,Color,2.35:1
Barbershop (2002)            ,"6.3 based on 22,047 user ratings",2002-09-13,NA,NA,66,156 user,91 critic,1,"barbershop,barber,loan-shark,blaxploitation,theft","Comedy,Drama","Rated PG-13 for language, sexual content and brief drug references",USA,English,12000000,20627433(USA),75074950,102,Color,1.85:1
The Tuxedo (2002)            ,"5.3 based on 61,866 user ratings",2002-09-27,NA,NA,30,207 user,81 critic,NA,"tuxedo,chauffeur,hospital,secret-agent,spying","Action,Comedy,Sci-Fi","Rated PG-13 for action violence, sexual content and language",USA,"English,Cantonese",60000000,15051028(USA),50189179,98,Color,1.85:1
Reign of Fire (2002)            ,"6.2 based on 107,646 user ratings",2002-07-12,Rob Bowman,"Matthew McConaughey,Christian Bale,Izabella Scorupco",39,569 user,138 critic,1,"dragon,fire-breathing-dragon,survival,militia,castle","Action,Adventure,Fantasy,Sci-Fi,Thriller",Rated PG-13 for intense action violence,"USA,UK,Ireland",English,60000000,15632281(USA),43060566,101,Color,2.35:1
Mr. Deeds (2002)            ,"5.8 based on 110,228 user ratings",2002-06-28,Steven Brill,"Adam Sandler,Winona Ryder,John Turturro",24,309 user,117 critic,2,"unknowing-heir,sudden-wealth,small-town,reporter,abbreviation-in-title","Comedy,Romance","Rated PG-13 for language including sexual references, and some rear nudity",USA,English,50000000,37162787(USA),126203320,96,Color,1.85:1
Possession (2002)            ,"6.4 based on 11,618 user ratings",2002-08-30,Neil LaBute,"Gwyneth Paltrow,Aaron Eckhart,Jeremy Northam",52,172 user,101 critic,NA,"victorian-poet,poet,academia,letter,scholar","Drama,Mystery,Romance",Rated PG-13 for sexuality and some thematic elements,"USA,UK","English,French",25000000,1575214(USA),10103647,102,Color,2.35:1
Lovely & Amazing (2001)            ,"6.9 based on 6,035 user ratings",2002-08-02,Nicole Holofcener,"Catherine Keener,Brenda Blethyn,Troy Ruptash",75,85 user,71 critic,NA,"insecurity,homecoming-queen,african-american,dog,surgery","Comedy,Drama,Romance",Rated R for language and nudity,USA,English,250000,91910(USA),4186931,91,Color,1.85:1
Murder by Numbers (2002)            ,"6.1 based on 43,514 user ratings",2002-04-19,Barbet Schroeder,"Sandra Bullock,Ben Chaplin,Ryan Gosling",50,302 user,136 critic,3,"murder,high-school-student,sociopath,teenage-boy,disposing-of-a-dead-body","Crime,Mystery,Thriller","Rated R for violence, language, a sex scene and brief drug use",USA,English,50000000,9307394(USA),31874869,115,Color,1.85:1
Like Mike (2002)            ,"5.1 based on 15,044 user ratings",2002-07-03,John Schultz,"Shad Moss,Jonathan Lipnicki,Morris Chestnut",47,72 user,39 critic,3,"shoe,nba,orphanage,lightning,basketball","Comedy,Family,Fantasy,Sport",Rated PG for brief mild language,USA,English,30000000,12179420(USA),51432423,99,Color,1.85:1
Trapped (2002)            ,"6.2 based on 19,565 user ratings",2002-09-20,Luis Mandoki,"Kevin Bacon,Charlize Theron,Courtney Love",42,138 user,62 critic,NA,"doctor,ransom,panic,hostage,asthma","Crime,Drama,Thriller","Rated R for violence, language and sexual content","USA,Germany",English,30000000,3210765(USA),62536,106,Color,1.85:1
Perfectly Legal (2002)            ,5.8 based on 57 user ratings,2002-10-10,Lane Shefter Bishop,"Lauren Hays,Rafe Urquhart,Tony Menke",NA,5 user,1 critic,NA,"nudity,female-nudity,softcore,courtroom","Drama,Romance",Rated R for strong sexual content,USA,English,NA,NA,NA,100,Color,NA
Scorched (2003)            ,"6.1 based on 5,485 user ratings",2003-05-09,NA,NA,NA,26 user,17 critic,NA,"revenge,unlikely-criminal,poetic-justice,caper,bank-heist","Comedy,Crime",Rated PG-13 for language,USA,English,7000000,NA,NA,NA,Color,1.85:1
Masturbation: Putting the Fun Into Self-Loving (2002)            ,8.1 based on 90 user ratings,2002-06-06,J.T. Tepnapa,"Travis Michael Holder,Sigmond Winston,Adam Browne",NA,4 user,NA,NA,"1950s,documentary-style,black-and-white,bare-chested-boy,smoking","Short,Comedy",NA,USA,English,NA,NA,NA,8, Black and White,NA
Blood Work (2002)            ,"6.4 based on 34,316 user ratings",2002-08-09,Clint Eastwood,"Clint Eastwood,Jeff Daniels,Anjelica Huston",64,260 user,146 critic,NA,"serial-killer,heart-transplant,boat,murder,sister","Action,Crime,Drama,Mystery,Thriller",Rated R for violence and language,USA,"English,Spanish",50000000,7312413(USA),26199517,110,Color,2.35:1
Destiny (2002)            ,8.5 based on 6 user ratings,2002-03-30,Tommy Pallotta,NA,NA,NA,NA,NA,NA,"Animation,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Stolen Summer (2002)            ,"6.5 based on 2,413 user ratings",2003-07-25,Pete Jones,"Amara Balthrop-Lewis,Kevin Pollak,Aidan Quinn",36,55 user,31 critic,NA,"summer,rabbi,catholic,catholicism,school",Drama,Rated PG for thematic elements and language,USA,English,1500000,61613(USA),119841,91,Color,1.85:1
Enough (2002)            ,"5.6 based on 30,609 user ratings",2002-05-24,Michael Apted,"Jennifer Lopez,Billy Campbell,Tessa Allen",25,234 user,98 critic,3,"escape,marriage,abusive-husband,woman-wearing-only-a-man%27s-shirt,intimate-partner-homicide","Crime,Drama,Thriller","Rated PG-13 for intense scenes of domestic violence, some sensuality and language",USA,English,38000000,17213137(USA),39177215,115,Color,2.35:1
The Jungle Book (1994)            ,"6.0 based on 13,176 user ratings",1994-12-30,NA,NA,NA,38 user,21 critic,NA,"jungle,treasure,tiger,friends-who-live-together,claw","Adventure,Family,Romance",Rated PG for action/violence and some mild language,USA,English,27000000,NA,44342956,111,Color,2.35:1
Eight Legged Freaks (2002)            ,"5.4 based on 43,688 user ratings",2002-07-17,Ellory Elkayem,"David Arquette,Kari Wuhrer,Scott Terra",53,291 user,181 critic,2,"spider,creature-feature,spider-feature,human-versus-spider,woman-sheriff","Action,Comedy,Horror","Rated PG-13 for sci-fi violence, brief sexuality and language",USA,English,30000000,6485458(USA),17266505,99,Color,2.35:1
40 Days and 40 Nights (2002)            ,"5.6 based on 62,200 user ratings",2002-03-01,Michael Lehmann,"Josh Hartnett,Shannyn Sossamon,Paulo Costanzo",53,207 user,140 critic,1,"lent,masturbation,sex,female-on-male-rape,male-rear-nudity","Comedy,Romance","Rated R for strong sexual content, nudity and language","USA,UK,France",English,17000000,12229529(USA),37939782,96,Color,1.85:1
Life or Something Like It (2002)            ,"5.8 based on 19,330 user ratings",2002-04-26,Stephen Herek,"Angelina Jolie Pitt,Edward Burns,Tony Shalhoub",31,128 user,86 critic,NA,"psychic,reporter,interview,homeless-man,football","Comedy,Romance","Rated PG-13 for sexual content, brief violence and language",USA,English,40000000,6219234(USA),14448589,103,Color,2.35:1
The Chubbchubbs! (2002)            ,"7.6 based on 3,310 user ratings",2002-06-03,NA,NA,NA,24 user,3 critic,NA,"alien,planet,janitor,singer,alien-invasion","Animation,Comedy,Sci-Fi,Short,Family",NA,USA,English,NA,NA,NA,6,Color,1.85:1
Divine Secrets of the Ya-Ya Sisterhood (2002)            ,"6.0 based on 15,333 user ratings",2002-06-07,Callie Khouri,"Sandra Bullock,Ellen Burstyn,Fionnula Flanagan",48,199 user,93 critic,NA,"playwright,louisiana,flashback,interview,secret-society",Drama,"Rated PG-13 for mature thematic elements, language, and brief sensuality",USA,English,27000000,16167412(USA),69586544,116,Color,2.35:1
Jane Goodall's Wild Chimpanzees (2002)            ,7.6 based on 98 user ratings,2002-05-07,NA,NA,NA,1 user,9 critic,NA,"zoologist,nature,chimpanzee,animal,scientist",Documentary,NA,"USA,Canada",English,NA,NA,NA,NA,Color,1.44:1
The Powerpuff Girls Movie (2002)            ,"6.5 based on 7,736 user ratings",2002-07-03,Craig McCracken,"Cathy Cavadini,Tara Strong,Elizabeth Daily",65,72 user,52 critic,NA,"evil,professor,powerpuff-girls,monkey,villain","Animation,Action,Adventure,Comedy,Family,Sci-Fi",Rated PG for non-stop frenetic animated action,USA,English,11000000,3583114(USA),11411644,73,Color,1.85:1
Ultimate Fights from the Movies (2002)            ,6.2 based on 281 user ratings,2002-04-16,NA,"Rab Affleck,Marc Akerstream,Ian Bannen",NA,6 user,2 critic,NA,"machine-gun,stylized-violence,kung-fu,karate,karate-kick","Action,Documentary",NA,USA,English,NA,NA,NA,53,Color,NA
Moonlight Mile (2002)            ,"6.7 based on 11,977 user ratings",2002-10-04,Brad Silberling,"Jake Gyllenhaal,Dustin Hoffman,Susan Sarandon",59,147 user,111 critic,NA,"fiancee,death,district-attorney,1970s,watching-television","Drama,Romance",Rated PG-13 for some sensuality and brief strong language,USA,"English,Hebrew",21000000,329771(USA),6830957,112,Color,2.35:1
Personal Velocity (2002)            ,"6.6 based on 3,160 user ratings",2002-12-20,Rebecca Miller,"Kyra Sedgwick,Parker Posey,Fairuza Balk",70,68 user,58 critic,NA,"abusive-husband,hand-job,editor,hitchhiker,lie","Drama,Romance","Rated R for brief violence, some strong sexuality and language",USA,English,125000,29943(USA),765540,86,Color,1.85:1
Cinemania (2002)            ,"7.1 based on 2,008 user ratings",2003-04-10,NA,NA,67,25 user,56 critic,NA,"new-york-city,interview,cinephilia,cinema,watching-tv",Documentary,NA,"Germany,USA",English,NA,3948(USA),11305,83,Color,NA
The Mothman Prophecies (2002)            ,"6.5 based on 63,607 user ratings",2002-01-25,Mark Pellington,"Richard Gere,Laura Linney,David Eigenberg",52,460 user,166 critic,NA,"car-accident,urban-legend,death-of-wife,mothman,point-pleasant-west-virginia","Drama,Horror,Mystery,Thriller","Rated PG-13 for terror, some sexuality and language",USA,English,32000000,355178(UK),35228696,119,Color,2.35:1
Scooby-Doo (2002)            ,"4.9 based on 71,264 user ratings",2002-06-14,Raja Gosnell,"Matthew Lillard,Freddie Prinze Jr.,Sarah Michelle Gellar",35,521 user,138 critic,626,"island,scooby-doo,amusement-park,motorcycle,tough-girl","Adventure,Comedy,Mystery","Rated PG for some rude humor, language and some scary action","USA,Australia",English,84000000,54155312(USA),153288182,NA,Color,1.85:1
People I Know (2002)            ,"5.5 based on 9,865 user ratings",2002-11-21,Daniel Algrant,"Al Pacino,Téa Leoni,Ryan O'Neal",53,81 user,42 critic,NA,"client,scandal,new-york,actor,protection","Crime,Drama,Mystery","Rated R for language, drug use and brief sexual images","USA,Germany",English,22000000,64785(Brazil),121972,100,Color,1.85:1
The Sweetest Thing (2002)            ,"5.1 based on 46,111 user ratings",2002-04-12,Roger Kumble,"Cameron Diaz,Thomas Jane,Christina Applegate",32,403 user,99 critic,4,"wedding,roommate,voyeurism,voyeur,female-removes-her-clothes","Comedy,Romance",Rated R for strong sexual content and language,USA,English,43000000,9430667(USA),24430272,88,Color,1.85:1
Spy Kids 2: Island of Lost Dreams (2002)            ,"5.1 based on 44,786 user ratings",2002-08-07,Robert Rodriguez,"Alexa PenaVega,Daryl Sabara,Antonio Banderas",66,107 user,103 critic,3,"island,spy,scientist,sequel,mad-scientist","Action,Adventure,Comedy,Family,Sci-Fi",Rated PG for action sequences and brief rude humor,USA,English,38000000,16711716(USA),85570368,100,Color,1.85:1
Barbie as Rapunzel (2002)            ,"6.1 based on 2,981 user ratings",2002-10-01,Owen Hurley,"Kelly Sheridan,Anjelica Huston,Cree Summer",NA,11 user,3 critic,NA,"barbie,princess,female-protagonist,based-on-toy,computer-animation","Animation,Family",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Tadpole (2000)            ,"6.3 based on 5,174 user ratings",2002-08-23,Gary Winick,"Sigourney Weaver,Aaron Stanford,Kate Mara",71,101 user,91 critic,NA,"love,friend,best-friend,boy,french","Comedy,Drama,Romance","Rated PG-13 for sexual content, mature thematic elements and language",USA,"English,French",150000,80682(USA),2882062,78,Color,1.85:1
Girl Fever (2002)            ,"5.0 based on 2,096 user ratings",2002-10-18,NA,NA,NA,33 user,5 critic,NA,"female-in-shower,pink-panties,thong-panties,leg-spreading,female-frontal-nudity","Comedy,Romance",Rated R for strong sexual content and language,USA,English,NA,NA,NA,98,Color,1.85:1
Big Fat Liar (2002)            ,"5.4 based on 28,967 user ratings",2002-02-08,NA,NA,36,99 user,69 critic,4,"liar,prank,film-producer,brunette,stunt","Adventure,Comedy,Family",Rated PG for some language,"USA,Germany",English,15000000,11554015(USA),47811275,88,Color,1.85:1
Collateral Damage (2002)            ,"5.5 based on 61,337 user ratings",2002-02-08,Andrew Davis,"Arnold Schwarzenegger,John Leguizamo,Francesca Neri",33,339 user,135 critic,NA,"colombia,terrorism,explosion,bare-chested-boy,car-explosion","Action,Drama,Thriller",Rated R for violence and some language,USA,"English,Spanish",85000000,15058432(USA),40048332,108,Color,1.85:1
Analyze That (2002)            ,"5.9 based on 69,227 user ratings",2002-12-06,Harold Ramis,"Robert De Niro,Billy Crystal,Lisa Kudrow",37,138 user,105 critic,NA,"mafia,prison,second-part,mental-illness,blonde","Comedy,Crime",Rated R for language and some sexual content,USA,English,60000000,11034422(USA),32122249,96,Color,1.85:1
Searching for Debra Winger (2002)            ,6.4 based on 988 user ratings,2002-07-13,Rosanna Arquette,"Patricia Arquette,Rosanna Arquette,Emmanuelle Béart",NA,44 user,12 critic,NA,"interview,actress,stereotyping,title-directed-by-female,girl",Documentary,Rated R for language,USA,English,600000,NA,NA,97,Color,NA
The Salton Sea (2002)            ,"7.2 based on 26,705 user ratings",2002-05-17,D.J. Caruso,"Val Kilmer,Vincent D'Onofrio,Adam Goldberg",41,180 user,79 critic,3,"murder,male-in-shower,sex-scene,remote-control-car,neighbor-neighbor-relationship","Crime,Drama,Mystery,Thriller","Rated R for strong violence, drug use, language and some sexuality",USA,English,18000000,166309(USA),676698,103,Color,1.85:1
Blue Crush (2002)            ,"5.6 based on 26,039 user ratings",2002-08-16,John Stockwell,"Kate Bosworth,Michelle Rodriguez,Matthew Davis",61,216 user,68 critic,3,"sister-sister-relationship,swimsuit,surfing-contest,female-surfer,bikini","Drama,Romance,Sport","Rated PG-13 for sexual content, teen partying, language and a fight","USA,Germany",English,30000000,14169455(USA),40118420,104,Color,1.85:1
