name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Four Brothers (2005)            ,"6.9 based on 109,721 user ratings",2005-08-12,John Singleton,"Mark Wahlberg,Tyrese Gibson,Garrett Hedlund",49,340 user,123 critic,1,"four-brothers,murder,funeral,corrupt-police,bare-butt","Action,Crime,Drama,Mystery,Thriller","Rated R for strong violence, pervasive language and some sexual content",USA,English,45000000,21176925(USA),74484168,109,Color,2.35:1
Hoodwinked! (2005)            ,"6.5 based on 45,825 user ratings",2006-01-13,"Cory Edwards,Todd Edwards","Anne Hathaway,Glenn Close,Patrick Warburton",45,247 user,142 critic,4,"wolf,red-riding-hood,axe,woodsman,animal","Animation,Action,Comedy,Crime,Family",Rated PG for some mild action and thematic elements,USA,"English,Spanish",17500000,16879402(USA),51053787,80,Color,1.85:1
Jack-Jack Attack (2005)            ,"7.7 based on 9,236 user ratings",2005-03-15,NA,NA,NA,39 user,11 critic,NA,"fire,baby,disney,classical-music,listening-to-music","Animation,Short,Adventure,Comedy,Family",NA,USA,English,NA,NA,NA,5,Color,1.85:1
In Her Shoes (2005)            ,"6.5 based on 51,655 user ratings",2005-10-07,Curtis Hanson,"Toni Collette,Cameron Diaz,Shirley MacLaine",60,159 user,163 critic,3,"money,party,shoes,lawyer,florida","Comedy,Drama,Romance","Rated PG-13 for thematic material, language and some sexual content","USA,Germany,UK",English,NA,10017575(USA),32880591,130,Color,2.35:1
Brick (2005)            ,"7.4 based on 84,871 user ratings",2006-04-14,NA,NA,72,441 user,233 critic,3,"high-school,tunnel,drug-dealer,detective,drugs","Action,Crime,Drama,Mystery,Thriller",Rated R for violent and drug content,USA,English,475000,83574(USA),2060589,110,Color,1.85:1
Junebug (2005)            ,"7.0 based on 18,980 user ratings",2005-09-16,Phil Morrison,"Embeth Davidtz,Alessandro Nivola,David Kuhn",80,185 user,136 critic,NA,"art,north-carolina,artist,outsider-art,marriage","Comedy,Drama",Rated R for sexual content and language,USA,English,1000000,74739(USA),2678010,106,Color,1.85:1
I Am a Sex Addict (2005)            ,"6.1 based on 2,940 user ratings",2005-04-22,Caveh Zahedi,"Caveh Zahedi,Christoff Colas,Rebecca Lord",62,39 user,42 critic,NA,"obsession,marriage,prostitute,addiction,sex","Biography,Comedy,Romance",NA,USA,"English,French,German",NA,10691(USA),112874,98,Color,1.33:1
9 (2005)            ,"7.7 based on 2,945 user ratings",2005-04-21,NA,NA,NA,14 user,5 critic,NA,"rag-doll,soul,number-in-character%27s-name,digit-in-title,no-dialogue","Animation,Short,Fantasy,Thriller",NA,USA,None,NA,NA,NA,11,Color,NA
The Amityville Horror (2005)            ,"6.0 based on 80,729 user ratings",2005-04-15,NA,NA,33,517 user,220 critic,1,"murder,haunted-house,nightmare,priest,ghost","Drama,Horror,Mystery,Thriller","Rated R for violence, disturbing images, language, brief sexuality and drug use",USA,English,19000000,£1339417(UK),64255243,90,Color,2.35:1
Mozart and the Whale (2005)            ,"7.0 based on 7,517 user ratings",2006-02-02,Petter Næss,"Josh Hartnett,Radha Mitchell,Gary Cole",NA,48 user,15 critic,NA,"autism,love,asperger%27s-syndrome,savant,bird","Comedy,Drama,Romance","Rated PG-13 for sexual content, language and some thematic material",USA,English,12000000,NA,NA,NA,Color,1.85:1
The New World (2005)            ,"6.7 based on 70,660 user ratings",2006-01-20,Terrence Malick,"Colin Farrell,Q'orianka Kilcher,Christopher Plummer",69,671 user,222 critic,1,"native-american,captain,love,fort,trade","Biography,Drama,History,Romance",Rated PG-13 for some intense battle sequences,"USA,UK","English,Algonquin",30000000,57000(USA),12712093,135,Color,2.35:1
The Madagascar Penguins in a Christmas Caper (2005)            ,"7.5 based on 4,782 user ratings",2005-10-07,NA,NA,NA,25 user,3 critic,NA,"penguin,christmas,zoo,polar-bear,dog","Animation,Short,Comedy,Family",NA,USA,English,NA,NA,NA,11,Color,1.85:1
Dreamer: Inspired by a True Story (2005)            ,"6.9 based on 10,003 user ratings",2005-10-21,John Gatins,"Kurt Russell,Dakota Fanning,Oded Fehr",59,108 user,75 critic,NA,"horse,kentucky,overalls,colon-in-title,six-word-title","Drama,Family,Sport",Rated PG for brief mild language,USA,English,32000000,£149058(UK),32701088,106,Color,2.35:1
Robots (2005)            ,"6.3 based on 102,814 user ratings",2005-03-11,"Chris Wedge,Carlos Saldanha","Ewan McGregor,Halle Berry,Mel Brooks",64,269 user,163 critic,2,"robot,box-office-hit,actor-voicing-multiple-characters,plate,coffee","Animation,Adventure,Comedy,Family,Sci-Fi",Rated PG for some brief language and suggestive humor,USA,"English,Italian",75000000,36045301(USA),128200012,91,Color,1.85:1
The Sisterhood of the Traveling Pants (2005)            ,"6.6 based on 44,760 user ratings",2005-06-01,Ken Kwapis,"Amber Tamblyn,Alexis Bledel,America Ferrera",66,223 user,88 critic,1,"pants,summer,vacation,jeans,friendship","Comedy,Drama,Family,Romance","Rated PG for thematic elements, some sensuality and language",USA,"English,Greek,Spanish",25000000,9833340(USA),39008741,119,Color,2.35:1
War of the Worlds (2005)            ,"6.5 based on 333,721 user ratings",2005-06-29,Steven Spielberg,"Tom Cruise,Dakota Fanning,Tim Robbins",73,"2,739 user",401 critic,753,"alien,storm,survival,tripod,fight","Adventure,Sci-Fi,Thriller",Rated PG-13 for frightening sequences of sci-fi violence and disturbing images,USA,English,132000000,£8644787(UK),234277056,116,Color,1.85:1
Goal! The Dream Begins (2005)            ,"6.8 based on 50,851 user ratings",2006-05-12,Danny Cannon,"Kuno Becker,Alessandro Nivola,Anna Friel",53,114 user,90 critic,4,"newcastle-united,soccer,party,border,barrio","Drama,Romance,Sport","Rated PG-13 for some sexual content, language and a brief drug reference","USA,UK","English,Spanish",10000000,£857253(UK),4280577,118,Color,2.35:1
Fun with Dick and Jane (2005)            ,"6.1 based on 110,647 user ratings",2005-12-21,NA,NA,47,257 user,135 critic,4,"ceo,suburb,animal-abuse,heist,unemployment","Comedy,Crime","Rated PG-13 for brief language, some sexual humor and occasional humorous drug references",USA,"English,Spanish",100000000,21530160(USA),110332737,90,Color,2.35:1
Fantastic Four (2005)            ,"5.7 based on 267,859 user ratings",2005-07-08,Tim Story,"Ioan Gruffudd,Michael Chiklis,Chris Evans",40,"1,007 user",280 critic,1,"fantastic-four,lingerie-slip,critically-bashed,masked-man,flying","Action,Adventure,Sci-Fi","Rated PG-13 for sequences of intense action, and some suggestive content","USA,Germany",English,100000000,2815167(Australia),154695569,106,Color,2.35:1
Proof (2005)            ,"6.8 based on 36,272 user ratings",2005-10-07,John Madden,"Gwyneth Paltrow,Anthony Hopkins,Hope Davis",64,185 user,139 critic,4,"dead-father,loss-of-father,death-of-father,mathematician,notebook","Drama,Mystery","Rated PG-13 for some sexual content, language and drug references",USA,English,20000000,193840(USA),7524766,100,Color,2.35:1
Last Days (2005)            ,"5.8 based on 18,871 user ratings",2005-05-13,Gus Van Sant,"Michael Pitt,Lukas Haas,Asia Argento",67,267 user,145 critic,NA,"woods,song,house,yellow-pages,kurt-cobain","Biography,Drama,Music",Rated R for language and some sexual content,USA,English,NA,306933(France),454711,97,Color,1.37:1
Neo Ned (2005)            ,"7.2 based on 1,325 user ratings",2005-04-22,NA,NA,71,24 user,6 critic,NA,"jail,mental-hospital,racism,hatred,cheating","Drama,Romance",NA,USA,English,NA,NA,NA,97,Color,NA
Ballets Russes (2005)            ,8.0 based on 581 user ratings,2006-04-19,"Daniel Geller,Dayna Goldfine","Irina Baronova,Kenneth Kynt Bryan,Yvonne Chouteau",81,29 user,38 critic,NA,"ballet,theatre,professional-rivalry,dance,1940s","Documentary,History,Music",NA,USA,English,NA,40199(USA),815848,NA, Black and White,1.85:1
Winter Passing (2005)            ,"6.4 based on 7,224 user ratings",2006-06-15,Adam Rapp,"Ed Harris,Zooey Deschanel,Will Ferrell",56,53 user,50 critic,NA,"novelist,musician,love,student,michigan","Comedy,Drama","Rated R for language, some drug use and sexuality",USA,English,3500000,35813(USA),101228,NA,Color,1.85:1
Red Eye (2005)            ,"6.5 based on 93,986 user ratings",2005-08-19,Wes Craven,"Rachel McAdams,Cillian Murphy,Brian Cox",71,673 user,224 critic,3,"flight,hotel-manager,hotel,airport,plane","Mystery,Thriller","Rated PG-13 for some intense sequences of violence, and language",USA,"English,Russian",26000000,16167662(USA),57859105,85,Color,2.35:1
Wedding Crashers (2005)            ,"7.0 based on 279,472 user ratings",2005-07-15,David Dobkin,"Owen Wilson,Vince Vaughn,Rachel McAdams",64,649 user,188 critic,566,"divorce,rape,prostitute,assault,wedding","Comedy,Romance",Rated R for sexual content/nudity and language,USA,English,40000000,£2182597(UK),209218368,119,Color,2.35:1
Down in the Valley (2005)            ,"6.5 based on 16,610 user ratings",2005-12-09,NA,NA,65,110 user,74 critic,NA,"neo-western,valley,cowboy,cowboy-hat,beach","Drama,Romance,Thriller","Rated R for violence, sexual content, language and drug use",USA,English,8000000,22806(USA),568695,108,Color,2.35:1
Green Day: Bullet in a Bible (2005)            ,"8.9 based on 1,429 user ratings",2005-11-15,NA,NA,NA,14 user,2 critic,NA,"punk-rock,live-performance,concert-film,six-word-title,colon-in-title","Documentary,Music",NA,"UK,USA",English,1500000,NA,NA,115,Color,1.85:1
The Interpreter (2005)            ,"6.4 based on 86,079 user ratings",2005-04-22,Sydney Pollack,"Nicole Kidman,Sean Penn,Catherine Keener",62,411 user,227 critic,NA,"assassination,interpreter,african,dialect,threat","Crime,Mystery,Thriller","Rated PG-13 for violence, some sexual content and brief strong language","UK,France,Germany,USA","Aboriginal,English,French,Portuguese",80000000,£1589829(UK),72515360,128,Color,2.35:1
The Man Who Walked Between the Towers (2005)            ,7.0 based on 312 user ratings,2005-04-23,NA,NA,NA,4 user,2 critic,NA,"tower,wire-walker,passion,arrest,world-trade-center","Animation,Short",NA,USA,English,60000,NA,NA,NA,Color,NA
Stealth (2005)            ,"5.0 based on 45,409 user ratings",2005-07-29,Rob Cohen,"Josh Lucas,Jessica Biel,Jamie Foxx",35,388 user,145 critic,NA,"box-office-flop,pilot,artificial-intelligence,navy,fighter-jet","Action,Adventure,Sci-Fi,Thriller","Rated PG-13 for intense action, some violence, brief strong language and innuendo",USA,"English,Korean,Russian,Spanish",135000000,153737(SouthAfrica),31704416,121,Color,2.35:1
The Devil and Daniel Johnston (2005)            ,"8.0 based on 7,273 user ratings",2006-05-05,Jeff Feuerzeig,"Daniel Johnston,Mabel Johnston,Bill Johnston",77,41 user,95 critic,NA,"the-beatles,new-york-city,manhattan-new-york-city,mental-hospital,west-virginia","Documentary,Biography,Music","Rated PG-13 for thematic elements, drug content, and language including a sexual reference",USA,English,NA,23192(USA),332261,110, Black and White,1.85:1
Because of Winn-Dixie (2005)            ,"6.4 based on 8,409 user ratings",2005-02-18,Wayne Wang,"AnnaSophia Robb,Jeff Daniels,Eva Marie Saint",54,88 user,96 critic,NA,"girl,dog,supermarket,florida,10-year-old","Comedy,Drama,Family",Rated PG for thematic elements and brief mild language,USA,English,14000000,13218723(USA),32645546,106,Color,1.85:1
xXx: State of the Union (2005)            ,"4.3 based on 51,237 user ratings",2005-04-29,Lee Tamahori,"Ice Cube,Samuel L. Jackson,Willem Dafoe",37,213 user,77 critic,1,"washington-d.c.,u.s.-navy,president,mutiny,coup-d%27etat","Action,Adventure,Crime,Thriller",Rated PG-13 for sequences of intense action violence and some language,USA,English,87000000,£920506(UK),26082914,101,Color,2.35:1
Be Cool (2005)            ,"5.7 based on 59,374 user ratings",2005-03-04,NA,NA,37,323 user,161 critic,3,"russian,concert,widow,sequel,mobster","Comedy,Crime,Music","Rated PG-13 for violence, sensuality, and language including sexual references",USA,"English,Russian",53000000,23450212(USA),55808744,118,Color,2.40:1
The Pacifier (2005)            ,"5.5 based on 66,141 user ratings",2005-03-04,Adam Shankman,"Vin Diesel,Brittany Snow,Max Thieriot",30,225 user,125 critic,2,"male-nanny,death-of-husband,nanny,bodyguard,wrestling-match","Action,Comedy,Drama,Family,Thriller","Rated PG for action violence, language and rude humor","Canada,USA","English,Korean",56000000,30552694(USA),113006880,95,Color,2.35:1
The Legend of Zorro (2005)            ,"5.9 based on 71,411 user ratings",2005-10-28,Martin Campbell,"Antonio Banderas,Catherine Zeta-Jones,Rufus Sewell",47,244 user,137 critic,4,"zorro,california,fight,hero,mask","Action,Adventure,Western","Rated PG for sequences of violence/peril and action, language and a couple of suggestive moments",USA,"Spanish,English",75000000,£1899689(UK),45356386,129,Color,2.35:1
Loggerheads (2005)            ,"7.2 based on 1,477 user ratings",2007-03-14,Tim Kirkman,"Kip Pardue,Michael Kelly,Tess Harper",62,37 user,21 critic,NA,"mother%27s-day,north-carolina,2000s,drifter,birth-mother",Drama,Rated PG-13 for mature thematic material and brief strong language,USA,English,500000,NA,NA,NA,Color,1.85:1
Must Love Dogs (2005)            ,"5.9 based on 25,851 user ratings",2005-07-29,Gary David Goldberg,"Diane Lane,John Cusack,Elizabeth Perkins",46,262 user,120 critic,4,"dating,love,dog,teacher,date","Comedy,Romance",Rated PG-13 for sexual content,USA,"English,Armenian",30000000,12855321(USA),43894863,98,Color,2.35:1
The Constant Gardener (2005)            ,"7.5 based on 111,201 user ratings",2005-08-31,Fernando Meirelles,"Ralph Fiennes,Rachel Weisz,Hubert Koundé",82,567 user,226 critic,3,"kenya,doctor,death,diplomat,murder","Drama,Mystery,Romance,Thriller","Rated R for language, some violent images and sexual content/nudity","UK,Germany,USA,China","English,Italian,Swahili,German",£15000000,10961311(USA),33565375,129,Color,1.85:1
The Upside of Anger (2005)            ,"6.9 based on 18,996 user ratings",2005-04-01,Mike Binder,"Joan Allen,Kevin Costner,Erika Christensen",63,219 user,125 critic,NA,"drinking,baseball,anger,radio,secretary","Comedy,Drama","Rated R for language, sexual situations, brief comic violence and some drug use","USA,Germany,UK",English,9000000,211559(USA),18761993,NA,Color,2.35:1
Into the Blue (2005)            ,"5.8 based on 63,520 user ratings",2005-09-30,NA,NA,45,208 user,120 critic,2,"cocaine,bahamas,shark,blood-splatter,hairy-chest","Action,Adventure,Crime,Thriller","Rated PG-13 for intense sequences of action violence, drug material, some sexual content and language",USA,English,50000000,7057854(USA),18472363,110,Color,2.35:1
Feast (2005)            ,"6.4 based on 25,519 user ratings",2007-01-18,John Gulager,"Navi Rawat,Krista Allen,Balthazar Getty",43,251 user,130 critic,4,"monster,bar,vomiting,bloody-body-of-child,dead-boy","Action,Comedy,Horror,Thriller","Rated R for pervasive strong creature violence and gore, language, some sexuality and drug content",USA,English,3200000,NA,NA,95,Color,2.35:1
Domino (2005)            ,"6.0 based on 57,968 user ratings",2005-10-14,Tony Scott,"Keira Knightley,Mickey Rourke,Edgar Ramírez",36,374 user,186 critic,3,"bounty-hunter,female-bounty-hunter,female-nudity,fbi,reality-show","Action,Biography,Crime,Drama,Thriller","Rated R for strong violence, pervasive language, sexual content/nudity and drug use","France,USA,UK",English,50000000,£481409(UK),10137232,127,Color,2.35:1
Happy Endings (2005)            ,"6.5 based on 8,135 user ratings",2005-07-29,Don Roos,"Lisa Kudrow,Steve Coogan,Maggie Gyllenhaal",57,78 user,94 critic,4,"west-highland-white-terrier,love,filmmaker,adoption,abortion-clinic","Comedy,Drama,Music,Thriller","Rated R for sexual content, language and some drug use",USA,English,NA,240075(USA),1311633,128,Color,2.35:1
Fierce People (2005)            ,"6.6 based on 5,470 user ratings",2007-11-30,Griffin Dunne,"Diane Lane,Donald Sutherland,Anton Yelchin",54,24 user,34 critic,NA,"anthropologist,tribe,new-jersey,masseuse,massage","Drama,Thriller","Rated R for language, drug use, sexuality/nudity and some violence","USA,Canada","English,Tagalog",NA,19968(USA),85410,NA,Color,1.85:1
Stewie Griffin: The Untold Story (2005)            ,"7.7 based on 30,416 user ratings",2005-09-27,"Pete Michels,Peter Shin","Seth MacFarlane,Alex Borstein,Seth Green",NA,130 user,24 critic,NA,"near-death-experience,sex-change,pac-man,reference-to-elmer-fudd,reference-to-bugs-bunny","Animation,Adventure,Comedy",NA,USA,English,NA,NA,NA,88,Color,1.33:1
Starcrossed (2005)            ,"7.0 based on 1,804 user ratings",2005-04-24,NA,NA,NA,12 user,1 critic,NA,"gay-kiss,brother-brother-incest,father-son-relationship,boyfriend-girlfriend-relationship,gay-incest","Drama,Short",NA,USA,English,NA,NA,NA,15,Color,1.85:1
Get Rich or Die Tryin' (2005)            ,"5.0 based on 35,751 user ratings",2005-11-09,Jim Sheridan,"50 Cent,Joy Bryant,Adewale Akinnuoye-Agbaje",45,284 user,98 critic,3,"pubic-hair,male-pubic-hair,male-frontal-nudity,prison,violence","Biography,Crime,Drama,Music","Rated R for strong violence, pervasive language, drug content, sexuality and nudity","USA,Canada","English,Spanish",40000000,12020807(USA),30981850,117,Color,2.35:1
Derailed (2005)            ,"6.6 based on 62,528 user ratings",2005-11-11,Mikael Håfström,"Clive Owen,Jennifer Aniston,Vincent Cassel",40,375 user,116 critic,4,"staged-rape,thief,hotel,police,drink","Drama,Thriller","Rated R for strong disturbing violence, language and some sexuality","USA,UK","English,French",22000000,12211986(USA),36020063,108,Color,2.35:1
The Great Raid (2005)            ,"6.7 based on 18,186 user ratings",2005-08-12,John Dahl,"Benjamin Bratt,Joseph Fiennes,James Franco",48,183 user,81 critic,NA,"mission,american,soldier,rescue,lieutenant-colonel","Action,Drama,War",Rated R for strong war violence and brief language,"USA,Australia","Filipino,English,Tagalog,Japanese",80000000,3376009(USA),10166502,132, Black and White,2.35:1
Factotum (2005)            ,"6.6 based on 12,057 user ratings",2005-04-29,Bent Hamer,"Matt Dillon,Lili Taylor,Marisa Tomei",71,80 user,118 critic,NA,"writing,money,gambling,drinking,writer","Comedy,Drama,Romance",NA,"Norway,USA,Germany,France,Italy",English,1000000,£37100(UK),808221,94,Color,1.85:1
Corpse Bride (2005)            ,"7.4 based on 188,392 user ratings",2005-09-23,"Tim Burton,Mike Johnson","Johnny Depp,Helena Bonham Carter,Emily Watson",83,467 user,267 critic,2,"bride,corpse,groom,woods,arranged-marriage","Animation,Drama,Family,Fantasy,Musical,Romance","Rated PG for some scary images and action, and brief mild language","USA,UK",English,40000000,385078(USA),53337608,77,Color,1.85:1
The Producers (2005)            ,"6.4 based on 35,104 user ratings",2005-12-25,Susan Stroman,"Nathan Lane,Matthew Broderick,Uma Thurman",52,409 user,167 critic,4,"scheme,opening-night,accountant,swedish,money","Comedy,Musical",Rated PG-13 for sexual humor and references,USA,English,45000000,154590(USA),19377727,134,Color,2.35:1
London (2005)            ,"6.6 based on 19,311 user ratings",2006-02-10,Hunter Richards,"Jessica Biel,Chris Evans,Jason Statham",24,90 user,34 critic,4,"party,coke,drugs,bar,snorting","Drama,Romance","Rated R for strong sexual content, pervasive language and drug use, and some violence","UK,USA",English,£14000,12667(USA),12667,92,Color,2.35:1
Heights (2005)            ,"7.0 based on 4,192 user ratings",2005-07-15,Chris Terrio,"Elizabeth Banks,Glenn Close,James Marsden",59,42 user,57 critic,NA,"lawyer,actor,new-york,journalist,new-york-city","Drama,Romance","Rated R for language, brief sexuality and nudity",USA,"English,Spanish,Hebrew",NA,52885(USA),1158405,98,Color,1.85:1
Two for the Money (2005)            ,"6.2 based on 36,732 user ratings",2005-10-07,D.J. Caruso,"Matthew McConaughey,Al Pacino,Rene Russo",50,147 user,113 critic,NA,"football,injury,father-son-relationship,addiction,quarterback","Drama,Sport,Thriller","Rated R for pervasive language, a scene of sexuality and a violent act",USA,English,20000000,8703240(USA),22862049,122,Color,2.35:1
Ellie Parker (2005)            ,"5.7 based on 4,055 user ratings",2006-07-14,Scott Coffey,"Naomi Watts,Jennifer Syme,Greg Freitas",51,37 user,47 critic,NA,"hollywood,young-woman,actress,acting,accent","Comedy,Drama","Rated R for language, some sexuality and drug use",USA,English,NA,NA,NA,NA,Color,1.78:1
Rumor Has It... (2005)            ,"5.5 based on 40,987 user ratings",2005-12-25,Rob Reiner,"Jennifer Aniston,Mark Ruffalo,Shirley MacLaine",35,191 user,105 critic,1,"biological-father,author,search-for-father,female-nudity,book","Comedy,Drama,Romance","Rated PG-13 for mature thematic material, sexual content, crude humor and a drug reference","USA,Germany,Australia","English,Spanish",70000000,60251(Switzerland),42996140,97,Color,1.85:1
Zathura: A Space Adventure (2005)            ,"6.1 based on 67,538 user ratings",2005-11-11,Jon Favreau,"Josh Hutcherson,Jonah Bobo,Dax Shepard",67,202 user,136 critic,2,"meeting-future-self,2000s,reference-to-spongebob-squarepants,coke,sony","Action,Adventure,Comedy,Family,Fantasy,Sci-Fi","Rated PG for fantasy action and peril, and some language",USA,English,65000000,13427872(USA),28045540,101,Color,1.85:1
Aliens of the Deep (2005)            ,"6.5 based on 2,236 user ratings",2005-08-25,"James Cameron,Steven Quale","James Cameron,Anatoly M. Sagalevitch,Genya Chernaiev",71,29 user,36 critic,NA,"scientist,nasa,shrimp,creature,marine-biologist","Documentary,Family",NA,USA,English,NA,479368(USA),8968045,47,Color,1.78:1
Survival Island (2005)            ,"5.0 based on 7,379 user ratings",2006-05-05,NA,NA,NA,51 user,22 critic,NA,"sex-on-the-beach,erotica,orgasm,female-nudity,desert-island","Adventure,Drama,Horror,Thriller",NA,"USA,UK,Luxembourg","English,Spanish",9000000,NA,NA,95,Color,NA
The Call of Cthulhu (2005)            ,"7.4 based on 6,247 user ratings",2005-10-07,Andrew Leman,"Matt Foyer,John Bolen,Ralph Lucas",NA,99 user,60 critic,NA,"cthulhu,dream,sailor,silent-film,1920s","Fantasy,Horror,Mystery,Thriller",NA,USA,"English,French,Spanish,Italian,German",50000,NA,NA,NA, Black and White,1.33:1
White Noise (2005)            ,"5.5 based on 41,726 user ratings",2005-01-07,Geoffrey Sax,"Michael Keaton,Deborah Kara Unger,Ian McNeice",30,403 user,173 critic,NA,"river,obsession,architect,voice,grave","Drama,Horror,Mystery,Thriller","Rated PG-13 for violence, disturbing images and language","UK,Canada,USA",English,10000000,£1787478(UK),55865715,101,Color,2.35:1
The Hitchhiker's Guide to the Galaxy (2005)            ,"6.8 based on 155,515 user ratings",2005-04-29,Garth Jennings,"Martin Freeman,Yasiin Bey,Sam Rockwell",63,"1,053 user",276 critic,762,"galaxy,friend,spaceship,alien,hyperspace","Adventure,Comedy,Sci-Fi","Rated PG for thematic elements, action and mild language","USA,UK",English,50000000,£3298262(UK),51019112,109,Color,2.35:1
Harsh Times (2005)            ,"7.0 based on 54,506 user ratings",2006-11-10,NA,NA,56,222 user,118 critic,2,"friend,lapd,mexican,violence,blood-splatter","Action,Crime,Drama,Thriller","Rated R for strong violence, language and drug use",USA,"English,Spanish,Korean",2000000,£281609(UK),3335839,116,Color,1.85:1
The King (2005)            ,"6.6 based on 6,733 user ratings",2006-05-19,James Marsh,"Gael García Bernal,William Hurt,Laura Harring",58,65 user,78 critic,NA,"brother-sister-incest,female-nudity,incest,pastor,seduction","Drama,Thriller","Rated R for strong sexuality involving a teen, some violence and language","USA,UK",English,NA,£33213(UK),281326,105,Color,2.35:1
Æon Flux (2005)            ,"5.5 based on 110,526 user ratings",2005-12-02,Karyn Kusama,"Charlize Theron,Frances McDormand,Sophie Okonedo",36,532 user,178 critic,2,"future,disease,based-on-cult-favorite,female-protagonist,25th-century","Action,Sci-Fi",Rated PG-13 for sequences of violence and sexual content,USA,English,62000000,12661112(USA),25857987,93,Color,2.35:1
Happy Tree Friends: Mole in the City (2005)            ,6.5 based on 81 user ratings,2005-10-04,Roque Ballesteros,NA,NA,NA,NA,NA,NA,"Animation,Short,Comedy",NA,USA,NA,NA,NA,NA,5,Color,NA
Chicken Little (2005)            ,"5.8 based on 63,724 user ratings",2005-11-04,Mark Dindal,"Zach Braff,Joan Cusack,Garry Marshall",48,251 user,161 critic,3,"chicken,panic,alien-invasion,fish,friend","Animation,Adventure,Comedy,Family,Sci-Fi",NA,USA,English,150000000,40049778(USA),135381507,81,Color,1.85:1
Scary Movie 4 (2006)            ,"5.1 based on 93,607 user ratings",2006-04-14,David Zucker,"Anna Faris,Regina Hall,Craig Bierko",40,410 user,151 critic,2,"reference-to-myspace,sequel,parody,male-nudity,female-nudity",Comedy,"Rated PG-13 for crude and sexual humor throughout, some comic violence and language",USA,"English,Japanese",45000000,£1953094(UK),90703745,83,Color,1.85:1
Wild Things: Diamonds in the Rough (2005)            ,"4.5 based on 3,833 user ratings",2005-02-19,NA,NA,NA,20 user,20 critic,NA,"diamond,florida,car,suv,kiss","Crime,Drama,Mystery,Thriller","Rated R for strong sexual content, language and some violence",USA,English,NA,NA,NA,87,Color,1.85:1
Dave Chappelle's Block Party (2005)            ,"7.2 based on 7,711 user ratings",2006-03-03,Michel Gondry,"Dave Chappelle,Yasiin Bey,Lauryn Hill",84,72 user,114 critic,NA,"neighborhood,marching-band,block-party,new-york-city,tyrannosaurus-rex","Documentary,Comedy,Music",Rated R for language,USA,English,3000000,6214723(USA),11694528,103,Color,1.85:1
The Wedding Date (2005)            ,"6.1 based on 38,155 user ratings",2005-02-04,NA,NA,32,250 user,103 critic,2,"wedding,escort,male-escort,wedding-date,chick-flick","Comedy,Romance",Rated PG-13 for sexual content including dialogue,USA,English,15000000,11129580(USA),31585300,90,Color,1.85:1
Lonesome Jim (2005)            ,"6.6 based on 6,881 user ratings",2005-11-16,Steve Buscemi,"Casey Affleck,Liv Tyler,Mary Kay Place",54,53 user,81 critic,NA,"indiana,ladder-factory,coma,dart-board,bail","Comedy,Drama","Rated R for language, some sexuality and drug content",USA,English,500000,13798(USA),154077,NA,Color,1.85:1
The Cave (2005)            ,"5.1 based on 28,570 user ratings",2005-08-26,Bruce Hunt,"Piper Perabo,Morris Chestnut,Cole Hauser",30,262 user,140 critic,4,"diver,parasite,flare,diving,cave","Adventure,Horror,Thriller",Rated PG-13 for intense creature violence,"USA,Germany,Romania","English,Romanian",30000000,£563761(UK),14888028,97,Color,2.35:1
Lilo & Stitch 2: Stitch Has a Glitch (2005)            ,"6.3 based on 7,226 user ratings",2005-08-30,"Michael LaBash,Anthony Leondis","Chris Sanders,Dakota Fanning,Tia Carrere",NA,24 user,31 critic,NA,"sequel,pet,alien,alien-fugitive,alien-creature-as-pet","Animation,Comedy,Drama,Family,Sci-Fi",Rated PG for some mild action,USA,"English,French,Spanish",NA,NA,NA,68,Color,1.78:1
The Year of the Yao (2004)            ,"7.3 based on 1,010 user ratings",2005-06-02,"Adam Del Deo,James D. Stern","Ming Yao,Colin Pine,Shaquille O'Neal",62,9 user,22 critic,NA,"nba,basketball,tall-man,rookie,professional-sports",Documentary,Rated PG for some mild language,USA,"English,Mandarin",NA,27823(USA),34699,88,Color,NA
Assault on Precinct 13 (2005)            ,"6.3 based on 65,929 user ratings",2005-01-19,Jean-François Richet,"Ethan Hawke,Laurence Fishburne,Gabriel Byrne",54,220 user,152 critic,NA,"new-year%27s-eve,police,mobster,sergeant,criminal","Action,Crime,Drama,Thriller","Rated R for strong violence and language throughout, and for some drug content","USA,France","English,Serbian",20000000,6502724(USA),19976073,109,Color,2.35:1
The Perfect Man (2005)            ,"5.5 based on 23,485 user ratings",2005-06-17,Mark Rosman,"Hilary Duff,Heather Locklear,Aria Wallace",27,104 user,65 critic,4,"perfect-man,suitor,secret-admirer,moving,e-mail","Comedy,Family,Romance",Rated PG for some mildly suggestive content,USA,English,25000000,5300980(USA),16247775,100,Color,1.85:1
Pretty Persuasion (2005)            ,"6.6 based on 8,649 user ratings",2006-05-25,Marcos Siega,"Evan Rachel Wood,Ron Livingston,James Woods",45,76 user,66 critic,NA,"private-school,lesbian,school,teacher,sexual-harassment","Comedy,Drama","Rated R for strong sexual content and graphic dialogue involving teens, and language",USA,English,2500000,58570(USA),305688,NA,Color,2.35:1
