name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Latter Days (2003)            ,"7.2 based on 14,561 user ratings",2004-07-01,C. Jay Cox,"Wes Ramsey,Steve Sandvoss,Mary Kay Place",45,252 user,35 critic,NA,"male-frontal-nudity,nudity,christian,mormon,missionary","Comedy,Drama,Romance",Rated R for strong sexual content and language,USA,English,850000,33956(USA),819939,107,Color,1.85:1
Sex at 24 Frames Per Second (2003)            ,6.3 based on 358 user ratings,2003-09-23,"Kevin Burns,Steven Smith","Brandy Snow,Shannon Tweed,Richard Roeper",NA,3 user,2 critic,NA,"watergate-reference,time-in-title,sexual-liberation,sexual-freedom,right-to-choose",Documentary,"Rated R for strong sexuality/nudity, brief language and violence",USA,English,NA,NA,NA,101, Black and White,1.33:1
American Wedding (2003)            ,"6.3 based on 162,116 user ratings",2003-08-01,Jesse Dylan,"Jason Biggs,Alyson Hannigan,Seann William Scott",43,332 user,153 critic,2,"wedding,friend,bachelor-party,blow-job,breasts","Comedy,Romance","Rated R for sexual content, language and crude humor","USA,Germany",English,55000000,33369440(USA),104354205,96,Color,2.35:1
Confidence (2003)            ,"6.7 based on 30,619 user ratings",2003-04-25,James Foley,"Edward Burns,Dustin Hoffman,Rachel Weisz",59,144 user,119 critic,NA,"con,grifter,organized-crime,lap-dance,shot-in-the-forehead","Crime,Thriller","Rated R for language, violence and sexuality/nudity","USA,Canada,Germany",English,15000000,4563588(USA),12212417,97,Color,2.35:1
Bad Santa (2003)            ,"7.1 based on 107,541 user ratings",2003-11-26,Terry Zwigoff,"Billy Bob Thornton,Bernie Mac,Lauren Graham",70,485 user,195 critic,1,"christmas,drink,christmas-eve,department-store,bartender","Comedy,Crime,Drama","Rated R for pervasive language, strong sexual content and some violence","USA,Germany",English,18000000,12292952(USA),60057639,91,Color,1.85:1
Gothika (2003)            ,"5.8 based on 89,433 user ratings",2003-11-21,Mathieu Kassovitz,"Halle Berry,Penélope Cruz,Robert Downey Jr.",38,376 user,207 critic,NA,"memory,patient,psychiatrist,murder,the-devil","Horror,Mystery,Thriller","Rated R for violence, brief language and nudity",USA,English,40000000,19288438(USA),59588068,98,Color,1.85:1
Once Upon a Time in Mexico (2003)            ,"6.4 based on 129,911 user ratings",2003-09-12,Robert Rodriguez,"Antonio Banderas,Salma Hayek,Johnny Depp",56,471 user,178 critic,2,"mariachi,agent,mexican,president,cia","Action,Crime,Thriller","Rated R for strong violence, and for language",USA,"English,Spanish",29000000,23424118(USA),55845943,102,Color,1.78:1
Shade (2003)            ,"6.4 based on 10,765 user ratings",2004-03-12,NA,NA,40,65 user,25 critic,NA,"bar,thong,texas-hold-%27em,stripper,strip-club","Crime,Thriller","Rated R for language, violence and sexuality/nudity",USA,English,6800000,10696(USA),10696,101,Color,2.35:1
Just Married (2003)            ,"5.4 based on 57,387 user ratings",2003-01-10,Shawn Levy,"Ashton Kutcher,Brittany Murphy,Christian Kane",28,205 user,97 critic,4,"honeymoon,love,marriage,fall,newlywed","Comedy,Romance","Rated PG-13 for sexual content, some crude humor and a brief drug reference","USA,Germany","English,Italian,French,German",18000000,17548993(USA),56127162,95,Color,1.85:1
S.W.A.T. (2003)            ,"6.0 based on 119,650 user ratings",2003-08-08,Clark Johnson,"Samuel L. Jackson,Colin Farrell,Michelle Rodriguez",45,340 user,144 critic,2,"swat-team,police,hostage,prison,training","Action,Adventure,Crime,Thriller","Rated PG-13 for violence, language and sexual references",USA,"English,Spanish,French",80000000,37062535(USA),116643346,117,Color,2.35:1
Holes (2003)            ,"7.1 based on 58,100 user ratings",2003-04-18,Andrew Davis,"Shia LaBeouf,Sigourney Weaver,Jon Voight",71,331 user,106 critic,1,"hole,camp,digging,bad-luck,curse","Adventure,Comedy,Drama,Family,Mystery","Rated PG for violence, mild language and some thematic elements",USA,English,20000000,16300155(USA),67325559,117, Black and White,1.85:1
Dreamcatcher (2003)            ,"5.5 based on 75,447 user ratings",2003-03-21,Lawrence Kasdan,"Morgan Freeman,Thomas Jane,Jason Lee",35,661 user,173 critic,1,"friend,alien,woods,maine,military","Drama,Horror,Sci-Fi,Thriller","Rated R for violence, gore and language",USA,English,68000000,15027423(USA),33685268,136,Color,2.35:1
Tarnation (2003)            ,"7.2 based on 5,700 user ratings",2004-11-10,Jonathan Caouette,"Jonathan Caouette,Renee Leblanc,Adolph Davis",87,114 user,72 critic,NA,"answering-machine,schizophrenic,video-diary,home-movie,lithium","Documentary,Biography",NA,USA,English,218,12740(USA),592014,88,Color,1.37:1
Saints and Soldiers (2003)            ,"6.8 based on 17,706 user ratings",2005-03-25,Ryan Little,"Corbin Allred,Alexander Polinsky,Kirby Heyborne",56,157 user,33 critic,NA,"behind-enemy-lines,ardennes-forest,battle-of-the-bulge,winter,world-war-two-in-belgium","Action,Adventure,Drama,War",Rated PG-13 for war violence and related images,USA,"English,German",780000,129056(USA),1310270,NA,Color,NA
Boundin' (2003)            ,"7.1 based on 9,448 user ratings",2004-11-05,NA,NA,NA,36 user,12 critic,NA,"sheep,jackalope,cgi-animation,sheep-shearing,computer-animation","Animation,Short,Family",NA,USA,English,NA,NA,NA,5,Color,1.85:1
Daredevil (2003)            ,"5.3 based on 175,552 user ratings",2003-02-14,Mark Steven Johnson,"Ben Affleck,Jennifer Garner,Colin Farrell",42,"1,039 user",277 critic,927,"daredevil,marvel-comics,cult-film,blindness,accident","Action,Crime,Drama,Sci-Fi,Thriller",Rated PG-13 for action/violence and some sensuality,USA,"English,Greek,Italian",78000000,£1953136(UK),431881,103,Color,2.35:1
Alex & Emma (2003)            ,"5.6 based on 11,513 user ratings",2003-06-20,Rob Reiner,"Luke Wilson,Kate Hudson,David Paymer",32,105 user,73 critic,NA,"writer,novel,stenographer,gambling,writer%27s-block","Comedy,Romance",Rated PG-13 for sexual content and some language,USA,"English,French",30000000,6111074(USA),14208384,NA,Color,1.85:1
The Missing (2003)            ,"6.5 based on 27,474 user ratings",2003-11-26,Ron Howard,"Tommy Lee Jones,Cate Blanchett,Evan Rachel Wood",55,200 user,131 critic,4,"mexico,new-mexico,19th-century,frontier,apache","Adventure,Thriller,Western",Rated R for violence,USA,"English,Apache languages,Spanish",60000000,10833633(USA),26900336,137,Color,2.35:1
The Work of Director Spike Jonze (2003)            ,"8.3 based on 1,007 user ratings",2003-10-20,"Spike Jonze,Lance Bangs","Mark Gonzales,Lauren Curry,Rico Bueno",NA,6 user,6 critic,NA,"music-video,collection-of-short-films,music-video-collection","Documentary,Music",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Old School (2003)            ,"7.2 based on 185,014 user ratings",2003-02-21,Todd Phillips,"Luke Wilson,Vince Vaughn,Will Ferrell",54,404 user,123 critic,1,"friend,college,fraternity,house,party",Comedy,"Rated R for some strong sexual content, nudity and language",USA,English,24000000,17453216(USA),74608545,88,Color,2.35:1
Sinbad: Legend of the Seven Seas (2003)            ,"6.7 based on 36,057 user ratings",2003-07-02,"Patrick Gilmore,Tim Johnson","Brad Pitt,Catherine Zeta-Jones,Joseph Fiennes",48,91 user,98 critic,3,"sinbad,book,framed,prince,goddess","Animation,Adventure,Comedy,Drama,Family,Fantasy,Romance","Rated PG for adventure action, some mild sensuality and brief language",USA,"English,Cantonese,Italian",60000000,131094(Australia),26288320,85,Color,1.66:1
The Day My God Died (2003)            ,7.7 based on 223 user ratings,2003-04-19,NA,NA,NA,3 user,NA,NA,NA,Documentary,NA,USA,English,NA,NA,NA,NA, Black and White,NA
View from the Top (2003)            ,"5.2 based on 21,103 user ratings",2003-03-21,Bruno Barreto,"Gwyneth Paltrow,Christina Applegate,Kelly Preston",27,150 user,85 critic,NA,"flight,flight-attendant,airline,class,turbulence","Comedy,Romance",Rated PG-13 for language/sexual references,USA,English,30000000,7009513(USA),15589458,87,Color,2.35:1
"Legally Blonde 2: Red, White & Blonde (2003)            ","4.6 based on 46,288 user ratings",2003-07-02,NA,NA,47,297 user,133 critic,2,"transvestism,washington-d.c.,congresswoman,doorman,animal-rights",Comedy,Rated PG-13 for some sex-related humor,USA,English,45000000,22220670(USA),89808372,95,Color,1.85:1
Down with Love (2003)            ,"6.3 based on 33,124 user ratings",2003-05-16,Peyton Reed,"Ewan McGregor,Renée Zellweger,David Hyde Pierce",52,300 user,142 critic,NA,"love,book,author,sex,playboy","Comedy,Romance",Rated PG-13 for sexual humor and dialogue,"USA,Germany",English,35000000,45029(USA),20298207,101,Color,2.35:1
Peter Pan (2003)            ,"6.9 based on 54,136 user ratings",2003-12-25,P.J. Hogan,"Jeremy Sumpter,Jason Isaacs,Olivia Williams",64,484 user,162 critic,1,"hook,captain,pirate,jungle,showdown","Adventure,Family,Fantasy,Romance",Rated PG for adventure action sequences and peril,"Australia,USA,UK",English,100000000,1870474(Australia),48417850,113,Color,2.35:1
Charlie's Angels: Full Throttle (2003)            ,"4.8 based on 100,708 user ratings",2003-06-27,McG,"Drew Barrymore,Lucy Liu,Cameron Diaz",48,554 user,102 critic,3,"witness-protection,witness-protection-program,ring,murder,fbi","Action,Adventure,Comedy,Crime","Rated PG-13 for action violence, sensuality and language/innuendo",USA,"English,Mandarin,Spanish",120000000,1903213(Japan),100685880,106,Color,2.35:1
Timeline (2003)            ,"5.6 based on 52,998 user ratings",2003-11-26,Richard Donner,"Paul Walker,Gerard Butler,Billy Connolly",28,457 user,123 critic,3,"time-machine,professor,student,france,castle","Action,Adventure,Sci-Fi",Rated PG-13 for intense battle sequences and brief language,USA,"English,French",80000000,8440629(USA),19480739,116,Color,2.35:1
Stuck on You (2003)            ,"5.8 based on 44,402 user ratings",2003-12-12,"Bobby Farrelly,Peter Farrelly","Matt Damon,Greg Kinnear,Eva Mendes",62,154 user,123 critic,3,"internet,conjoined-twins,short-order-cook,cook,actor",Comedy,"Rated PG-13 for crude and sexual humor, and some language",USA,English,55000000,9411055(USA),33828318,118,Color,2.35:1
Scary Movie 3 (2003)            ,"5.5 based on 111,332 user ratings",2003-10-24,David Zucker,"Anna Faris,Charlie Sheen,Regina Hall",49,347 user,151 critic,2,"crop-circle,videotape,farm,reference-to-michael-jackson,orchestral-music-score",Comedy,"Rated PG-13 for pervasive crude and sexual humor, language, comic violence and drug references","USA,Canada",English,48000000,48113770(USA),110000082,84,Color,1.85:1
Ghosts of the Abyss (2003)            ,"6.9 based on 4,104 user ratings",2003-04-18,James Cameron,"Bill Paxton,Lori Johnston,Lewis Abernathy",67,41 user,74 critic,NA,"titanic,shipwreck,expedition,imax,u-boat","Documentary,Family",Rated PG for thematic elements,USA,English,13000000,1408474(USA),17040711,92,Color,1.78:1
Basic (2003)            ,"6.5 based on 49,841 user ratings",2003-03-28,John McTiernan,"John Travolta,Samuel L. Jackson,Connie Nielsen",34,286 user,131 critic,4,"army,panama,2000s,necklace-yanked-off,military-crime","Action,Crime,Drama,Mystery,Thriller",Rated R for violence and language,"Germany,USA",English,50000000,11511960(USA),26536120,98,Color,2.35:1
Charlie: The Life and Art of Charles Chaplin (2003)            ,"8.0 based on 1,160 user ratings",2003-09-11,NA,NA,80,4 user,12 critic,NA,"comedian,filmmaker,filmmaking,film-director,actor","Documentary,Biography",NA,USA,English,NA,NA,NA,132, Black and White,1.78:1
Off the Map (2003)            ,"7.3 based on 2,981 user ratings",2007-04-04,Campbell Scott,"Valentina de Angelis,Joan Allen,Sam Elliott",68,74 user,39 critic,NA,"love,11-year-old,girl,depression,restaurant",Drama,Rated PG-13 for nudity and thematic elements,USA,"English,Spanish",NA,50865(USA),1310368,108,Color,1.85:1
Duplex (2003)            ,"5.8 based on 46,134 user ratings",2003-09-26,Danny DeVito,"Ben Stiller,Drew Barrymore,Eileen Essell",50,147 user,78 critic,NA,"christmas,tenant,duplex,television,writer",Comedy,"Rated PG-13 for sexual content, language and some violence","USA,Germany",English,40000000,4617128(USA),9652000,89,Color,1.85:1
The Rundown (2003)            ,"6.7 based on 82,611 user ratings",2003-09-26,Peter Berg,"Dwayne Johnson,Seann William Scott,Christopher Walken",59,255 user,151 critic,2,"jungle,amazon,hunter,bounty-hunter,fight","Action,Adventure,Comedy,Thriller",Rated PG-13 for adventure violence and some crude dialogue,USA,"English,Portuguese",85000000,18533765(USA),47592825,104,Color,2.35:1
Elf (2003)            ,"6.9 based on 147,414 user ratings",2003-11-07,Jon Favreau,"Will Ferrell,James Caan,Bob Newhart",64,395 user,152 critic,2,"christmas-spirit,elf,new-york-city,north-pole,baby","Comedy,Family,Fantasy,Romance",Rated PG for some mild rude humor and language,"USA,Germany",English,33000000,31113501(USA),173381405,97,Color,1.85:1
Le divorce (2003)            ,"4.9 based on 9,687 user ratings",2003-08-29,James Ivory,"Kate Hudson,Naomi Watts,Stockard Channing",51,156 user,88 critic,NA,"american,french,love,sex,france","Drama,Romance,Comedy",Rated PG-13 for mature thematic elements and sexual content,USA,"English,French",NA,516834(USA),9074550,NA,Color,2.35:1
Power Trip (2003)            ,7.5 based on 191 user ratings,2003-05-02,NA,NA,75,7 user,15 critic,NA,"electricity,tbilisi,blackout,culture-clash,corruption",Documentary,NA,"USA,Georgia","English,Georgian",NA,585(USA),38593,NA,Color,1.85:1
Stitch! The Movie (2003)            ,"6.2 based on 5,133 user ratings",2003-08-26,NA,NA,NA,22 user,21 critic,NA,"surrealism,family-relationships,cousin-cousin-relationship,spacecraft,sister-sister-relationship","Animation,Family,Comedy",NA,USA,English,NA,NA,NA,60,Color,1.66:1
Jeepers Creepers II (2003)            ,"5.6 based on 45,015 user ratings",2003-08-29,NA,NA,36,315 user,167 critic,3,"cheerleader,nightmare,high-school-basketball,fear,farmer",Horror,Rated R for horror violence and language,USA,English,17000000,£1069346(UK),35143332,NA,Color,2.35:1
A Walk with Kiarostami (2003)            ,6.4 based on 7 user ratings,2003-11-22,Jamsheed Akrami,NA,NA,NA,NA,NA,NA,"Documentary,Short",NA,USA,Persian,NA,NA,NA,NA,Color,NA
The Work of Director Chris Cunningham (2003)            ,8.4 based on 910 user ratings,2003-10-22,NA,NA,NA,6 user,7 critic,NA,"music-video-collection,surrealism,collection-of-short-films,experimental-film,electronic-music",Music,NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Aileen: Life and Death of a Serial Killer (2003)            ,"7.2 based on 4,435 user ratings",2003-11-21,"Nick Broomfield,Joan Churchill","Aileen Wuornos,Nick Broomfield,Terry Humphreys-Slay",71,34 user,37 critic,NA,"prostitute,borderline-personality-disorder,female-killer,truck-stop-prostitute,serial-killer","Documentary,Crime","Rated R for language, including violent and sexual dialogue","UK,USA",English,NA,11229(USA),85992,93,Color,1.33:1
Dorm Daze (2003)            ,"4.6 based on 6,863 user ratings",2004-08-20,NA,NA,NA,48 user,17 critic,NA,"virginity,prostitute,dormitory,foosball,gay","Comedy,Crime,Mystery,Romance","Rated R for sexual content, nudity and language",USA,English,NA,NA,NA,96,Color,1.85:1
The Big Empty (2003)            ,"6.2 based on 3,517 user ratings",2009-08-28,Steve Anderson,"Jon Favreau,Joey Lauren Adams,Kelsey Grammer",NA,47 user,22 critic,NA,"cowboy,neighbor,suitcase,fbi-agent,desert","Comedy,Drama,Mystery,Sci-Fi",Rated R for language and some sexual dialogue,USA,English,NA,NA,NA,NA,Color,1.78:1
The Hunted (2003)            ,"6.0 based on 35,781 user ratings",2003-03-14,William Friedkin,"Tommy Lee Jones,Benicio Del Toro,Connie Nielsen",40,321 user,135 critic,4,"special-forces,hunter,fbi,capture,combat","Action,Crime,Drama,Thriller",Rated R for strong bloody violence and some language,USA,"English,Serbo-Croatian",55000000,13482638(USA),34238611,94,Color,1.85:1
Honey (2003)            ,"5.3 based on 36,609 user ratings",2003-12-05,Bille Woodruff,"Jessica Alba,Mekhi Phifer,Romeo Miller",37,144 user,97 critic,2,"dancer,choreographer,dancing,hip-hop,dance","Drama,Music,Romance",Rated PG-13 for drug content and some sexual references,USA,English,25000000,12856040(USA),30222640,94,Color,1.85:1
Coral Reef Adventure (2003)            ,7.0 based on 447 user ratings,2003-02-14,Greg MacGillivray,"Liam Neeson,Howard Hall,Michele Hall",NA,7 user,12 critic,NA,"coral-reef,imax,diving,fiji",Documentary,NA,"USA,Singapore,Taiwan",English,10000000,NA,NA,NA,Color,1.44:1
Grind (2003)            ,"6.0 based on 10,342 user ratings",2003-08-15,Casey La Scala,"Adam Brody,Joey Kern,Mike Vogel",30,101 user,33 critic,NA,"skateboarding,school,boy,professional-skateboarding,skateboarder","Adventure,Comedy,Sport","Rated PG-13 for crude humor, sexual content and language",USA,English,NA,2511403(USA),5111630,105,Color,2.35:1
Piglet's Big Movie (2003)            ,"6.0 based on 4,672 user ratings",2003-03-21,Francis Glebas,"John Fiedler,Jim Cummings,Ken Sansom",62,24 user,46 critic,NA,"winnie-the-pooh,rabbit,sequel,pig,owl","Animation,Adventure,Family,Mystery",NA,USA,English,35000000,6097758(USA),23073611,75,Color,1.66:1
Willard (2003)            ,"6.2 based on 15,158 user ratings",2003-03-14,Glen Morgan,"Crispin Glover,R. Lee Ermey,Laura Harring",61,213 user,129 critic,NA,"rat,revenge,work,at-work,vermin","Drama,Horror,Sci-Fi,Thriller","Rated PG-13 for terror/violence, some sexual content and language","Canada,USA",English,22000000,4010593(USA),6852144,100,Color,2.35:1
This Girl's Life (2003)            ,"5.8 based on 2,564 user ratings",2003-11-02,NA,NA,63,35 user,17 critic,NA,"female-full-frontal-nudity,stripping,female-nudity,penis,male-frontal-nudity",Drama,"Rated R for strong sexuality including graphic dialogue, nudity, violence, language and brief drug use",USA,English,NA,NA,NA,104,Color,NA
Out of Time (2003)            ,"6.5 based on 45,829 user ratings",2003-10-03,Carl Franklin,"Denzel Washington,Sanaa Lathan,Eva Mendes",63,157 user,124 critic,3,"florida,insurance,cancer,small-town,life-insurance-policy","Crime,Drama,Romance,Thriller",NA,USA,English,50000000,16185316(USA),40905277,105,Color,2.35:1
Love Object (2003)            ,"6.5 based on 2,947 user ratings",2004-09-08,NA,NA,45,46 user,46 critic,NA,"doll,office,technical-writer,sex-doll,internet","Drama,Horror,Romance,Thriller","Rated R for violence, sexuality and language",USA,English,1000000,NA,NA,84,Color,1.85:1
Party Monster (2003)            ,"6.3 based on 12,660 user ratings",2003-10-17,"Fenton Bailey,Randy Barbato","Macaulay Culkin,Wilson Cruz,Seth Green",36,158 user,39 critic,NA,"gay,homosexual,drugs,party,drug-dealer","Biography,Crime,Drama,Thriller","Rated R for pervasive drug use, language and some violence","USA,Netherlands",English,5000000,68719(USA),296665,98,Color,1.85:1
Shanghai Knights (2003)            ,"6.2 based on 81,288 user ratings",2003-02-07,NA,NA,58,192 user,165 critic,3,"murder,imperial-seal,revenge,1880s,arrow","Action,Adventure,Comedy",Rated PG-13 for action violence and sexual content,"USA,Hong Kong","English,Mandarin",50000000,17352(HongKong),60470220,114,Color,2.35:1
A Man Apart (2003)            ,"6.1 based on 38,280 user ratings",2003-04-04,F. Gary Gray,"Vin Diesel,Timothy Olyphant,Larenz Tate",36,134 user,110 critic,4,"bust,drug-cartel,justice,tragic-hero,dea","Action,Crime,Drama,Thriller","Rated R for strong graphic violence, language, drug content and sexuality","USA,Germany","English,Spanish",36000000,£527730(UK),26183197,109,Color,2.35:1
The Cat in the Hat (2003)            ,"3.8 based on 35,955 user ratings",2003-11-21,Bo Welch,"Mike Myers,Spencer Breslin,Dakota Fanning",19,456 user,110 critic,2,"cat,home-alone,talking-cat,imagination,dr-seuss","Adventure,Comedy,Family,Fantasy",Rated PG for mild crude humor and some double-entendres,USA,English,109000000,38329160(USA),100446895,82,Color,1.85:1
Cradle 2 the Grave (2003)            ,"5.8 based on 34,896 user ratings",2003-02-28,Andrzej Bartkowiak,"Jet Li,DMX,Mark Dacascos",36,185 user,109 critic,4,"diamond,heist,camera-shot-from-inside-human-body,terrorism,evil-man","Action,Crime,Drama,Thriller","Rated R for violence, language and some sexual content",USA,"English,Mandarin,Korean",30000000,16521486(USA),34604054,101,Color,2.35:1
The In-Laws (2003)            ,"5.7 based on 13,867 user ratings",2003-05-23,Andrew Fleming,"Albert Brooks,Michael Douglas,Ryan Reynolds",46,101 user,66 critic,784,"wedding,father-in-law,private-jet,cia,hyphen-in-title","Action,Comedy,Thriller","Rated PG-13 for suggestive humor, language, some drug references and action violence","USA,Germany,Canada","English,French,Mandarin",40000000,9222334(USA),20440627,NA,Color,1.85:1
Owning Mahowny (2003)            ,"7.2 based on 10,574 user ratings",2003-09-25,Richard Kwietniowski,"Philip Seymour Hoffman,Minnie Driver,John Hurt",70,83 user,82 critic,NA,"bank,gambling,toronto,bank-fraud,bank-manager","Crime,Drama,Thriller",Rated R for language and some sexuality,"Canada,UK",English,10000000,33287(USA),1011054,104,Color,2.35:1
Darkness Falls (2003)            ,"4.9 based on 25,849 user ratings",2003-01-24,Jonathan Liebesman,"Chaney Kley,Emma Caulfield,Antony Burrows",23,369 user,140 critic,3,"tooth,tooth-fairy,boy,light,darkness","Horror,Mystery,Thriller","Rated PG-13 for terror and horror images, and brief language","USA,Australia",English,11000000,12024917(USA),32131483,86,Color,2.35:1
The Singing Detective (2003)            ,"5.6 based on 7,109 user ratings",2003-11-14,Keith Gordon,"Robert Downey Jr.,Robin Wright,Mel Gibson",45,79 user,66 critic,NA,"detective,writer,detective-novel,fantasy-sequence,hallucination","Comedy,Crime,Musical,Mystery","Rated R for strong sexual content, language and some violence",USA,English,8000000,28324(USA),336456,109,Color,1.85:1
Faster (2003)            ,"7.9 based on 1,018 user ratings",2004-03-07,NA,NA,57,14 user,6 critic,NA,"motogp,motorcycle,racing",Documentary,Rated PG-13 for brief strong language and sports related accidents,"USA,Spain",English,NA,NA,NA,103,Color,NA
Batman: Mystery of the Batwoman (2003)            ,"6.7 based on 7,227 user ratings",2003-10-21,Curt Geda,"Kevin Conroy,Kimberly Brooks,Kelly Ripa",NA,33 user,12 critic,NA,"vigilante,batwoman,rescue,masked-woman,masked-man","Animation,Action,Crime,Mystery,Romance,Sci-Fi,Thriller",Rated PG for action violence,USA,English,NA,NA,NA,NA,Color,1.85:1
The Shape of Things (2003)            ,"6.8 based on 9,630 user ratings",2003-05-16,Neil LaBute,"Paul Rudd,Rachel Weisz,Gretchen Mol",59,110 user,76 critic,NA,"student,friend,art,museum,statue","Comedy,Drama,Romance",Rated R for language and some sexuality,"USA,France,UK",English,4000000,173246(USA),732241,96,Color,2.35:1
The Lizzie McGuire Movie (2003)            ,"5.3 based on 27,504 user ratings",2003-05-02,Jim Fall,"Hilary Duff,Adam Lamberg,Clayton Snyder",56,171 user,66 critic,2,"roma,best-friend,teenager,spaghetti,singer","Adventure,Comedy,Family,Music,Romance",Rated PG for mild thematic elements,USA,"English,Italian",17000000,17338755(USA),42672630,94,Color,2.35:1
The Jungle Book 2 (2003)            ,"5.4 based on 11,602 user ratings",2003-02-14,NA,NA,38,58 user,85 critic,NA,"jungle,village,tiger,dog,shot-gun","Adventure,Animation,Family,Musical",NA,"USA,Australia",English,20000000,185235(Norway),47887943,72,Color,1.85:1
The Cooler (2003)            ,"7.0 based on 28,696 user ratings",2004-01-16,Wayne Kramer,"William H. Macy,Maria Bello,Alec Baldwin",69,215 user,157 critic,NA,"sex-in-bed,girl-in-panties,public-nudity,leg-spreading,female-pubic-hair","Crime,Drama,Fantasy,Romance","Rated R for strong sexuality, violence, language and some drug use",USA,English,3200000,128973(USA),8243880,101,Color,2.35:1
Beyond Re-Animator (2003)            ,"5.9 based on 8,757 user ratings",2003-07-25,NA,NA,NA,78 user,90 critic,NA,"back-to-life,scientist,rat,penitentiary,mad-scientist","Comedy,Crime,Horror,Sci-Fi,Thriller","Rated R for strong graphic violence/gore, sexual content and language","Spain,USA",English,3000000,NA,NA,95,Color,1.66:1
Northfork (2003)            ,"6.4 based on 4,893 user ratings",2003-08-01,Michael Polish,"Duel Farnes,Nick Nolte,Anthony Edwards",64,122 user,60 critic,NA,"evacuation,caretaker,orphanage,dam,boy","Drama,Fantasy",Rated PG-13 for brief sexuality,USA,English,1900000,61481(USA),1420578,103,Color,2.35:1
Zero Day (2003)            ,"7.4 based on 3,276 user ratings",2004-01-23,Ben Coccio,"Cal Robertson,Andre Keuck,Serataren Adragna",69,53 user,22 critic,NA,"school-shooting,mockumentary,school,high-school,plan",Drama,NA,USA,English,20000,4499(USA),7221,92,Color,1.33:1
"Gone, But Not Forgotten (2003)            ","5.6 based on 1,272 user ratings",2003-10-09,NA,NA,NA,37 user,6 critic,NA,"clothes,bath,shared-bed,spoken-inner-thoughts,punched-in-the-stomach","Drama,Mystery,Romance",NA,USA,English,NA,NA,NA,94,Color,1.78:1
Veronica Guerin (2003)            ,"6.9 based on 16,217 user ratings",2003-10-17,Joel Schumacher,"Cate Blanchett,Colin Farrell,Brenda Fricker",55,113 user,106 critic,NA,"irish,journalist,drug-lord,criminal,gunshot","Biography,Crime,Drama,Thriller","Rated R for violence, language and some drug content","Ireland,UK,USA",English,17000000,£271996(UK),1569918,98,Color,2.35:1
Virgin (2003)            ,5.5 based on 480 user ratings,2003-06-14,NA,NA,48,12 user,10 critic,NA,"teenager,defloration,defloration-by-rape,virgin,virginity",Drama,"Rated R for disturbing rape content, sexual material, drug use and language",USA,English,50000,5310(USA),9501,NA,Color,NA
Matriculated (2003)            ,"7.0 based on 2,868 user ratings",2003-06-03,NA,NA,NA,11 user,5 critic,NA,"virtual-reality,wilhelm-scream,tragedy,robot,futuristic","Animation,Sci-Fi,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Kangaroo Jack (2003)            ,"4.4 based on 23,436 user ratings",2003-01-17,David McNally,"Anthony Anderson,Jerry O'Connell,Estella Warren",16,181 user,73 critic,4,"kangaroo,australia,body-paint,mob,money","Action,Adventure,Comedy,Crime","Rated PG for language, crude humor, sensuality and violence","USA,Australia",English,60000000,21895483(USA),66734992,89,Color,2.35:1
The Haunted Mansion (2003)            ,"4.9 based on 31,993 user ratings",2003-11-26,Rob Minkoff,"Eddie Murphy,Marsha Thomason,Jennifer Tilly",34,179 user,122 critic,3,"haunted-house,ghost,thunderstorm,crystal-ball,arachnophobia","Comedy,Family,Fantasy,Horror,Mystery","Rated PG for frightening images, thematic elements and language",USA,English,90000000,24278410(USA),75817994,NA,Color,2.35:1
Levity (2003)            ,"6.5 based on 5,762 user ratings",2003-08-29,Ed Solomon,"Billy Bob Thornton,Morgan Freeman,Kirsten Dunst",45,65 user,41 critic,NA,"redemption,community-house,singer,parole,robbery","Crime,Drama",Rated R for language,"USA,France",English,7500000,30599(USA),209151,100,Color,1.85:1
Until the Violence Stops (2003)            ,7.5 based on 28 user ratings,2003-02-01,Abby Epstein,"Tantoo Cardinal,Rosario Dawson,Eve Ensler",NA,NA,2 critic,NA,NA,NA,NA,USA,NA,NA,NA,NA,NA,Color,NA
Tough Luck (2003)            ,6.4 based on 765 user ratings,2004-11-03,NA,NA,NA,12 user,2 critic,NA,"murder,money,deceit,casino,carnival",Thriller,Rated R for violence and sexual content,USA,English,NA,NA,NA,NA,Color,NA
Open Water (2003)            ,"5.7 based on 42,175 user ratings",2004-08-20,Chris Kentis,"Blanchard Ryan,Daniel Travis,Saul Stein",63,916 user,235 critic,4,"male-full-frontal-nudity,female-full-frontal-nudity,hairy-chest,bare-chested-male,nude-with-glasses","Adventure,Biography,Drama,Horror,Thriller",Rated R for language and some nudity,USA,English,500000,1100943(USA),30500882,79,Color,1.85:1
Bulletproof Monk (2003)            ,"5.5 based on 42,283 user ratings",2003-04-16,Paul Hunter,"Yun-Fat Chow,Seann William Scott,Jaime King",40,180 user,127 critic,NA,"scroll,monk,tibetan,monastery,tibetan-monk","Action,Comedy,Fantasy","Rated PG-13 for violence, language and some sexual content","USA,Canada","English,Tibetan,Panjabi,German",52000000,£607839(UK),23020488,104,Color,2.35:1
