name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The Ten (2007)            ,"5.0 based on 15,305 user ratings",2008-04-25,David Wain,"Paul Rudd,Jessica Alba,Winona Ryder",50,116 user,65 critic,NA,"sabbath,surgeon,ten-stories,death,mexico","Comedy,Romance","Rated R for pervasive strong crude sexual content including dialogue and nudity, and for language and some drug material",USA,"English,Spanish",5250000,121374(USA),766487,96,Color,1.85:1
The Golden Compass (2007)            ,"6.1 based on 148,849 user ratings",2007-12-07,Chris Weitz,"Nicole Kidman,Daniel Craig,Dakota Blue Richards",51,666 user,251 critic,1,"quest,epic,friend,children,girl","Adventure,Family,Fantasy",Rated PG-13 for sequences of fantasy violence,"USA,UK","English,Icelandic,Russian,French",180000000,£7243984(UK),70083519,113,Color,2.35:1
Before the Devil Knows You're Dead (2007)            ,"7.3 based on 81,821 user ratings",2007-12-07,Sidney Lumet,"Philip Seymour Hoffman,Ethan Hawke,Albert Finney",84,281 user,252 critic,4,"gun,violence,death,sex-scene,sibling-rivalry","Crime,Drama,Thriller","Rated R for a scene of strong graphic sexuality, nudity, violence, drug use and language",USA,English,18000000,73837(USA),7083025,117,Color,1.85:1
88 Minutes (2007)            ,"5.9 based on 65,553 user ratings",2008-04-18,Jon Avnet,"Al Pacino,Alicia Witt,Ben McKenzie",17,262 user,158 critic,NA,"serial-killer,murder,death,forensics,fbi","Crime,Drama,Mystery,Thriller","Rated R for disturbing violent content, brief nudity and language","USA,Germany,Canada",English,30000000,6957216(USA),16930884,108,Color,2.35:1
A Mighty Heart (2007)            ,"6.7 based on 24,129 user ratings",2007-06-22,Michael Winterbottom,"Angelina Jolie Pitt,Dan Futterman,Irrfan Khan",74,118 user,190 critic,NA,"journalist,reporter,pakistan,missing,fbi","Biography,Drama,History,Thriller,War",Rated R for language,"USA,UK","English,French,Urdu,Arabic",16000000,3948863(USA),9172810,108,Color,2.35:1
Trade (2007)            ,"7.5 based on 14,820 user ratings",2007-10-18,Marco Kreuzpaintner,"Kevin Kline,Kathleen Gati,Paulina Gaitan",42,75 user,69 critic,NA,"sex,mexico-city,friend,girl,new-jersey","Crime,Drama,Thriller","Rated R for disturbing sexual material involving minors, violence including a rape, language and some drug content","Germany,USA","English,Spanish,Polish,Russian",12000000,118086(USA),214202,120,Color,2.35:1
Resident Evil: Extinction (2007)            ,"6.3 based on 149,212 user ratings",2007-09-21,Russell Mulcahy,"Milla Jovovich,Ali Larter,Oded Fehr",41,348 user,216 critic,2,"desert,satellite,convoy,crow,clone","Action,Horror,Sci-Fi,Thriller",Rated R for strong horror violence throughout and some nudity,"France,Australia,Germany,UK,USA",English,45000000,23678580(USA),50648679,94,Color,2.35:1
Wild Hogs (2007)            ,"5.9 based on 99,871 user ratings",2007-03-02,Walt Becker,"Tim Allen,Martin Lawrence,John Travolta",27,255 user,177 critic,2,"friend,motorcycle,new-mexico,road-trip,biker-gang","Action,Adventure,Comedy","Rated PG-13 for crude and sexual content, and some violence",USA,English,NA,39699023(USA),168213584,100,Color,2.35:1
The Education of Charlie Banks (2007)            ,"6.7 based on 4,334 user ratings",2007-04-27,Fred Durst,"Jesse Eisenberg,Jason Ritter,Eva Amurri Martino",50,29 user,30 critic,NA,"college,campus,student,college-student,coming-of-age",Drama,"Rated R for pervasive language, some violence, sexual content, and drug and alcohol use",USA,English,5000000,8538(USA),14547,NA,Color,2.35:1
Charlie Wilson's War (2007)            ,"7.1 based on 88,294 user ratings",2007-12-21,Mike Nichols,"Tom Hanks,Julia Roberts,Philip Seymour Hoffman",69,288 user,269 critic,3,"afghanistan,arms-dealer,based-on-true-story,cia,texas","Biography,Comedy,Drama,History","Rated R for strong language, nudity/sexual content and some drug use","USA,Germany","English,Dari,Russian,Urdu,Hebrew,Arabic",75000000,15952430(USA),66636385,102,Color,1.85:1
The Number 23 (2007)            ,"6.4 based on 164,400 user ratings",2007-02-23,Joel Schumacher,"Jim Carrey,Virginia Madsen,Logan Lerman",NA,383 user,224 critic,NA,"detective,murder,sex-scene,imagination,destiny","Mystery,Thriller","Rated R for violence, disturbing images, sexuality and language","USA,Germany","English,Chinese",32000000,£1206087(UK),35063732,101,Color,2.35:1
Meet the Robinsons (2007)            ,"6.9 based on 66,726 user ratings",2007-03-30,Stephen J. Anderson,"Daniel Hansen,Wesley Singerman,Angela Bassett",61,143 user,169 critic,3,"future,hat,bowler-hat,memory,invention","Animation,Adventure,Comedy,Family,Sci-Fi",NA,USA,English,NA,£895955(UK),97821064,95,Color,1.85:1
Flatland: The Movie (2007)            ,6.2 based on 647 user ratings,NA,NA,NA,NA,7 user,8 critic,NA,NA,"Animation,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Feast of Love (2007)            ,"6.7 based on 13,978 user ratings",2007-09-28,Robert Benton,"Morgan Freeman,Radha Mitchell,Alexa Davalos",51,57 user,88 critic,NA,"love,professor,coffee-shop,oregon,heartbreak","Drama,Romance","Rated R for strong sexual content, nudity and language",USA,English,NA,1707967(USA),3504875,97,Color,2.35:1
Vacancy (2007)            ,"6.2 based on 78,811 user ratings",2007-04-20,Nimród Antal,"Kate Beckinsale,Luke Wilson,Frank Whaley",54,306 user,217 critic,3,"motel,trapped,crawlspace,raccoon,slasher","Horror,Thriller","Rated R for brutal violence and terror, brief nudity and language",USA,English,19000000,7603376(USA),18986844,85,Color,2.35:1
Bernard and Doris (2006)            ,"6.6 based on 2,754 user ratings",2007-10-17,NA,NA,NA,23 user,17 critic,NA,"butler,gay,fortune,alcoholic,wine","Biography,Comedy,Drama",NA,"USA,UK",English,NA,NA,NA,103,Color,1.78:1
Disturbia (2007)            ,"6.9 based on 186,798 user ratings",2007-04-13,D.J. Caruso,"Shia LaBeouf,David Morse,Carrie-Anne Moss",62,490 user,253 critic,1,"house-arrest,neighbor,binoculars,watching-someone,electronic-tag","Drama,Mystery,Thriller","Rated PG-13 on appeal for sequences of terror and violence, and some sensuality",USA,"English,Spanish",20000000,22224982(USA),80050171,105,Color,1.85:1
In the Shadow of the Moon (2007)            ,"8.1 based on 5,453 user ratings",2007-11-02,David Sington,"Buzz Aldrin,Neil Armstrong,Stephen Armstrong",84,44 user,107 critic,NA,"moon,1960s,nasa,astronaut,spacecraft-accident","Documentary,History","Rated PG for mild language, brief violent images and incidental smoking","UK,USA","English,French,Japanese",2000000,38281(USA),1134049,100, Black and White,1.85:1
Interview (2007)            ,"6.9 based on 12,181 user ratings",2007-05-10,Steve Buscemi,"Sienna Miller,Steve Buscemi,Michael Buscemi",64,62 user,117 critic,NA,"interview,wound,secret,restaurant,reporter",Drama,"Rated R for language including sexual references, and some drug use","USA,Canada,Netherlands",English,NA,41016(USA),416417,84,Color,1.85:1
Harry Potter and the Order of the Phoenix (2007)            ,"7.5 based on 354,233 user ratings",2007-07-11,David Yates,"Daniel Radcliffe,Emma Watson,Rupert Grint",71,"1,107 user",329 critic,281,"teacher,magic,school,wizard,battle","Adventure,Family,Fantasy,Mystery",Rated PG-13 for sequences of fantasy violence and frightening images,"UK,USA",English,150000000,£16493305(UK),292000866,138,Color,2.35:1
Dangerous Days: Making Blade Runner (2007)            ,"8.4 based on 1,241 user ratings",2007-12-18,NA,NA,NA,10 user,3 critic,NA,"making-of,filmmaking,behind-the-scenes",Documentary,NA,USA,English,NA,NA,NA,100,Color,1.78:1
Evan Almighty (2007)            ,"5.4 based on 114,964 user ratings",2007-06-22,Tom Shadyac,"Steve Carell,Morgan Freeman,Lauren Graham",37,257 user,186 critic,2,"ark,congressman,change,flood,depiction-of-god","Comedy,Family,Fantasy",Rated PG for mild rude humor and some peril,USA,English,175000000,31192615(USA),100289690,96,Color,2.35:1
Dan in Real Life (2007)            ,"6.8 based on 86,290 user ratings",2007-10-26,Peter Hedges,"Steve Carell,Juliette Binoche,Dane Cook",65,265 user,224 critic,3,"bookstore,rhode-island,widower,single-father,new-jersey","Comedy,Drama,Romance",Rated PG-13 for some innuendo,USA,English,25000000,11809445(USA),47636541,98,Color,1.85:1
Tinker Bell (2008)            ,"6.9 based on 8,638 user ratings",2008-10-28,Bradley Raymond,"Mae Whitman,Kristin Chenoweth,Raven-Symoné",NA,20 user,34 critic,NA,"tinker-bell,fairy,female-protagonist,firefly,fairy-tale","Animation,Adventure,Family,Fantasy",NA,USA,English,48000000,NA,NA,NA,Color,1.78:1
Fantastic Four: Rise of the Silver Surfer (2007)            ,"5.6 based on 212,977 user ratings",2007-06-15,Tim Story,"Ioan Gruffudd,Jessica Alba,Chris Evans",45,436 user,261 critic,2,"fantastic-four,space,invisible-woman,force-field,box-office-hit","Action,Adventure,Sci-Fi,Thriller","Rated PG for sequences of action violence, some mild language and innuendo","USA,Germany,UK","English,Japanese,Chinese,Arabic",130000000,£4137169(UK),131920333,92,Color,2.35:1
The Astronaut Farmer (2006)            ,"6.3 based on 19,678 user ratings",2007-02-23,Michael Polish,"Billy Bob Thornton,Virginia Madsen,Bruce Dern",55,128 user,113 critic,NA,"rocket,bank,fbi,space-travel,fuel","Adventure,Drama,Sci-Fi","Rated PG for thematic material, peril and language",USA,"English,Spanish",13000000,4454319(USA),10996440,104,Color,2.35:1
Things We Lost in the Fire (2007)            ,"7.2 based on 24,075 user ratings",2007-10-19,Susanne Bier,"Halle Berry,Benicio Del Toro,Alison Lohman",63,88 user,146 critic,NA,"recovery,narcotics-anonymous,garage,dinner,best-friend",Drama,Rated R for drug content and language,"USA,UK,Canada",English,16000000,1561949(USA),2849142,118,Color,2.35:1
Pixar Short Films Collection 1 (2007)            ,8.0 based on 204 user ratings,2011-10-04,NA,NA,NA,NA,NA,NA,NA,"Animation,Short,Comedy,Family,Fantasy,Sci-Fi",NA,USA,English,NA,NA,NA,55,Color,NA
The Invasion (2007)            ,"5.9 based on 64,982 user ratings",2007-08-17,"Oliver Hirschbiegel,James McTeigue","Nicole Kidman,Daniel Craig,Jeremy Northam",45,272 user,232 critic,4,"epidemic,psychiatrist,alien,space-shuttle,virus","Sci-Fi,Thriller","Rated PG-13 for violence, disturbing images and terror","USA,Australia","English,Russian",80000000,5951409(USA),15071514,99,Color,1.85:1
Stomp the Yard (2007)            ,"5.2 based on 19,496 user ratings",2007-01-12,Sylvain White,"Columbus Short,Meagan Good,Ne-Yo",44,162 user,86 critic,NA,"death,dancer,competition,fraternity,atlanta-georgia","Drama,Music,Romance","Rated PG-13 for a scene of violence, some sexual material and language",USA,English,14000000,25876318(USA),61356221,NA,Color,2.35:1
No End in Sight (2007)            ,"8.3 based on 7,308 user ratings",2007-01-22,Charles Ferguson,"Campbell Scott,Gerald Burke,Ali Fadhil",89,55 user,79 critic,NA,"occupation,iraq,iraq-war,white-house,american-politics","Documentary,War",NA,USA,"English,Arabic",2000000,31533(USA),1430185,102,Color,1.85:1
Resurrecting the Champ (2007)            ,"6.8 based on 18,429 user ratings",2007-08-24,Rod Lurie,"Samuel L. Jackson,Josh Hartnett,Kathryn Morris",55,59 user,104 critic,NA,"homeless-man,reporter,writer,boxing,colosseum","Drama,Sport",Rated PG-13 for some violence and brief language,USA,English,13000000,1659756(USA),3169424,112,Color,2.35:1
R U Invited? (2006)            ,5.0 based on 149 user ratings,2007-09-26,NA,NA,NA,2 user,5 critic,NA,"pubic-hair,male-pubic-hair,group-of-friends,all-male-cast,male-nudity","Comedy,Drama,Romance",NA,USA,"English,French,Spanish",NA,NA,NA,85,Color,1.78:1
Big Stan (2007)            ,"6.2 based on 34,452 user ratings",2008-06-06,NA,NA,NA,45 user,36 critic,NA,"prison,fraud,gang,fight,con","Action,Comedy","Rated R for crude and sexual content, and language",USA,English,10000000,NA,NA,105,Color,1.85:1
Sweeney Todd: The Demon Barber of Fleet Street (2007)            ,"7.4 based on 282,104 user ratings",2007-12-21,Tim Burton,"Johnny Depp,Helena Bonham Carter,Alan Rickman",83,778 user,383 critic,976,"judge,lust,accomplice,sailor,razor","Drama,Horror,Musical,Thriller",Rated R for graphic bloody violence,"USA,UK","English,Italian",50000000,13635390(USA),52882759,116,Color,1.85:1
Under the Same Moon (2007)            ,"7.4 based on 5,519 user ratings",2008-04-04,Patricia Riggen,"Eugenio Derbez,Kate del Castillo,Adrian Alonso",59,58 user,75 critic,NA,"mexican,boy,mexico,mexican-immigrant,12-year-old","Adventure,Drama",Rated PG-13 for some mature thematic elements,"Mexico,USA","Spanish,English",NA,2770000(USA),12589108,106,Color,1.85:1
30 Days of Night (2007)            ,"6.6 based on 138,240 user ratings",2007-10-19,David Slade,"Josh Hartnett,Melissa George,Danny Huston",53,527 user,303 critic,1,"vampire,winter,snow,small-town,alaska",Horror,Rated R for strong horror violence and language,"USA,New Zealand",English,32000000,15951902(USA),39568996,113,Color,2.35:1
Breach (2007)            ,"7.0 based on 52,212 user ratings",2007-02-16,Billy Ray,"Chris Cooper,Ryan Phillippe,Dennis Haysbert",74,208 user,191 critic,3,"investigation,fbi,clerk,computer,spy","Biography,Crime,Drama,History,Thriller","Rated PG-13 for violence, sexual content and language",USA,"English,Russian,Arabic,Latin",NA,12261835(USA),32958840,110,Color,1.85:1
The Nines (2007)            ,"6.4 based on 29,118 user ratings",2007-11-30,John August,"Ryan Reynolds,Hope Davis,Melissa McCarthy",52,131 user,90 critic,NA,"television,house,actor,house-arrest,writer","Drama,Fantasy,Mystery,Sci-Fi,Thriller","Rated R for language, some drug content and sexuality",USA,English,NA,29172(USA),62745,100,Color,1.85:1
I Could Never Be Your Woman (2007)            ,"6.1 based on 14,349 user ratings",2007-05-11,NA,NA,NA,57 user,43 critic,NA,"love,mother-nature,date,nerd,girl","Comedy,Drama,Romance",Rated PG-13 for sexual content and language,USA,English,24000000,NA,NA,97,Color,1.85:1
Music Within (2007)            ,"7.4 based on 4,974 user ratings",2007-01-05,Steven Sawalich,"Ron Livingston,Melissa George,Michael Sheen",53,33 user,31 critic,NA,"disability,public-speaker,watching-tv,walkie-talkie,waitress","Biography,Comedy,Drama,Music,Romance,War","Rated R for language including sexual references, and some drug content",USA,English,NA,52744(USA),153205,94,Color,1.85:1
Aliens vs. Predator: Requiem (2007)            ,"4.7 based on 92,650 user ratings",2007-12-25,"Colin Strause,Greg Strause","Reiko Aylesworth,Steven Pasquale,Shareeka Epps",29,998 user,211 critic,2,"alien,predator,hunting,hybrid,escape","Action,Horror,Sci-Fi,Thriller","Rated R for violence, gore and language",USA,English,40000000,9515615(USA),41797066,94,Color,2.35:1
Talk to Me (2007)            ,"7.4 based on 8,460 user ratings",2007-08-03,Kasi Lemmons,"Don Cheadle,Chiwetel Ejiofor,Bruce McFee",69,57 user,108 critic,NA,"cigarette-smoking,radio,washington-d.c.,1960s,disc-jockey","Biography,Drama,History,Music,War",Rated R for pervasive language and some sexual content,USA,English,NA,402000(USA),4472823,118,Color,2.35:1
The Lookout (2007)            ,"7.1 based on 50,681 user ratings",2007-03-30,Scott Frank,"Joseph Gordon-Levitt,Jeff Daniels,Matthew Goode",73,148 user,222 critic,4,"anterograde-amnesia,amnesia,bank,athlete,notebook","Crime,Drama,Thriller","Rated R for language, some violence and sexual content",USA,English,16000000,2017795(USA),4587858,99,Color,2.35:1
Captivity (2007)            ,"4.7 based on 20,581 user ratings",2007-07-13,Roland Joffé,"Elisha Cuthbert,Daniel Gillies,Pruitt Taylor Vince",24,206 user,144 critic,4,"shot-in-the-crotch,kicked-in-the-crotch,drugged,torture,model","Crime,Mystery,Thriller","Rated R for strong violence, torture, pervasive terror, grisly images, language and some sexual material","USA,Russia",English,17000000,£329193(UK),2626800,96,Color,2.35:1
Nanking (2007)            ,"7.8 based on 2,966 user ratings",2007-07-03,"Bill Guttentag,Dan Sturman","Hugo Armstrong,Rosalind Chao,Stephen Dorff",76,38 user,46 critic,NA,"japanese,japanese-army,chinese,tragic-event,safety-zone","Biography,History,War","Rated R for disturbing images and descriptions of wartime atrocities, including rape",USA,"Japanese,Mandarin,English",NA,6316(USA),160140,90, Black and White,1.85:1
TMNT (2007)            ,"6.3 based on 53,746 user ratings",2007-03-23,Kevin Munroe,"Patrick Stewart,Mako,Chris Evans",41,211 user,191 critic,NA,"turtle,new-york-city,martial-arts-master,warrior,monster","Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi","Rated PG for animated action violence, some scary cartoon images and mild language","Hong Kong,USA",English,34000000,£948791(UK),54132596,87,Color,2.35:1
Dedication (2007)            ,"6.8 based on 6,215 user ratings",2008-10-10,Justin Theroux,"Billy Crudup,Mandy Moore,Tom Wilkinson",50,28 user,32 critic,NA,"book,illustrator,friend,children%27s-book,collaboration","Comedy,Drama,Romance",Rated R for language and some sexual content,USA,English,NA,23832(USA),91169,95,Color,1.85:1
Taxi to the Dark Side (2007)            ,"7.7 based on 10,523 user ratings",2009-01-23,Alex Gibney,"Alex Gibney,Brian Keith Allen,Moazzam Begg",82,40 user,84 critic,NA,"detainee,taxi,guantanamo-bay,afghanistan,torture","Documentary,Crime,War","Rated R for disturbing images, and content involving torture and graphic nudity",USA,English,1000000,13656(USA),274661,106,Color,1.85:1
Purple Violets (2007)            ,"6.6 based on 2,723 user ratings",2009-02-20,NA,NA,NA,19 user,6 critic,NA,"written-and-directed-by-cast-member,directed-by-star","Comedy,Drama,Romance",NA,USA,English,4000000,NA,NA,103,Color,1.85:1
Cinderella III: A Twist in Time (2007)            ,"6.0 based on 5,796 user ratings",2007-02-06,Frank Nissen,"Jennifer Hale,Christopher Daniel Barnes,Susanne Blakeslee",NA,46 user,21 critic,NA,"cinderella,fairy,fairy-godmother,stepsister,france","Animation,Family,Fantasy,Musical,Romance",NA,USA,English,8000000,NA,NA,74,Color,1.78:1
War (2007)            ,"6.3 based on 72,578 user ratings",2007-08-24,Philip G. Atwell,"Jet Li,Jason Statham,Nadine Velazquez",36,166 user,119 critic,2,"fbi-agent,assassin,fbi,betrayal,yakuza","Action,Crime,Thriller","Rated R for sequences of strong bloody violence, sexuality/nudity and language","USA,Canada","English,Mandarin,Japanese,Cantonese",25000000,9820089(USA),22466994,103,Color,2.35:1
The War on Democracy (2007)            ,"8.3 based on 1,776 user ratings",2007-06-15,NA,NA,NA,20 user,10 critic,NA,"latin-america,venezuela,politics,latin-american-politics,imperialism",Documentary,NA,"UK,Australia",English,2500000,NA,NA,NA,Color,1.85:1
Quiet City (2007)            ,"6.5 based on 1,263 user ratings",2007-03-12,NA,NA,NA,13 user,23 critic,NA,"subway-platform,new-york-story,missed-connection,mumblecore",Drama,NA,USA,English,2500,6045(USA),15425,78,Color,1.78:1
Arctic Tale (2007)            ,"7.0 based on 1,576 user ratings",2007-08-17,"Adam Ravetch,Sarah Robertson","Queen Latifah,Katrina Agate,Zain Ali",64,21 user,78 critic,NA,"walrus,polar-bear,arctic,seal-the-animal,environmental-issue","Documentary,Family",NA,USA,English,NA,22607(USA),833308,NA,Color,1.85:1
Numb (2007)            ,"6.7 based on 7,089 user ratings",2008-06-14,Harris Goldberg,"Matthew Perry,Lynn Collins,Kevin Pollak",NA,28 user,23 critic,NA,"dissociative-disorder,mental-illness,depression,doctor-patient-relationship,nudity","Comedy,Drama,Romance","Rated R for language, some drug use and sexual content/nudity","Canada,USA",English,3300000,NA,NA,93,Color,2.35:1
Meet Bill (2007)            ,"6.3 based on 17,668 user ratings",2008-06-18,"Bernie Goldmann,Melisa Wallack","Aaron Eckhart,Jessica Alba,Logan Lerman",30,52 user,32 critic,NA,"cheating-wife,school,mentor,lingerie,franchise","Comedy,Drama","Rated R for language, some drug use and sex-related material",USA,English,NA,35201(USA),59108,93,Color,1.85:1
Lions for Lambs (2007)            ,"6.2 based on 41,130 user ratings",2007-11-09,Robert Redford,"Tom Cruise,Meryl Streep,Robert Redford",47,298 user,227 critic,NA,"student,afghanistan,professor,reporter,university","Drama,Thriller,War",Rated R for some war violence and language,USA,English,35000000,6702434(USA),14998070,92,Color,2.35:1
The Last Mimzy (2007)            ,"6.3 based on 18,715 user ratings",2007-03-23,Robert Shaye,"Joely Richardson,Rainn Wilson,Timothy Hutton",59,129 user,115 critic,NA,"box,teacher,toy,cottage,generator","Family,Sci-Fi","Rated PG for some thematic elements, mild peril and language",USA,"English,Spanish",NA,10024819(USA),21460590,96,Color,2.35:1
Silk (2007)            ,"5.9 based on 9,460 user ratings",2007-09-21,François Girard,"Michael Pitt,Keira Knightley,Kôji Yakusho",39,57 user,69 critic,NA,"silkworm,travel,japan,concubine,19th-century","Drama,Romance",Rated R for sexuality and nudity,"Canada,France,Italy,UK,Japan","English,Japanese,Latin",20000000,126537(USA),1101711,107,Color,2.35:1
Day of the Dead (2008)            ,"4.5 based on 17,928 user ratings",2008-04-08,Steve Miner,"Mena Suvari,Nick Cannon,Michael Welch",NA,256 user,99 critic,NA,"colorado,epidemic,corporal,captain,radio-station","Action,Horror","Rated R for strong pervasive horror violence and gore, and language",USA,English,18000000,NA,NA,86,Color,1.78:1
Surf's Up (2007)            ,"6.8 based on 53,999 user ratings",2007-06-08,NA,NA,64,112 user,154 critic,4,"surfing,penguin,competition,island,chicken","Animation,Comedy,Family,Sport",Rated PG for mild language and some rude humor,USA,English,100000000,17640249(USA),58867694,85,Color,1.85:1
16 Blocks (2006)            ,"6.6 based on 112,688 user ratings",2006-03-03,Richard Donner,"Bruce Willis,Yasiin Bey,David Morse",63,305 user,199 critic,NA,"detective,courthouse,alcoholic,witness,jail","Action,Crime,Drama,Thriller","Rated PG-13 for violence, intense sequences of action, and some strong language","Germany,USA",English,52000000,11855260(USA),36883539,NA,Color,2.35:1
Battle in Seattle (2007)            ,"6.7 based on 12,765 user ratings",2008-05-07,Stuart Townsend,"André Benjamin,Jennifer Carpenter,Isaach De Bankolé",54,54 user,71 critic,NA,"tear-gas,interracial-romance,protest-riot,world-trade-organization,riot","Action,Drama",Rated R for language and some violence,"Canada,USA,Germany",English,8000000,46903(USA),223537,99,Color,1.85:1
Closing the Ring (2007)            ,"6.6 based on 3,747 user ratings",2007-12-28,NA,NA,NA,37 user,27 critic,NA,"world-war-two,sex,nudity,female-nudity,female-rear-nudity","Drama,Romance","Rated R for brief sexuality, nudity and violent images","UK,Canada,USA",English,23500000,NA,NA,118,Color,1.85:1
Man in the Chair (2007)            ,"7.2 based on 1,491 user ratings",2008-01-25,Michael Schroeder,"Christopher Plummer,Michael Angarano,M. Emmet Walsh",44,28 user,44 critic,NA,"movie-theater,german-shepherd,dog,chihuahua,teenager","Comedy,Drama",Rated PG-13 for language and thematic elements,USA,English,NA,NA,NA,107,Color,2.35:1
Hot Rod (2007)            ,"6.7 based on 59,776 user ratings",2007-08-03,Akiva Schaffer,"Andy Samberg,Isla Fisher,Ian McShane",43,149 user,111 critic,2,"slacker,man-child,moped,humiliation,neighbor",Comedy,"Rated PG-13 for crude humor, language, some comic drug-related and violent content",USA,English,NA,5310711(USA),13920741,NA,Color,2.35:1
Chop Shop (2007)            ,"7.4 based on 3,546 user ratings",2008-02-27,Ramin Bahrani,"Alejandro Polanco,Isamar Gonzales,Rob Sowulski",83,23 user,83 critic,NA,"orphan,purse-snatcher,van,stealing,cell-phone",Drama,NA,USA,English,NA,8475(USA),123731,84,Color,1.85:1
Raving (2007)            ,7.0 based on 392 user ratings,2007-04-29,Julia Stiles,"Zooey Deschanel,Bill Irwin,Michael Wright",NA,10 user,1 critic,NA,based-on-magazine-article,"Short,Drama",NA,USA,English,NA,NA,NA,NA,Color,NA
Margot at the Wedding (2007)            ,"6.1 based on 15,437 user ratings",2007-12-14,Noah Baumbach,"Nicole Kidman,Jennifer Jason Leigh,Flora Cross",66,111 user,185 critic,NA,"secret,neighbor,tree,slacker,marital-problem","Comedy,Drama",Rated R for sexual content and language,USA,English,10000000,81035(USA),1956291,93,Color,1.85:1
Why Did I Get Married? (2007)            ,"5.6 based on 9,800 user ratings",2007-10-12,Tyler Perry,"Tyler Perry,Janet Jackson,Sharon Leal",54,100 user,41 critic,NA,"marriage,work,secret,psychologist,overweight","Comedy,Drama","Rated PG-13 for mature thematic material, sexual references and language",USA,English,15000000,21353759(USA),55184721,NA,Color,1.85:1
Nancy Drew (2007)            ,"5.9 based on 15,857 user ratings",2007-06-15,Andrew Fleming,"Emma Roberts,Tate Donovan,Max Thieriot",53,102 user,93 critic,4,"murder,movie-star,clue,detective,chase","Comedy,Crime,Family,Mystery,Romance,Thriller","Rated PG for mild violence, thematic elements and brief language",USA,English,20000000,6832318(USA),25584685,99,Color,2.35:1
Bee Movie (2007)            ,"6.2 based on 105,678 user ratings",2007-11-02,"Steve Hickner,Simon J. Smith","Jerry Seinfeld,Renée Zellweger,Matthew Broderick",54,205 user,194 critic,1,"scatological-humor,egg,dream-sequence,bee,squashed-bug","Animation,Adventure,Comedy,Family","Rated PG for mild suggestive humor, and a brief depiction of smoking","USA,Australia",English,150000000,25565462(USA),126597121,91,Color,1.85:1
Redacted (2007)            ,"6.2 based on 8,816 user ratings",2007-11-16,Brian De Palma,"Patrick Carroll,Rob Devaney,Izzy Diaz",52,108 user,133 critic,NA,"soldier,murder,iraq,rape,blood-splatter","Crime,Thriller,War","Rated R for strong disturbing violent content including a rape, pervasive language and some sexual references/images","USA,Canada","English,French,Arabic,German",5000000,25628(USA),65087,90,Color,1.85:1
Blades of Glory (2007)            ,"6.3 based on 129,774 user ratings",2007-03-30,"Josh Gordon,Will Speck","Will Ferrell,Jon Heder,Amy Poehler",64,246 user,191 critic,3,"nintendo-game-boy-advance,jock-strap,competition,fight,ice","Comedy,Sport","Rated PG-13 for crude and sexual humor, language, a comic violent image and some drug references",USA,"English,Japanese",61000000,33014202(USA),118153533,NA,Color,1.85:1
Zoologic (2007)            ,7.1 based on 35 user ratings,2007-10-12,NA,NA,NA,NA,NA,NA,NA,"Animation,Short",NA,USA,None,NA,NA,NA,5,Color,NA
Battle for Haditha (2007)            ,"7.0 based on 6,410 user ratings",2008-05-07,Nick Broomfield,"Matthew Knoll,Elliot Ruiz,Eric Mehalacopoulos",65,38 user,53 critic,NA,"marine,roadside-bomb,hairy-chest,bare-chested-male,house-to-house-search","Drama,History,War","Rated R for war violence, disturbing images, and for pervasive language",UK,"English,Arabic",NA,2181(USA),7098,97,Color,2.35:1
When Nietzsche Wept (2007)            ,"6.4 based on 3,276 user ratings",2007-08-02,NA,NA,NA,33 user,4 critic,NA,"fear-of-death,femme-fatale,role-reversal,spurned-male,psychoanalysis",Drama,Rated PG-13 for sexual content and some thematic material,USA,English,NA,NA,NA,105,Color,1.85:1
The Air I Breathe (2007)            ,"6.9 based on 31,436 user ratings",2008-10-17,Jieho Lee,"Brendan Fraser,Sarah Michelle Gellar,Andy Garcia",37,107 user,71 critic,NA,"gangster,bet,money,love,blood","Crime,Drama,Thriller","Rated R for violence, language and some sexual content/nudity","Mexico,USA","English,Spanish",10000000,19487(USA),19487,95,Color,2.35:1
Firehouse Dog (2007)            ,"5.5 based on 4,732 user ratings",2007-04-04,Todd Holland,"Josh Hutcherson,Bruce Greenwood,Bree Turner",43,44 user,50 critic,NA,"firehouse,animal-in-cast-credits,ends-with-narration,photograph-on-wall,arsonist","Action,Comedy,Family","Rated PG for sequences of action peril, some mild crude humor and language","USA,Canada",English,NA,3838916(USA),13922019,111,Color,1.85:1
Smiley Face (2007)            ,"5.8 based on 13,863 user ratings",2008-01-16,Gregg Araki,"Anna Faris,John Krasinski,Adam Brody",71,105 user,59 critic,NA,"pot,roommate,man-with-glasses,cake,shower",Comedy,"Rated R for drug content, language and some sexual material","USA,Germany",English,NA,5993(USA),8768,85,Color,NA
War Made Easy: How Presidents & Pundits Keep Spinning Us to Death (2007)            ,8.0 based on 993 user ratings,2007-05-14,NA,NA,57,15 user,20 critic,NA,"media,deception,spin,propaganda",Documentary,NA,USA,English,100000,NA,NA,73,Color,1.78:1
